10	1.904710339251641	1.1243244455907282	1.5989066755687078	1.3741852653132864	1.1215558900336442	1.2663778241422174	1.5696933393910426	0.47808260306969985
15	1.9039112454996021	1.11155230107233	1.6201227729529468	1.3840042598349074	1.135535796189469	1.313426971188838	1.5743249825988164	0.49314104327681474
20	1.9080571620177575	1.1150168079708327	1.5947989098060185	1.3671316461983327	1.120713029233614	1.227259056513228	1.5616978392804708	0.48503611244327827
25	1.907799998968836	1.147153294106259	1.6072767343503713	1.379575846022289	1.1138766681463368	1.2609527643835554	1.585629419885555	0.46762320177300887
30	1.9123491336501468	1.125622378136927	1.5916284997121544	1.3680951672049269	1.1091301494709263	1.2069470507346296	1.5731027796443202	0.47346954859796864
