2.909476959494329413e-05 7.124999723905566652e-06 1.099982887318569221e-06 1.202772549968876676e-07 9.601538978860885774e-09 5.132172031013664156e-10 1.562762111280232789e-11 2.034480524082562472e-13 6.193020145430802832e-16 7.393904737322385095e-20 1.395623862340176755e-05 6.809052001414069099e-06 1.795755995916080914e-06 3.020172289659789819e-07 3.249470788691348523e-08 2.008266684556516784e-09 5.533966298433267475e-11 3.842822170149010426e-13 1.219661078791896339e-16 8.847728531561916001e-06 5.181701875020242397e-06 1.716066429197599079e-06 3.381435085802084126e-07 3.726816709241648616e-08 1.867805198477562611e-09 2.537717484201875376e-11 1.874426781876882082e-14 6.214271441660601000e-06 3.928136188850968379e-06 1.402943393425994165e-06 2.718796393189556403e-07 2.396601280578824442e-08 6.036298935401879954e-10 9.812560048757705959e-13 4.603575956982820675e-06 2.978684556928231482e-06 1.032026589870918666e-06 1.631787852437010628e-07 7.677434383224730219e-09 2.732890214219922359e-11 3.500685547326649344e-06 2.223518204366986280e-06 6.586190058336747559e-07 6.092311832610581879e-08 4.988402331117211123e-10 2.678050989693168793e-06 1.578508128128334018e-06 3.125945476175364100e-07 6.550796974465707115e-09 2.013663566988629816e-06 9.730473743402515977e-07 6.210576915796659841e-08 1.413214716736815215e-06 3.739364549635508259e-07 6.507738258277473851e-07
2.896085695678151422e-05 7.443175511374303804e-06 1.165479655676828132e-06 1.286372461665423555e-07 1.034140192176762557e-08 5.559463707599202710e-10 1.701337968507121291e-11 2.224982617791989266e-13 6.804730742220289546e-16 8.171457142829078005e-20 1.475472266015986052e-05 7.265598828012474182e-06 1.929872262976527670e-06 3.264740814506476454e-07 3.530238597697404926e-08 2.191412488884071017e-09 6.063128675778680967e-11 4.228388678769256026e-13 1.349114367758385521e-16 9.499542903577572864e-06 5.593015389860711140e-06 1.860949377724266230e-06 3.682363312766740997e-07 4.074086089717996691e-08 2.049448412112213490e-09 2.795710039698715246e-11 2.075047902053034377e-14 6.734521573550046120e-06 4.272779688697134369e-06 1.531294780523940459e-06 2.977304922888786191e-07 2.633391854528773976e-08 6.657477038771494822e-10 1.087132773274123417e-12 5.022079779046946987e-06 3.258587534777834921e-06 1.132211364631766376e-06 1.795675543983901747e-07 8.477210434625614648e-09 3.030183957277295293e-11 3.838554695597716061e-06 2.444186709688845519e-06 7.259476903068868101e-07 6.735420332257099523e-08 5.535820814039445229e-10 2.950183196022872183e-06 1.743031292360184971e-06 3.460949142362674880e-07 7.277025608107922093e-09 2.228098960521966623e-06 1.079210946015060965e-06 6.908080096604900148e-08 1.570810040837110017e-06 4.167439078180581698e-07 7.273865121036002858e-07
2.880381130183383496e-05 7.816315236029377456e-06 1.242290799307294582e-06 1.384414013726336039e-07 1.120907402527688267e-08 6.060568772245893581e-10 1.863852399981775280e-11 2.448393391309553722e-13 7.522112556438467945e-16 9.083329453427715486e-20 1.569114248012074236e-05 7.801012784317416424e-06 2.087156723119864831e-06 3.551557837092008486e-07 3.859508224962246459e-08 2.406196195533121142e-09 6.683702306950702318e-11 4.680560674656633396e-13 1.500930333972960594e-16 1.026395630295995302e-05 6.075382112028606641e-06 2.030860432083699078e-06 4.035276011259126591e-07 4.481345240525676351e-08 2.262469959918568797e-09 3.098270054987775414e-11 2.310325734279276435e-14 7.344643394916066581e-06 4.676959345671803515e-06 1.681818494543286824e-06 3.280470045415390937e-07 2.911087307936845388e-08 7.385961843655883255e-10 1.211299443911851519e-12 5.512878912992512477e-06 3.586842933832040783e-06 1.249702766370079020e-06 1.987874355165193759e-07 9.415145460981986783e-09 3.378834325391822416e-11 4.234789751565631107e-06 2.702975054241731907e-06 8.049072082060644905e-07 7.489623945267778432e-08 6.177804239660012199e-10 3.269325445492815687e-06 1.935975352275135071e-06 3.853823712593308880e-07 8.128708115283340507e-09 2.479577441445640293e-06 1.203713964356863507e-06 7.726074912940189387e-08 1.755629496489401690e-06 4.669462230174364837e-07 8.172338159776143404e-07
2.810994755335914877e-05 8.072820221066059679e-06 1.304849503999374667e-06 1.470341198848158311e-07 1.200361636541903915e-08 6.533579340928400274e-10 2.020926950558741005e-11 2.668836865176601943e-13 8.243700093224526152e-16 1.001867585522787059e-19 1.643848806501975920e-05 8.262716448420045386e-06 2.229348634524068187e-06 3.819431876782244269e-07 4.174701352776773107e-08 2.616005848836191482e-09 7.300878004613622670e-11 5.137694712894871292e-13 1.657089324386397409e-16 1.095105191946929250e-05 6.522380277416528387e-06 2.192101208399519908e-06 4.376858288077867913e-07 4.882456119935320551e-08 2.475607589342007717e-09 3.405418064354540888e-11 2.552942073614098679e-14 7.921783946252153351e-06 5.066079485658908296e-06 1.829035805292350829e-06 3.581340843355709316e-07 3.190431101986257409e-08 8.128282015507971985e-10 1.339648226534803170e-12 5.991737086982188715e-06 3.911176296227271133e-06 1.367184348718405687e-06 2.182243021583697165e-07 1.037447516923018325e-08 3.740102776923800621e-11 4.630182689191512813e-06 2.963681525124735236e-06 8.852019708992147939e-07 8.264133101210610088e-08 6.844736405562940551e-10 3.593260102991196978e-06 2.133352085808576720e-06 4.259111225140277943e-07 9.016062457997963374e-09 2.738508373039654592e-06 1.332835452356240281e-06 8.581372168635041044e-08 1.948506283549965878e-06 5.196759690527894698e-07 9.122706931221830483e-07
2.663632230008544470e-05 8.139172352069298742e-06 1.342582929969938572e-06 1.533499790160329672e-07 1.264667081245309987e-08 6.939851210233526726e-10 2.161745102751949514e-11 2.873552109100732490e-13 8.934937410243963977e-16 1.094204599492492393e-19 1.686070244703115331e-05 8.588995591895901715e-06 2.341385544313521847e-06 4.044906066948835082e-07 4.452474715885490026e-08 2.807581654544968325e-09 7.881473962663405860e-11 5.579090237267029049e-13 1.811892554242542294e-16 1.148577081418372442e-05 6.892919351937651178e-06 2.331968559726267069e-06 4.683846877831117890e-07 5.253811107989318255e-08 2.678070629661912828e-09 3.703895411284037247e-11 2.794349344255096887e-14 8.419464627840786221e-06 5.412523654399007466e-06 1.963737949099851902e-06 3.863410675938569267e-07 3.458056278404806344e-08 8.853817789347034186e-10 1.467812743585645868e-12 6.428085833321160253e-06 4.213042751340043823e-06 1.478670030578796719e-06 2.370011006625622321e-07 1.131745032090979343e-08 4.102137904070474901e-11 5.004167516361095007e-06 3.214027838398232574e-06 9.634363144616958215e-07 9.030043209596822412e-08 7.515596343026703711e-10 3.907979864378577473e-06 2.327410782777467281e-06 4.662612922324462976e-07 9.912404451330158110e-09 2.995572667518453848e-06 1.462395886810218220e-06 9.449764955017605067e-08 2.143797682185999093e-06 5.735588061078518237e-07 1.010348909419005127e-06
2.466504802252982937e-05 8.003662865987998281e-06 1.352516234989321129e-06 1.568787617803876981e-07 1.308669325266354372e-08 7.249953029512719922e-10 2.277183514421155856e-11 3.050484720612409206e-13 9.559296101703951445e-16 1.181234282742462810e-19 1.692251586062604768e-05 8.754047417723664201e-06 2.414145781157552201e-06 4.210942019953038543e-07 4.673975092309127154e-08 2.969114484818410611e-09 8.392590739866033970e-11 5.982321154554563240e-13 1.958643314158060645e-16 1.182440674364642953e-05 7.158226162222724941e-06 2.440573468131155299e-06 4.936481875842066881e-07 5.573362735909383255e-08 2.858778923068911286e-09 3.979061132833003102e-11 3.024377493293543296e-14 8.801980750896405242e-06 5.693413847864627017e-06 2.077668120023228190e-06 4.110531052881709900e-07 3.699838432121843332e-08 9.528165991406726421e-10 1.590533960505014396e-12 6.794879678078027111e-06 4.474783410543419579e-06 1.578035477865502731e-06 2.541666324142396801e-07 1.220090927799021654e-08 4.450486466146230972e-11 5.335946362714029568e-06 3.440941723977873494e-06 1.035831178465465267e-06 9.753664556927758694e-08 8.164414507824402457e-10 4.198029132368425119e-06 2.509282792110555690e-06 5.047404515486536274e-07 1.078439149236758948e-08 3.239767168120945084e-06 1.587277326641550110e-06 1.030087084862658711e-07 2.334435454129106149e-06 6.269406281436913865e-07 1.109000355628805293e-06
2.225869509565225996e-05 7.667782263024403250e-06 1.333237001245872138e-06 1.575342015517027879e-07 1.332068482838670391e-08 7.460898429883870034e-10 2.365970758462539569e-11 3.198151493014964312e-13 1.011363261251791044e-15 1.262828620226839092e-19 1.660730666749815696e-05 8.751447853770883439e-06 2.446971539955399614e-06 4.316196510980618523e-07 4.836778092150152575e-08 3.099005624632385100e-09 8.830633311857192009e-11 6.345728336159412365e-13 2.097199749816173602e-16 1.196335134995076834e-05 7.316398102004545231e-06 2.516805923475151367e-06 5.132033465489931592e-07 5.838343786076496375e-08 3.016653165006779010e-09 4.229991248984601212e-11 3.242908273930571867e-14 9.065567582767246259e-06 5.905645874427810097e-06 2.169718358449272683e-06 4.320876282486419935e-07 3.914565640220398793e-08 1.014952656002883736e-09 1.707802058125179704e-12 7.088429859649587632e-06 4.694267236263956052e-06 1.664676295685972181e-06 2.696513449358320574e-07 1.302309614694019134e-08 4.785271977399343627e-11 5.623381308001931003e-06 3.643345305709585162e-06 1.102166384059577585e-06 1.043408571191960696e-07 8.791718180437270701e-10 4.462426829745976472e-06 2.678611937307229505e-06 5.413316542062574545e-07 1.163317945500173035e-08 3.470900606974015428e-06 1.707543714783184373e-06 1.113632969213283422e-07 2.520725261083094258e-06 6.799620367499648599e-07 1.208601398801751994e-06
1.963928984193317540e-05 7.095196968034422009e-06 1.272213750587362059e-06 1.538771753343355724e-07 1.323405103675024260e-08 7.506583777966733216e-10 2.406595134221621229e-11 3.287721018006003074e-13 1.051030427622823438e-15 1.328880335047015446e-19 1.576543840480947365e-05 8.499096812559213217e-06 2.418599896069595680e-06 4.323021770339998849e-07 4.897232662290506619e-08 3.169114521752034611e-09 9.116913199450318777e-11 6.615267033342004843e-13 2.211009251532104347e-16 1.179794330581195902e-05 7.304175705228248856e-06 2.538201595689857162e-06 5.223866426154636714e-07 5.996051152583149214e-08 3.125167379034617965e-09 4.421231553029732908e-11 3.424681229219754917e-14 9.129683356443898834e-06 5.995662246338586693e-06 2.220200378368091121e-06 4.455820121020722245e-07 4.068336716394702760e-08 1.063416301358153115e-09 1.806489027889530047e-12 7.244341599619840983e-06 4.829260907794267282e-06 1.723932607472282423e-06 2.811618332168477829e-07 1.367835872679010065e-08 5.070216231594109622e-11 5.816710907901836408e-06 3.789831748113948467e-06 1.153269687821904741e-06 1.098827852147036942e-07 9.331871600850566299e-10 4.663751374781104280e-06 2.813683710837607844e-06 5.718276495894960745e-07 1.237347754609618583e-08 3.661722847967595381e-06 1.810317334309905259e-06 1.187642639565698369e-07 2.684388270957197724e-06 7.279168211067985512e-07 1.301266437550104116e-06
1.709900938486439315e-05 6.361140041862093034e-06 1.173326290546091591e-06 1.452024070679367270e-07 1.273826169280466226e-08 7.350366739239089042e-10 2.390092135500051994e-11 3.303923603108713248e-13 1.069061439377222318e-15 1.371639154347539615e-19 1.447008459700203339e-05 7.972741650968636403e-06 2.313176476604105956e-06 4.206694639974049909e-07 4.835787782807066466e-08 3.166580832165238533e-09 9.204830501986865085e-11 6.753105636928708796e-13 2.287247623920068920e-16 1.125286117311579782e-05 7.076042433619049553e-06 2.493296485708437790e-06 5.192145847753657086e-07 6.019344289699409081e-08 3.167477760284701768e-09 4.527152350895081775e-11 3.549966842480222541e-14 8.950985368734434960e-06 5.940656637795829669e-06 2.219970407002301640e-06 4.493145502316466556e-07 4.138451041532796027e-08 1.092000593109228298e-09 1.876267814008445425e-12 7.233652371239232601e-06 4.856949357754169584e-06 1.746559010417227783e-06 2.870897346099133262e-07 1.408676463453500572e-08 5.276586466640044352e-11 5.885255596857680653e-06 3.859084410135324545e-06 1.182433725309019795e-06 1.135232931978192981e-07 9.732529676592388434e-10 4.774989950737870929e-06 2.898058051952246108e-06 5.929394394803388227e-07 1.293667382265482978e-08 3.791060938893225441e-06 1.885376209165217560e-06 1.245658283380354868e-07 2.810683450330427064e-06 7.669609631123249128e-07 1.380469544709763012e-06
1.480755860524685418e-05 5.559871577100849051e-06 1.048842617892910506e-06 1.326710069582274415e-07 1.185697886420120445e-08 6.960234401940521897e-10 2.301596611301665255e-11 3.235071124505682854e-13 1.063204387928096077e-15 1.386503850876599992e-19 1.287819588224330163e-05 7.243826673947327243e-06 2.140374796957604974e-06 3.957851407167754514e-07 4.623570830176891835e-08 3.075184604933069367e-09 9.071344662198132495e-11 6.743491288710051854e-13 2.317686207428152118e-16 1.038567908775072148e-05 6.627862842569023384e-06 2.369468245095274095e-06 5.005653073846601718e-07 5.885002214997153887e-08 3.136786660648473092e-09 4.536026721888400806e-11 3.605204751826981881e-14 8.488181847188448108e-06 5.703875335414363996e-06 2.158032308505058869e-06 4.420368557450906590e-07 4.116038025272856006e-08 1.097594246226615708e-09 1.909604322022192138e-12 7.018043764196753383e-06 4.761007908713716019e-06 1.728763344805699735e-06 2.867575706703236975e-07 1.420424990396640673e-08 5.382361323032040202e-11 5.815712210959563920e-06 3.842690451091736900e-06 1.186456976277100251e-06 1.148700658644908586e-07 9.951971216364374913e-10 4.783811706684594634e-06 2.922632473564390054e-06 6.023887051604825120e-07 1.326690932649906658e-08 3.844942201140862751e-06 1.924801560732529682e-06 1.282257962159567945e-07 2.887390353066404133e-06 7.938005333021478246e-07 1.440493548189600182e-06
