2.064354357726565839e-09 3.145356377616000941e-09 3.545933484694868882e-09 3.787474368882416725e-09 3.960833026841783801e-09 4.098613962211028999e-09 4.216623774920602477e-09 4.325156022963829117e-09 4.435014574530285263e-09 4.579347451023184290e-09 5.506281636667106919e-09 6.610303795876065604e-09 7.303675620450033486e-09 7.801621106326642245e-09 8.196804696935258932e-09 8.535286400517034506e-09 8.846582358549692275e-09 9.161714680512264638e-09 9.575753689910586989e-09 8.296356353149838172e-09 9.440581108348320770e-09 1.027570428906770528e-08 1.093620443137860032e-08 1.150117710489414653e-08 1.202062678765948672e-08 1.254659814531661081e-08 1.323762808722902259e-08 1.102480565563945061e-08 1.224173067844675024e-08 1.321146195103851119e-08 1.403680822311101633e-08 1.479466044053439979e-08 1.556193594974587614e-08 1.657008943726806748e-08 1.386198059236952099e-08 1.519989240060405615e-08 1.634049412893257728e-08 1.738194319378438107e-08 1.843492811905676352e-08 1.981883211685003443e-08 1.693256719058457482e-08 1.844692067159747903e-08 1.982626776091261346e-08 2.121191983986692174e-08 2.303225179350257064e-08 2.037676551351444784e-08 2.217196394437086971e-08 2.395650192019340022e-08 2.628452956660373988e-08 2.447356504498974632e-08 2.679472741181926796e-08 2.973674091131420817e-08 2.989973124204437631e-08 3.377018783081429856e-08 3.978860083336277319e-08
1.686596772761967885e-09 2.580679648819386326e-09 2.915596937005006228e-09 3.117627930390507210e-09 3.262627142629481033e-09 3.377866506158442545e-09 3.476568878269311609e-09 3.567336069805219517e-09 3.659221859514523272e-09 3.779947111250032974e-09 4.565635626402300490e-09 5.506638895732578510e-09 6.097959383615739666e-09 6.522563284795619301e-09 6.859561828816567094e-09 7.148179749436006693e-09 7.413621216588689723e-09 7.682483375659930035e-09 8.035545068950947408e-09 6.951368223649445678e-09 7.932523365378305077e-09 8.648583296335664071e-09 9.214998157336640758e-09 9.699210410649663120e-09 1.014460483881507861e-08 1.059547500926860090e-08 1.118762751054562905e-08 9.294314286785752965e-09 1.034142176009225631e-08 1.117577742222084773e-08 1.188567777415236235e-08 1.253741672807569503e-08 1.319709504323930099e-08 1.406408734507262567e-08 1.174014440244971121e-08 1.289670535860900712e-08 1.388248859912693575e-08 1.478201483411280376e-08 1.569154702805502527e-08 1.688696195001325595e-08 1.440168006994889673e-08 1.571850422173721870e-08 1.691735841774911911e-08 1.812085363705145806e-08 1.970193139485503384e-08 1.740729810374886760e-08 1.897963671406553817e-08 2.054023933744639930e-08 2.257445917536063376e-08 2.101240208229469591e-08 2.306158230277118327e-08 2.564919345489642603e-08 2.583770112420303523e-08 2.927951195675440672e-08 3.475891522547544220e-08
1.373620832691774169e-09 2.102266918006751512e-09 2.377807902977676326e-09 2.544091727326910950e-09 2.663495482287478939e-09 2.758363953448878272e-09 2.839618991834420671e-09 2.914342384250870355e-09 2.989987871849489983e-09 3.089372743303979663e-09 3.743087284023465258e-09 4.535622143860059543e-09 5.034266901945597945e-09 5.392459884659802961e-09 5.676699000142675568e-09 5.920157261997281926e-09 6.144060909077426953e-09 6.370725307290714222e-09 6.668529533947684838e-09 5.764220320113164877e-09 6.600614557450251397e-09 7.211052436055846858e-09 7.693709713274205080e-09 8.106436812396972582e-09 8.486077983770874276e-09 8.870390755580098212e-09 9.375357601248175257e-09 7.765866842635023309e-09 8.661963197118201931e-09 9.376039431755417428e-09 9.983533492564695608e-09 1.054118849505511968e-08 1.110577910545908703e-08 1.184762836260891038e-08 9.861630319618214966e-09 1.085408468488767456e-08 1.169990044219006116e-08 1.247157193866717312e-08 1.325165475605695735e-08 1.427691954397312671e-08 1.214861333893128294e-08 1.328223329874286514e-08 1.431375486208938570e-08 1.534871370967266666e-08 1.670831330458329733e-08 1.474123399667944185e-08 1.610052668440367107e-08 1.744789539774163964e-08 1.920301959067599988e-08 1.786803483121384514e-08 1.964942648775740078e-08 2.189119761590963198e-08 2.208682874940803185e-08 2.509355921839975064e-08 2.997875537126206941e-08
1.119255099426201983e-09 1.707966655901112915e-09 1.931363229289963417e-09 2.066352837364363347e-09 2.163239583047681886e-09 2.240240163887628937e-09 2.306191346588147454e-09 2.366841176741534098e-09 2.428238554548565516e-09 2.508903741784058186e-09 3.041425950853487296e-09 3.695808180934674428e-09 4.109275970178453192e-09 4.406240249799015329e-09 4.641871027783751586e-09 4.843690528822700649e-09 5.029319160932326580e-09 5.217225249929783450e-09 5.464075754101706904e-09 4.724836654900314894e-09 5.429832711101022818e-09 5.944399214443815942e-09 6.351831322054693545e-09 6.699921148297355534e-09 7.020142112941313438e-09 7.344262687097533059e-09 7.770045054595562096e-09 6.420121000383674764e-09 7.182560621735517498e-09 7.790164390604353277e-09 8.306981703044039869e-09 8.781360425206438319e-09 9.261671993324267141e-09 9.892764896392566893e-09 8.207407556129531110e-09 9.055265806312328789e-09 9.777737316791260773e-09 1.043683565337323672e-08 1.110303899748685432e-08 1.197868141729735108e-08 1.016343269140920693e-08 1.113403128332722749e-08 1.201699254336119509e-08 1.290263623337771343e-08 1.406604985605037805e-08 1.238551182441112633e-08 1.355177920111607372e-08 1.470682405905104825e-08 1.621065304552488485e-08 1.507279962790095196e-08 1.660531720792045024e-08 1.852891906177900711e-08 1.871577447802751161e-08 2.130838966063291436e-08 2.558701948332546890e-08
9.158399260003582049e-10 1.392090373755254906e-09 1.572497384994304998e-09 1.681542412521146159e-09 1.759810539551216128e-09 1.822013938034831422e-09 1.875290844954633677e-09 1.924285556874253056e-09 1.973884131796075260e-09 2.039048843534966799e-09 2.468030812055493670e-09 2.998458665178725350e-09 3.334903262220280333e-09 3.576668884692934542e-09 3.768291499769437967e-09 3.932513341674264110e-09 4.083627949569655211e-09 4.236532279017598400e-09 4.437327220122018283e-09 3.841675010389869470e-09 4.424720697144849025e-09 4.851305635297537657e-09 5.188489750460929503e-09 5.476723526821876851e-09 5.741827743714744960e-09 6.010204084443859680e-09 6.362865605655630525e-09 5.253913465629015987e-09 5.894795061397318851e-09 6.405605461537098664e-09 6.839966214503852209e-09 7.238711989065731439e-09 7.642413082210745600e-09 8.172925941062680930e-09 6.763819235659222334e-09 7.483366971919676019e-09 8.096468313923931806e-09 8.655682164274484086e-09 9.220978886510395024e-09 9.963910714225162711e-09 8.428728160992991222e-09 9.256752862703569761e-09 1.000982814028232909e-08 1.076522615869567422e-08 1.175735430554060739e-08 1.032734214467929584e-08 1.132509570235214389e-08 1.231284817442741562e-08 1.359840053080627795e-08 1.262887019702028213e-08 1.394213484318657369e-08 1.558839594907738261e-08 1.575645149163764962e-08 1.797942849182255301e-08 2.168072039829931758e-08
7.508247188120570057e-10 1.136495205727885641e-09 1.282287991978511040e-09 1.370389997132197966e-09 1.433612853910883522e-09 1.483857292968245198e-09 1.526892486871000131e-09 1.566468038002611550e-09 1.606531542111485084e-09 1.659167928140723857e-09 2.004728350806938939e-09 2.430699214573744949e-09 2.701075875911595915e-09 2.895244303049340270e-09 3.049268019040103662e-09 3.181193598552322427e-09 3.302525109042000052e-09 3.425354234533350928e-09 3.586733194883769900e-09 3.108331419879061103e-09 3.579861933753151494e-09 3.925270769429678354e-09 4.198091324885312581e-09 4.431354026537919058e-09 4.645898949990142416e-09 4.863106218862538859e-09 5.148482810332924372e-09 4.257181690873789611e-09 4.783881517414177959e-09 5.203814633946860644e-09 5.560768723976452941e-09 5.888391742284412773e-09 6.220088652084958941e-09 6.655934792680184533e-09 5.506923009944984437e-09 6.107319506519239335e-09 6.618723801266560800e-09 7.085012921852446064e-09 7.556306236383999120e-09 8.175756496886685759e-09 6.903945274657720594e-09 7.602088164508150707e-09 8.236964692386457493e-09 8.873515701477721825e-09 9.709682246926206159e-09 8.511131531660332792e-09 9.358253820908561617e-09 1.019670600182010589e-08 1.128791970886079258e-08 1.047027820413599385e-08 1.159038625171964539e-08 1.299365338778484103e-08 1.314263997413574310e-08 1.504262691380423784e-08 1.822028399251194244e-08
6.181231103001191489e-10 9.306292539015296973e-10 1.048675397738870697e-09 1.119988957797660876e-09 1.171162826152098178e-09 1.211818189567292372e-09 1.246650223253872496e-09 1.278685857551586560e-09 1.311113816012540590e-09 1.353720433451503551e-09 1.633358914233515893e-09 1.977284665020787482e-09 2.195080987990252514e-09 2.351413550033412869e-09 2.475399509627080553e-09 2.581598662270038047e-09 2.679271688952766053e-09 2.778151756327071942e-09 2.908062715461611639e-09 2.521623494175513703e-09 2.899346189082085643e-09 3.175978124929936405e-09 3.394360233134677283e-09 3.581022985517672030e-09 3.752705082301017489e-09 3.926503834151623979e-09 4.154868396287339667e-09 3.442284783790273110e-09 3.866049393050569178e-09 4.203999914566236923e-09 4.491067293057043243e-09 4.754502091638835537e-09 5.021187398582479719e-09 5.371642620334835226e-09 4.452852255810184738e-09 4.942155182895809456e-09 5.358782858566217547e-09 5.738410460308359511e-09 6.122064737282281009e-09 6.626333054859255498e-09 5.598869416605288427e-09 6.175734021919270214e-09 6.699863066779169097e-09 7.225103708413711586e-09 7.915073026787746352e-09 6.935086163469958710e-09 7.643336134786455925e-09 8.343678488530672846e-09 9.254886072345690395e-09 8.581991623954986084e-09 9.527348874769638305e-09 1.071060029221059806e-08 1.084765463830395782e-08 1.246261359701065338e-08 1.518084101310778624e-08
5.110042556915517627e-10 7.644314338530408735e-10 8.598545541183234958e-10 9.175211539073392107e-10 9.589031853740666751e-10 9.917906150433555285e-10 1.019958885407645936e-09 1.045862863902625998e-09 1.072085536353892862e-09 1.106538375624439974e-09 1.331562426371861519e-09 1.609751735613904834e-09 1.785661558315927828e-09 1.912012369270247520e-09 2.012215296353040147e-09 2.098041180758524838e-09 2.176976097196317285e-09 2.256885863473770845e-09 2.361873629304085581e-09 2.049874382325122548e-09 2.354243118953261428e-09 2.576822632310124921e-09 2.752485852609636747e-09 2.902624276878565811e-09 3.040708549197478769e-09 3.180509947374077297e-09 3.364185892136433229e-09 2.789346676974493630e-09 3.128161117695161008e-09 3.398281851104231674e-09 3.627617830780528434e-09 3.838033779368939481e-09 4.051057829188271038e-09 4.330981943348467887e-09 3.596527309566131359e-09 3.987862764459286646e-09 4.321055741982137347e-09 4.624375790633802920e-09 4.930866119770407374e-09 5.333714396782109360e-09 4.515793852886815838e-09 4.980853278303652691e-09 5.402995169366373288e-09 5.825604944154002092e-09 6.380750843459706418e-09 5.599072579277415235e-09 6.176741583093999102e-09 6.746821236115182045e-09 7.488384131025634619e-09 6.952150565467192190e-09 7.733335208965542461e-09 8.707755543661703694e-09 8.839777840429672088e-09 1.018913281633939667e-08 1.249757343657182720e-08
4.246999890063061192e-10 6.315939669572772160e-10 7.090240509024503742e-10 7.558013187981991136e-10 7.893708392881409314e-10 8.160492933635041724e-10 8.389005037633560341e-10 8.599097299692408938e-10 8.811821938251253987e-10 9.091310092203761661e-10 1.090015014267515178e-09 1.313537245906895208e-09 1.455350921964592530e-09 1.557170104135582883e-09 1.637927855190439939e-09 1.707097591011194845e-09 1.770713355215736700e-09 1.835114495865896336e-09 1.919727921860453881e-09 1.668275532940834591e-09 1.914483617160568323e-09 2.094603005854495596e-09 2.236818322815869317e-09 2.358337242982470479e-09 2.470082398253971193e-09 2.583239631880813158e-09 2.731915473896437683e-09 2.266741743767809208e-09 2.540353483132555741e-09 2.758401421069713303e-09 2.943524124502066075e-09 3.113348966805787439e-09 3.285282039271959508e-09 3.511215017126036177e-09 2.916546338657644742e-09 3.230119759371368144e-09 3.497058734244568381e-09 3.739989631822366811e-09 3.985406420409886159e-09 4.307998291773307362e-09 3.651140834296043207e-09 4.022203257120035528e-09 4.358775365373025005e-09 4.695413029702063270e-09 5.137635047878713235e-09 4.515743069247147549e-09 4.977626779988007155e-09 5.432298194837564342e-09 6.022710831297523320e-09 5.602366927875520738e-09 6.231323861539991279e-09 7.011775616060372303e-09 7.136933046738110679e-09 8.234555050498039057e-09 1.016400110086805615e-08
3.541941275936942585e-10 5.242039035758601309e-10 5.874068895310739395e-10 6.255722864485166950e-10 6.529606099831975995e-10 6.747272944590847305e-10 6.933704413791937534e-10 7.105150047597173942e-10 7.278707079714078408e-10 7.506736900914877800e-10 8.971926677428765884e-10 1.077158305490361381e-09 1.191142992591354371e-09 1.272978854385685270e-09 1.337888705049952134e-09 1.393483388538036679e-09 1.444616040724529422e-09 1.496382354956053344e-09 1.564391314884855815e-09 1.361045146228985407e-09 1.558200054749174636e-09 1.702622571433844316e-09 1.816669742618912729e-09 1.914130642386695906e-09 2.003771945682273333e-09 2.094515332181283135e-09 2.213753400437317961e-09 1.841260665672833956e-09 2.061892430481293044e-09 2.237761138867540158e-09 2.387124639664785795e-09 2.524149761986042433e-09 2.662882249902740625e-09 2.845167054141398747e-09 2.366238467133722292e-09 2.619628579215249888e-09 2.835285131244297248e-09 3.031574404572373456e-09 3.229893957554026268e-09 3.490565369905389280e-09 2.958931025110870898e-09 3.257257304774831789e-09 3.527884098409739571e-09 3.798483711956900551e-09 4.153913473544315617e-09 3.651860102728538250e-09 4.020796619577703049e-09 4.383600119789069106e-09 4.854252489683828813e-09 4.518207558778009536e-09 5.018640578064279131e-09 5.636308416789811658e-09 5.743506764649203987e-09 6.614614090542046071e-09 8.186323323063236564e-09
2.961108661499665475e-10 4.367538094189284509e-10 4.886948228031016429e-10 5.200533954582736774e-10 5.425552460393869228e-10 5.604378689877971827e-10 5.757547534560467982e-10 5.898404301107881816e-10 6.040997024978388673e-10 6.228345378051346317e-10 7.421367444685886308e-10 8.882055546373735591e-10 9.805553127865354966e-10 1.046826950430063456e-09 1.099386853415542170e-09 1.144406483771341629e-09 1.185811110953761627e-09 1.227726938918215961e-09 1.282797984493304699e-09 1.117150262619193929e-09 1.275275937351762526e-09 1.390926944163514859e-09 1.482212832887308241e-09 1.560235885213295503e-09 1.631997320949342578e-09 1.704655477075000134e-09 1.800112371214660872e-09 1.500891587889920599e-09 1.676743509606438698e-09 1.816981954852791618e-09 1.936067906808153942e-09 2.045327270651668651e-09 2.155946303331801455e-09 2.301299834752686328e-09 1.919880737095782704e-09 2.122959864251916462e-09 2.295845905283893706e-09 2.453238566688527317e-09 2.612255526112749058e-09 2.821276752962973982e-09 2.396397400604133547e-09 2.636923371822658512e-09 2.855175508670881760e-09 3.073527050225434970e-09 3.360303783410707567e-09 2.955552248312295629e-09 3.253063884466166347e-09 3.545948741496542520e-09 3.925957220663356643e-09 3.652429408577489259e-09 4.053985469183628426e-09 4.549615711118875897e-09 4.631816195650364081e-09 5.323762004189848933e-09 6.576565794358945521e-09
