# ells	E1-E1	E1-E2	E1-E3	E1-E4	E1-E5	E1-E6	E1-E7	E1-E8	E1-E9	E1-E10	E2-E2	E2-E3	E2-E4	E2-E5	E2-E6	E2-E7	E2-E8	E2-E9	E2-E10	E3-E3	E3-E4	E3-E5	E3-E6	E3-E7	E3-E8	E3-E9	E3-E10	E4-E4	E4-E5	E4-E6	E4-E7	E4-E8	E4-E9	E4-E10	E5-E5	E5-E6	E5-E7	E5-E8	E5-E9	E5-E10	E6-E6	E6-E7	E6-E8	E6-E9	E6-E10	E7-E7	E7-E8	E7-E9	E7-E10	E8-E8	E8-E9	E8-E10	E9-E9	E9-E10	E10-E10
2.611916279594e+02	1.830358988575e-10	2.333293926274e-10	2.016136119394e-10	1.858391549302e-10	1.765938653856e-10	1.696429018360e-10	1.637371728740e-10	1.583096963412e-10	1.528155139307e-10	1.455971321930e-10	6.376833333608e-10	7.172121219394e-10	7.265794681293e-10	7.335989177955e-10	7.429648196312e-10	7.522682486607e-10	7.610431798722e-10	7.699459127576e-10	7.816433940535e-10	9.798400582822e-10	1.087867109675e-09	1.130714213781e-09	1.162168633832e-09	1.193555866615e-09	1.224371306249e-09	1.255915426894e-09	1.297388089802e-09	1.330281630301e-09	1.460548375189e-09	1.531666896295e-09	1.589469022032e-09	1.647679872096e-09	1.708836266727e-09	1.789552500714e-09	1.707381321959e-09	1.863519920846e-09	1.966447239850e-09	2.058782001017e-09	2.158021560289e-09	2.290731653951e-09	2.133409817876e-09	2.324996476279e-09	2.470368179306e-09	2.617331987070e-09	2.817924091469e-09	2.636659208247e-09	2.880297679554e-09	3.093969763418e-09	3.380462308179e-09	3.264818117127e-09	3.600898218282e-09	4.003053561026e-09	4.138271167261e-09	4.755239966997e-09	5.873966256678e-09
3.563754284892e+02	1.270150125876e-10	1.653879892234e-10	1.461054568766e-10	1.366813698446e-10	1.312380525265e-10	1.271648298636e-10	1.237064479796e-10	1.205282713748e-10	1.173110381315e-10	1.130841640735e-10	4.439412518588e-10	4.995599132204e-10	5.083523565330e-10	5.148619477158e-10	5.224699807384e-10	5.297967385153e-10	5.366702449309e-10	5.436405210663e-10	5.527987759263e-10	6.730180662754e-10	7.451410092391e-10	7.750620752937e-10	7.973980664444e-10	8.193306401225e-10	8.406957268541e-10	8.625390329980e-10	8.912560073224e-10	9.030106001939e-10	9.889518255475e-10	1.037292090149e-09	1.076761341470e-09	1.116090793056e-09	1.157285127224e-09	1.211646475279e-09	1.148881349036e-09	1.251132485229e-09	1.319382135020e-09	1.380308064345e-09	1.445559153163e-09	1.532829618329e-09	1.424427984365e-09	1.547776377198e-09	1.640963151176e-09	1.734850382502e-09	1.863272754862e-09	1.746167888057e-09	1.900677038282e-09	2.034834609366e-09	2.215187273724e-09	2.146030407371e-09	2.359200550342e-09	2.613282542810e-09	2.706233248919e-09	3.103966920398e-09	3.831510239751e-09
4.862462362330e+02	8.636995182184e-11	1.147154836481e-10	1.025699351957e-10	9.676251353418e-11	9.345299292245e-11	9.098443201954e-11	8.888920049302e-11	8.696376898214e-11	8.501467762095e-11	8.245391719480e-11	3.108224330262e-10	3.507033397920e-10	3.587979755874e-10	3.648109317303e-10	3.711423411130e-10	3.770719253068e-10	3.826094761438e-10	3.882228252819e-10	3.955981160208e-10	4.681737689587e-10	5.179511358930e-10	5.399679753540e-10	5.565825763459e-10	5.725521613449e-10	5.879842561231e-10	6.037415642290e-10	6.244556461829e-10	6.229704034074e-10	6.810506360316e-10	7.146671018772e-10	7.422085907722e-10	7.694336463551e-10	7.978634723988e-10	8.353651478013e-10	7.859602235258e-10	8.536463453039e-10	8.994647823033e-10	9.404621252210e-10	9.842284816730e-10	1.042692238604e-09	9.660143241240e-10	1.046530640702e-09	1.107957132406e-09	1.169964915785e-09	1.254583055821e-09	1.174295158880e-09	1.274435924628e-09	1.362250578608e-09	1.480184175764e-09	1.431552001813e-09	1.569075706437e-09	1.733949628436e-09	1.789259761982e-09	2.042499249050e-09	2.497994907239e-09
6.634447365049e+02	5.692478291870e-11	7.653328827545e-11	6.828392285465e-11	6.440234107498e-11	6.219299507331e-11	6.054288819743e-11	5.914183497548e-11	5.785427418297e-11	5.655088932353e-11	5.483847268486e-11	2.157273222104e-10	2.445973987124e-10	2.514688642000e-10	2.565945211021e-10	2.616813185718e-10	2.663613631737e-10	2.707185084509e-10	2.751340727161e-10	2.809355553819e-10	3.262643970104e-10	3.614551812624e-10	3.779194873682e-10	3.904850299610e-10	4.023523830038e-10	4.137349812249e-10	4.253421112009e-10	4.405990637287e-10	4.331040757891e-10	4.733648391637e-10	4.974351896102e-10	5.172810638645e-10	5.367300044773e-10	5.569592925723e-10	5.836287158533e-10	5.438706428965e-10	5.899134486389e-10	6.217712677785e-10	6.504138353443e-10	6.808127832981e-10	7.213377386494e-10	6.643750754767e-10	7.183619133046e-10	7.602947029190e-10	8.026470252234e-10	8.602012697443e-10	8.021187508940e-10	8.684652797702e-10	9.273216896369e-10	1.006176953345e-09	9.701731038291e-10	1.059892850929e-09	1.168034563884e-09	1.200587606678e-09	1.363299055817e-09	1.651173887577e-09
9.052181499767e+02	3.616066724058e-11	4.852375675737e-11	4.240752906623e-11	3.952976683689e-11	3.786629010292e-11	3.661594651770e-11	3.555316592121e-11	3.457638009988e-11	3.358758526210e-11	3.228848404455e-11	1.461122436421e-10	1.666869427049e-10	1.718967084181e-10	1.758163903017e-10	1.796164585803e-10	1.830840128351e-10	1.863072602722e-10	1.895732288738e-10	1.938642670753e-10	2.243491074407e-10	2.494285079257e-10	2.616063359896e-10	2.709832162876e-10	2.797416664944e-10	2.880974277982e-10	2.966094348751e-10	3.077972217333e-10	2.993859427333e-10	3.277865905125e-10	3.452383072844e-10	3.597213348817e-10	3.738088953085e-10	3.884106904314e-10	4.076518089648e-10	3.763364428670e-10	4.084227728234e-10	4.311012068500e-10	4.515682706293e-10	4.731713903838e-10	5.019159988219e-10	4.590559555691e-10	4.961813237903e-10	5.255278283370e-10	5.552018219713e-10	5.953609388822e-10	5.524069853118e-10	5.974624970191e-10	6.379851427981e-10	6.921529966739e-10	6.648581497304e-10	7.249139000762e-10	7.978742676502e-10	8.166646257869e-10	9.237994997615e-10	1.108086965448e-09
1.235098952422e+03	2.214774745608e-11	2.914004965590e-11	2.437825084225e-11	2.210487498221e-11	2.076119282489e-11	1.974365348670e-11	1.887774109350e-11	1.808181319438e-11	1.727609624425e-11	1.621752685438e-11	9.533593547408e-11	1.093962842573e-10	1.128167558805e-10	1.154287374814e-10	1.179849631756e-10	1.203198922358e-10	1.224901899358e-10	1.246892034084e-10	1.275784039808e-10	1.499448262679e-10	1.675527346116e-10	1.761942588213e-10	1.828856739827e-10	1.891142197853e-10	1.950427301289e-10	2.010790572570e-10	2.090126147989e-10	2.026412138615e-10	2.226707813564e-10	2.351628788746e-10	2.455788086021e-10	2.556691825167e-10	2.661048764241e-10	2.798517827329e-10	2.565770725060e-10	2.791423916355e-10	2.953311328190e-10	3.099880803188e-10	3.253974768591e-10	3.458718196434e-10	3.142261743438e-10	3.401703573173e-10	3.609667944039e-10	3.820152474335e-10	4.104081376642e-10	3.787565755036e-10	4.099686667604e-10	4.383863352023e-10	4.763139858889e-10	4.556852306570e-10	4.968443827691e-10	5.472831525340e-10	5.581927553086e-10	6.305628409040e-10	7.511132729689e-10
1.685195355743e+03	1.312082843809e-11	1.668541425902e-11	1.303633031977e-11	1.125719041979e-11	1.018682065729e-11	9.372165799514e-12	8.678392871362e-12	8.040651950194e-12	7.395065744763e-12	6.546879757517e-12	5.951797314762e-11	6.854966754231e-11	7.040580238993e-11	7.186079552414e-11	7.336138610894e-11	7.474936173584e-11	7.604178090750e-11	7.735147298713e-11	7.907223416593e-11	9.630781557204e-11	1.082069110006e-10	1.139297463322e-10	1.183696301923e-10	1.225239705896e-10	1.264830600422e-10	1.305145096317e-10	1.358130438191e-10	1.325231386039e-10	1.463311346936e-10	1.549307818692e-10	1.621171722307e-10	1.690798224998e-10	1.762772787002e-10	1.857574072042e-10	1.699147965487e-10	1.856056152521e-10	1.969160808672e-10	2.071775391386e-10	2.179501668604e-10	2.322538382075e-10	2.099968589005e-10	2.280866604138e-10	2.426940199579e-10	2.574926617991e-10	2.774175324552e-10	2.548204851625e-10	2.765588261768e-10	2.965127069762e-10	3.231198564591e-10	3.080336819438e-10	3.365754221229e-10	3.717882362530e-10	3.783924858380e-10	4.281559094826e-10	5.088558846050e-10
2.299316489134e+03	7.533012372706e-12	9.219740543834e-12	6.600305451731e-12	5.294890218719e-12	4.501358526212e-12	3.896167459173e-12	3.380652936146e-12	2.906764658681e-12	2.427046362920e-12	1.796781436371e-12	3.556274363470e-11	4.098698029498e-11	4.175362084414e-11	4.238601140394e-11	4.313319325042e-11	4.384632734240e-11	4.451349064963e-11	4.518982285488e-11	4.607844354394e-11	5.914606982015e-11	6.675970797628e-11	7.023058504594e-11	7.291544557132e-11	7.546626048728e-11	7.791022250530e-11	8.040080318899e-11	8.367431159901e-11	8.304388010112e-11	9.216279847525e-11	9.773344460162e-11	1.023851710101e-10	1.069140397513e-10	1.116026330582e-10	1.177790391556e-10	1.081645870010e-10	1.187255040477e-10	1.262839230061e-10	1.331459844656e-10	1.403606440052e-10	1.499419666996e-10	1.354047484669e-10	1.477277362641e-10	1.576676252641e-10	1.677467677595e-10	1.813160825452e-10	1.660850114260e-10	1.810039651235e-10	1.947298032520e-10	2.130325321156e-10	2.026381478801e-10	2.223016870828e-10	2.466451934324e-10	2.509697428433e-10	2.852558337551e-10	3.400592803721e-10
3.137236462934e+03	4.195981558648e-12	4.961367447862e-12	3.228762539646e-12	2.347815549509e-12	1.809390974280e-12	1.398714031174e-12	1.048925777161e-12	7.273860809321e-13	4.018908383917e-13	-2.575229100730e-14	2.043874691517e-11	2.352121659909e-11	2.370684701469e-11	2.388464220823e-11	2.419252429993e-11	2.450713174661e-11	2.480442937665e-11	2.510606030414e-11	2.550237801900e-11	3.478539927310e-11	3.938063771521e-11	4.130463574416e-11	4.277772508935e-11	4.421490552149e-11	4.560577871622e-11	4.702544789929e-11	4.889157508579e-11	4.977004734293e-11	5.547333386955e-11	5.883262763172e-11	6.162525151178e-11	6.437094902802e-11	6.722387944694e-11	7.098365673837e-11	6.588474514423e-11	7.265789347307e-11	7.741329900258e-11	8.172610451712e-11	8.628161939323e-11	9.233855988063e-11	8.367062568468e-11	9.172518263496e-11	9.815673931725e-11	1.046833061363e-10	1.134865574663e-10	1.039832369447e-10	1.138800681482e-10	1.229462912880e-10	1.350484064403e-10	1.284495480177e-10	1.416478421602e-10	1.579788421955e-10	1.610655091056e-10	1.842898137676e-10	2.214721867644e-10
4.280512348289e+03	2.272372158834e-12	2.607080588216e-12	1.540165385376e-12	9.889006891914e-13	6.508198690211e-13	3.930916833183e-13	1.736264715970e-13	-2.810929072811e-14	-2.323264955129e-13	-5.006317454161e-13	1.135933982775e-11	1.304795568901e-11	1.301109728040e-11	1.300343449241e-11	1.310377580825e-11	1.322332600195e-11	1.333865139089e-11	1.345585807850e-11	1.360986639498e-11	1.969746243031e-11	2.233723981585e-11	2.333139862786e-11	2.407733291436e-11	2.483240782517e-11	2.557380760974e-11	2.633238762451e-11	2.732967783558e-11	2.863005047806e-11	3.201022520095e-11	3.390623888560e-11	3.546837406803e-11	3.702594967449e-11	3.865357938943e-11	4.080005236083e-11	3.845042607027e-11	4.256662412732e-11	4.537376252152e-11	4.791153523275e-11	5.061239178056e-11	5.421108662579e-11	4.950332904880e-11	5.450421564273e-11	5.842491952163e-11	6.240495233301e-11	6.779418505875e-11	6.234979997378e-11	6.861186234431e-11	7.428668841037e-11	8.187728975589e-11	7.807189984526e-11	8.656852256804e-11	9.703284000945e-11	9.934323867869e-11	1.145455294129e-10	1.393208961100e-10
