# ells	E1-E1	E1-E2	E1-E3	E1-E4	E1-E5	E1-E6	E1-E7	E1-E8	E1-E9	E1-E10	E2-E2	E2-E3	E2-E4	E2-E5	E2-E6	E2-E7	E2-E8	E2-E9	E2-E10	E3-E3	E3-E4	E3-E5	E3-E6	E3-E7	E3-E8	E3-E9	E3-E10	E4-E4	E4-E5	E4-E6	E4-E7	E4-E8	E4-E9	E4-E10	E5-E5	E5-E6	E5-E7	E5-E8	E5-E9	E5-E10	E6-E6	E6-E7	E6-E8	E6-E9	E6-E10	E7-E7	E7-E8	E7-E9	E7-E10	E8-E8	E8-E9	E8-E10	E9-E9	E9-E10	E10-E10
2.611916279594e+02	1.859771410281e-10	2.380140321400e-10	2.072410675352e-10	1.920036088565e-10	1.831086903957e-10	1.764284439620e-10	1.707536680419e-10	1.655385334905e-10	1.602593076898e-10	1.533233404649e-10	6.424297905918e-10	7.221730233687e-10	7.323651363200e-10	7.399741942731e-10	7.497210069965e-10	7.593289636542e-10	7.683814279906e-10	7.775648683089e-10	7.896311466754e-10	9.822953709120e-10	1.089726339840e-09	1.132679031444e-09	1.164169361788e-09	1.195526564640e-09	1.226293382121e-09	1.257783885794e-09	1.299185726613e-09	1.329178387669e-09	1.457868555902e-09	1.528141447134e-09	1.585288604667e-09	1.642843847004e-09	1.703306553491e-09	1.783106704447e-09	1.701169696301e-09	1.855166482228e-09	1.956704499637e-09	2.047794806238e-09	2.145686117743e-09	2.276597549883e-09	2.121463023468e-09	2.310530887903e-09	2.453931270982e-09	2.598832647878e-09	2.796639907326e-09	2.618109139814e-09	2.858400976869e-09	3.068891593692e-09	3.351159182210e-09	3.237774652762e-09	3.569107802615e-09	3.965278334005e-09	4.099953741505e-09	4.708863391708e-09	5.816047746596e-09
3.563754284892e+02	1.292946123562e-10	1.690097439204e-10	1.502822375210e-10	1.411782868053e-10	1.359459862908e-10	1.320368759735e-10	1.287185510606e-10	1.256691332935e-10	1.225822436937e-10	1.185266178277e-10	4.496717503487e-10	5.059222484936e-10	5.154030238578e-10	5.224186916248e-10	5.303950328513e-10	5.380226947262e-10	5.451704629388e-10	5.524181460606e-10	5.619408598396e-10	6.786608375435e-10	7.507506221072e-10	7.810456598495e-10	8.037096949842e-10	8.258709723581e-10	8.474250841279e-10	8.694555692709e-10	8.984181122943e-10	9.074480060953e-10	9.930107727128e-10	1.041384209706e-09	1.080925259207e-09	1.120267324023e-09	1.161446159185e-09	1.215782889916e-09	1.151348895816e-09	1.252757028037e-09	1.320677928553e-09	1.381328920365e-09	1.446218834631e-09	1.532990697121e-09	1.424021502566e-09	1.546137345717e-09	1.638500306515e-09	1.731496399462e-09	1.858684078935e-09	1.741958020657e-09	1.894471745576e-09	2.026841965318e-09	2.204815880364e-09	2.136301777515e-09	2.346405386051e-09	2.596733128770e-09	2.688736649129e-09	3.080867610769e-09	3.799185453393e-09
4.862462362330e+02	8.799882084487e-11	1.173503423045e-10	1.054524236319e-10	9.980120991806e-11	9.659938830123e-11	9.421459817775e-11	9.219082382028e-11	9.033108338387e-11	8.844849168931e-11	8.597509986313e-11	3.163210550563e-10	3.568929403983e-10	3.655612224511e-10	3.720053537411e-10	3.786590641393e-10	3.848564092795e-10	3.906388637645e-10	3.965000163967e-10	4.042008762072e-10	4.748153263784e-10	5.250492455302e-10	5.475925458766e-10	5.646366663678e-10	5.809439902665e-10	5.966752313742e-10	6.127334268635e-10	6.338426423495e-10	6.300225439948e-10	6.882802276204e-10	7.222162257936e-10	7.500439569509e-10	7.775051742726e-10	8.061617291734e-10	8.439588004749e-10	7.927432785212e-10	8.602929011615e-10	9.061739097861e-10	9.472571454532e-10	9.910782828549e-10	1.049597124824e-09	9.718941725112e-10	1.052004602092e-09	1.113281861824e-09	1.175142376398e-09	1.259509298780e-09	1.178719955604e-09	1.278190773662e-09	1.365528137415e-09	1.482781819737e-09	1.433754127616e-09	1.570012316881e-09	1.733471820339e-09	1.787661239858e-09	2.038142667079e-09	2.487904867396e-09
6.634447365049e+02	5.795432278301e-11	7.815866749289e-11	6.995694240675e-11	6.612373629458e-11	6.394936425086e-11	6.232649871032e-11	6.094868703464e-11	5.968249216181e-11	5.840073620076e-11	5.671673596837e-11	2.200108620922e-10	2.495564528117e-10	2.568618472287e-10	2.623050098874e-10	2.676379152093e-10	2.725263079649e-10	2.770745640988e-10	2.816835296792e-10	2.877391073823e-10	3.321442955299e-10	3.678790584851e-10	3.847889294071e-10	3.977171224415e-10	4.098882049691e-10	4.215452992593e-10	4.334291604377e-10	4.490495796848e-10	4.399741531212e-10	4.806117367485e-10	5.050636404286e-10	5.252561624274e-10	5.450107866629e-10	5.655417914998e-10	5.926061362342e-10	5.513237238364e-10	5.976366343149e-10	6.298263417166e-10	6.587885313227e-10	6.894896681183e-10	7.304019685165e-10	6.721379011114e-10	7.262770371839e-10	7.684702115209e-10	8.110824876801e-10	8.689468230397e-10	8.098619833914e-10	8.762019989587e-10	9.351619279858e-10	1.014126188332e-09	9.774334980783e-10	1.066854710434e-09	1.174725710941e-09	1.206595907402e-09	1.368334229276e-09	1.653781978618e-09
9.052181499767e+02	3.673335755590e-11	4.943844636644e-11	4.327514853998e-11	4.038634900508e-11	3.871907456672e-11	3.746609964696e-11	3.640107447747e-11	3.542222246867e-11	3.443133596282e-11	3.312948656779e-11	1.492010510617e-10	1.702918037296e-10	1.757608453999e-10	1.798768840406e-10	1.838365735454e-10	1.874407075132e-10	1.907893865279e-10	1.941823053112e-10	1.986401346279e-10	2.289352003682e-10	2.545191970035e-10	2.670572898890e-10	2.767304262557e-10	2.857415676860e-10	2.943278434021e-10	3.030727476669e-10	3.145664811253e-10	3.051524201820e-10	3.340265855080e-10	3.518787111770e-10	3.667114141732e-10	3.811152271820e-10	3.960340854000e-10	4.156912410852e-10	3.830917188050e-10	4.156051797073e-10	4.386856708111e-10	4.595261941498e-10	4.814989247244e-10	5.107258022612e-10	4.666237795458e-10	5.041192279793e-10	5.338469446276e-10	5.639050494639e-10	6.045586024590e-10	5.606187213690e-10	6.059792815494e-10	6.468512610349e-10	7.014739432318e-10	6.735321208489e-10	7.338245592703e-10	8.071596324125e-10	8.256002763744e-10	9.328919598462e-10	1.116700590722e-09
1.235098952422e+03	2.237554513575e-11	2.951361752330e-11	2.466319378621e-11	2.235252612025e-11	2.098667278727e-11	1.995209310556e-11	1.907163093959e-11	1.826232457928e-11	1.744306450324e-11	1.636670177810e-11	9.732757942717e-11	1.117751354796e-10	1.153613151811e-10	1.180992875859e-10	1.207608846424e-10	1.231870417355e-10	1.254413357138e-10	1.277253825520e-10	1.307263035251e-10	1.531932396543e-10	1.712214282220e-10	1.801331694179e-10	1.870416743891e-10	1.934592793250e-10	1.995624119750e-10	2.057755613435e-10	2.139414321436e-10	2.069594357808e-10	2.274069153263e-10	2.402144917162e-10	2.509021043881e-10	2.612443548247e-10	2.719351812757e-10	2.860172451821e-10	2.618580424721e-10	2.848305356060e-10	3.013635799380e-10	3.163393659205e-10	3.320716979227e-10	3.529699294647e-10	3.204018447030e-10	3.467548877028e-10	3.679290262308e-10	3.893620816547e-10	4.182585466421e-10	3.857985356645e-10	4.174314806358e-10	4.462879086724e-10	4.847902707306e-10	4.635941600376e-10	5.052203718264e-10	5.562894135417e-10	5.670193496755e-10	6.400193512383e-10	7.610793865310e-10
1.685195355743e+03	1.312666591398e-11	1.670371111605e-11	1.294694131097e-11	1.111659612793e-11	1.001429239055e-11	9.174909794303e-12	8.460011746023e-12	7.802846080139e-12	7.137595979119e-12	6.263575067184e-12	6.062499490910e-11	6.991073239799e-11	7.185103364358e-11	7.337361075094e-11	7.493390860872e-11	7.637422445233e-11	7.771490965643e-11	7.907346879092e-11	8.085843392292e-11	9.837950634931e-11	1.106064236045e-10	1.165277857829e-10	1.211276846431e-10	1.254228898654e-10	1.295125474675e-10	1.336762917228e-10	1.391486451356e-10	1.354901818910e-10	1.496510303714e-10	1.585094813281e-10	1.659179015483e-10	1.730872930230e-10	1.804946899101e-10	1.902507077388e-10	1.737285894218e-10	1.897792936114e-10	2.013861279885e-10	2.119208587776e-10	2.229716243571e-10	2.376410379097e-10	2.146247441546e-10	2.330857576509e-10	2.480279383104e-10	2.631660803200e-10	2.835376995108e-10	2.602617746083e-10	2.823961098751e-10	3.027459301425e-10	3.298728798413e-10	3.143265912956e-10	3.433185284392e-10	3.791162541502e-10	3.856491936193e-10	4.360777288415e-10	5.175831868911e-10
2.299316489134e+03	7.398840524152e-12	9.029028263300e-12	6.306508466582e-12	4.949334002088e-12	4.122989137713e-12	3.492357675187e-12	2.955112180220e-12	2.461242621789e-12	1.961297040662e-12	1.304457007718e-12	3.597855025963e-11	4.153592137178e-11	4.231947039166e-11	4.296957297887e-11	4.373679616258e-11	4.446848866082e-11	4.515288657993e-11	4.584667517888e-11	4.675823146076e-11	6.021040768285e-11	6.804610129708e-11	7.163605994421e-11	7.441710236780e-11	7.705502387620e-11	7.958040337922e-11	8.215356482725e-11	8.553557988137e-11	8.477408571241e-11	9.415499266287e-11	9.990909302128e-11	1.047184991946e-10	1.093955740590e-10	1.142351199804e-10	1.206099521039e-10	1.105635356696e-10	1.214123186406e-10	1.292014206287e-10	1.362761197571e-10	1.437082785008e-10	1.535758886294e-10	1.384823427882e-10	1.511162280858e-10	1.613325436825e-10	1.716924091460e-10	1.856319408156e-10	1.698647502953e-10	1.851284942032e-10	1.991965647684e-10	2.179496796968e-10	2.071769363213e-10	2.272469767404e-10	2.521178406980e-10	2.563955196145e-10	2.912970288045e-10	3.468681319086e-10
3.137236462934e+03	3.983696010716e-12	4.672024296721e-12	2.863033053015e-12	1.941377738095e-12	1.376994933220e-12	9.462527792039e-13	5.793358170392e-13	2.420473244071e-13	-9.939058969868e-14	-5.479795891386e-13	2.040231291947e-11	2.352743351817e-11	2.368605084004e-11	2.384789500010e-11	2.414863415534e-11	2.445852160095e-11	2.475165388504e-11	2.504907878098e-11	2.543987123415e-11	3.509787194451e-11	3.981000760785e-11	4.178041187598e-11	4.329162868901e-11	4.476628979505e-11	4.619302826078e-11	4.764917692716e-11	4.956324187471e-11	5.049976045813e-11	5.636890202622e-11	5.983494146067e-11	6.271956886553e-11	6.555335604862e-11	6.849643887762e-11	7.237476506600e-11	6.707779028071e-11	7.405229745625e-11	7.896383484963e-11	8.342091909728e-11	8.812482906138e-11	9.437729077708e-11	8.536420881203e-11	9.365071786629e-11	1.002855425230e-10	1.070188225928e-10	1.160951567031e-10	1.062178186990e-10	1.163825699101e-10	1.257135311352e-10	1.381645031094e-10	1.312861568698e-10	1.448105291109e-10	1.615646067899e-10	1.646228538385e-10	1.883525733342e-10	2.261709318643e-10
4.280512348289e+03	2.033867137936e-12	2.280729544964e-12	1.165258144963e-12	5.864834086555e-13	2.305405097308e-13	-4.099504368501e-14	-2.722413397634e-13	-4.848084069182e-13	-6.999902246274e-13	-9.827010464027e-13	1.106463793099e-11	1.274860312025e-11	1.267375574230e-11	1.263962738091e-11	1.272285437963e-11	1.282890461633e-11	1.293198118892e-11	1.303680003876e-11	1.317453355405e-11	1.953755129325e-11	2.221867232881e-11	2.321269316824e-11	2.395829209869e-11	2.471716461156e-11	2.546345286447e-11	2.622717965297e-11	2.723124438173e-11	2.867432437045e-11	3.213429289690e-11	3.407032959841e-11	3.566641368745e-11	3.725885182298e-11	3.892294607499e-11	4.111746335193e-11	3.875502069106e-11	4.298390853408e-11	4.587006916101e-11	4.848110320133e-11	5.125905235132e-11	5.495978109200e-11	5.011791238578e-11	5.526359137727e-11	5.930552593494e-11	6.340968891088e-11	6.896408984919e-11	6.332777053921e-11	6.977227017060e-11	7.562432592992e-11	8.344965662222e-11	7.948145957102e-11	8.821646645781e-11	9.898985780163e-11	1.012968082316e-10	1.168894919144e-10	1.421632392737e-10
