# ells	P1-E1	P1-E2	P1-E3	P1-E4	P1-E5	P1-E6	P1-E7	P1-E8	P1-E9	P1-E10	P2-E1	P2-E2	P2-E3	P2-E4	P2-E5	P2-E6	P2-E7	P2-E8	P2-E9	P2-E10	P3-E1	P3-E2	P3-E3	P3-E4	P3-E5	P3-E6	P3-E7	P3-E8	P3-E9	P3-E10	P4-E1	P4-E2	P4-E3	P4-E4	P4-E5	P4-E6	P4-E7	P4-E8	P4-E9	P4-E10	P5-E1	P5-E2	P5-E3	P5-E4	P5-E5	P5-E6	P5-E7	P5-E8	P5-E9	P5-E10	P6-E1	P6-E2	P6-E3	P6-E4	P6-E5	P6-E6	P6-E7	P6-E8	P6-E9	P6-E10	P7-E1	P7-E2	P7-E3	P7-E4	P7-E5	P7-E6	P7-E7	P7-E8	P7-E9	P7-E10	P8-E1	P8-E2	P8-E3	P8-E4	P8-E5	P8-E6	P8-E7	P8-E8	P8-E9	P8-E10	P9-E1	P9-E2	P9-E3	P9-E4	P9-E5	P9-E6	P9-E7	P9-E8	P9-E9	P9-E10	P10-E1	P10-E2	P10-E3	P10-E4	P10-E5	P10-E6	P10-E7	P10-E8	P10-E9	P10-E10
2.611916279594e+02	4.634266716672e-10	2.171592433840e-08	3.414939647925e-08	4.079195942931e-08	4.520564618885e-08	4.864960958488e-08	5.159174624029e-08	5.429685848732e-08	5.703526904847e-08	6.063305668558e-08	-3.395057004211e-09	-3.440553925012e-09	9.609450953653e-09	2.213062999952e-08	3.055127977676e-08	3.655328170024e-08	4.148028728173e-08	4.597581158129e-08	5.052357703452e-08	5.649840139151e-08	-7.458713930158e-10	-4.522377550333e-09	-3.185586837400e-09	6.538741772287e-09	1.784158037930e-08	2.664911590005e-08	3.333306314701e-08	3.914746624146e-08	4.497657358699e-08	5.263032321374e-08	-1.041701745074e-10	-1.642039509662e-09	-4.538512640270e-09	-3.068811420014e-09	5.415670144243e-09	1.624594038118e-08	2.533437589693e-08	3.269541722332e-08	3.976707415959e-08	4.899811002135e-08	-1.026959721002e-11	-3.490963304728e-10	-2.052960378976e-09	-4.350455894689e-09	-2.660317120026e-09	5.336367973321e-09	1.589214180062e-08	2.521541502359e-08	3.353972286324e-08	4.408264850185e-08	-6.705703003106e-13	-4.569952126284e-11	-4.952373823484e-10	-2.053423275290e-09	-3.891379773280e-09	-2.198160147615e-09	5.471308570938e-09	1.604940116730e-08	2.599382531121e-08	3.766610725601e-08	-2.435990460024e-14	-3.316194619339e-12	-6.372182611170e-11	-4.732450283976e-10	-1.771392095560e-09	-3.402718584880e-09	-1.920831785574e-09	5.950676297368e-09	1.753773393928e-08	3.086915147294e-08	-3.691121764131e-16	-1.050263697247e-13	-3.663478071650e-12	-4.827575255263e-11	-3.350922837714e-10	-1.349574347358e-09	-2.955020977754e-09	-1.689355610092e-09	7.692544607380e-09	2.371274249778e-08	-1.313001044465e-18	-8.484855362575e-16	-5.806997060844e-14	-1.428408855556e-12	-1.876650652043e-11	-1.534465482601e-10	-8.000765753156e-10	-2.341675466184e-09	-1.159068430351e-09	1.418537180100e-08	-1.981185679259e-22	-3.386688980543e-19	-5.380561752446e-17	-2.908925109782e-15	-8.364048790258e-14	-1.577324842161e-12	-2.143016031020e-11	-2.087771602909e-10	-1.176036677548e-09	2.055441121021e-09
3.563754284892e+02	5.994541200769e-10	1.511127992389e-08	2.332347988085e-08	2.771056168168e-08	3.063360503149e-08	3.291582725636e-08	3.486569684119e-08	3.665850429338e-08	3.847338136945e-08	4.085780921617e-08	-2.186091740665e-09	-2.151258023526e-09	6.205527326934e-09	1.421793645829e-08	1.960385791001e-08	2.343729837487e-08	2.658556760345e-08	2.945899423220e-08	3.236590470471e-08	3.618498643590e-08	-4.760435901325e-10	-2.888696048614e-09	-2.024834538271e-09	4.225150579223e-09	1.141186128148e-08	1.696308910734e-08	2.117789047241e-08	2.485160354863e-08	2.853575592855e-08	3.337311262150e-08	-6.656187471828e-11	-1.044938296683e-09	-2.846780250027e-09	-1.832885731886e-09	3.501315800431e-09	1.019138344246e-08	1.579941506900e-08	2.035995288823e-08	2.474303485300e-08	3.046288224535e-08	-6.510097695825e-12	-2.183909661745e-10	-1.266154836026e-09	-2.648553221927e-09	-1.600570174628e-09	3.252315970600e-09	9.712446571006e-09	1.548985852628e-08	2.065374261883e-08	2.717869309639e-08	-4.161095048723e-13	-2.804260513450e-11	-3.023616668941e-10	-1.256092947851e-09	-2.416577445296e-09	-1.472500533006e-09	3.238708234300e-09	9.973774196061e-09	1.637644726957e-08	2.385376425104e-08	-1.487230255706e-14	-2.026533982984e-12	-3.923962845530e-11	-2.955797369216e-10	-1.131865295931e-09	-2.252342887194e-09	-1.408685628398e-09	3.769065559357e-09	1.156064391442e-08	2.049707418771e-08	-2.275704315053e-16	-6.582067195653e-14	-2.338024466229e-12	-3.141158935285e-11	-2.225413067195e-10	-9.143281289669e-10	-2.033483812588e-09	-1.175248005494e-09	5.267533722791e-09	1.611263059210e-08	-8.529778233137e-19	-5.619952948708e-16	-3.902910118645e-14	-9.702355863299e-13	-1.283259352137e-11	-1.051264355413e-10	-5.449529160578e-10	-1.561908488990e-09	-6.627928855494e-10	9.366923309958e-09	-1.358403625762e-22	-2.320380037121e-19	-3.673922362046e-17	-1.974780260083e-15	-5.631137774959e-14	-1.049810963266e-12	-1.403246375832e-11	-1.334391901411e-10	-7.239188490606e-10	1.290231374945e-09
4.862462362330e+02	5.472207635873e-10	1.076192474886e-08	1.635628025930e-08	1.933929735628e-08	2.133221648654e-08	2.288988326172e-08	2.422096129084e-08	2.544484124445e-08	2.668378807124e-08	2.831154534318e-08	-1.447419477420e-09	-1.348863049484e-09	4.158950893371e-09	9.358587484850e-09	1.283768527149e-08	1.531721486215e-08	1.735629411564e-08	1.921785855693e-08	2.110115094734e-08	2.357541067415e-08	-3.088967890927e-10	-1.845907759953e-09	-1.246437739233e-09	2.750662945460e-09	7.293293354046e-09	1.079622520627e-08	1.346032597970e-08	1.578368837546e-08	1.811368517045e-08	2.117301813532e-08	-4.247585020824e-11	-6.599691847709e-10	-1.780737007208e-09	-1.131244377756e-09	2.205212854879e-09	6.392631923057e-09	9.912043328912e-09	1.277416783125e-08	1.552351073953e-08	1.911135070958e-08	-4.097582904577e-12	-1.367380270593e-10	-7.915539363002e-10	-1.660363775779e-09	-1.017271308530e-09	2.024028462463e-09	6.095409991703e-09	9.733204575497e-09	1.297900308412e-08	1.708167131952e-08	-2.601537795278e-13	-1.755032250934e-11	-1.897935583805e-10	-7.916991608308e-10	-1.528780480687e-09	-9.295639590230e-10	2.060339800105e-09	6.298128352003e-09	1.030033853807e-08	1.498024408658e-08	-9.327843638316e-15	-1.276083632919e-12	-2.477254807689e-11	-1.867034848495e-10	-7.125598483192e-10	-1.402242068213e-09	-8.371115373644e-10	2.396012126331e-09	7.176684006019e-09	1.265288969416e-08	-1.437483093145e-16	-4.157167931989e-14	-1.471820155925e-12	-1.965503503272e-11	-1.379903799120e-10	-5.599131701660e-10	-1.225250218822e-09	-6.768106246397e-10	3.203762593289e-09	9.716470045992e-09	-5.342568464114e-19	-3.490482701317e-16	-2.403339013547e-14	-5.925252091345e-13	-7.774862285879e-12	-6.321465915907e-11	-3.256665501092e-10	-9.327000416939e-10	-4.214074123254e-10	5.639628458455e-09	-8.187041018459e-23	-1.392041061763e-19	-2.197005604198e-17	-1.178711604244e-15	-3.360446312496e-14	-6.279186197193e-13	-8.449903738138e-12	-8.164772940445e-11	-4.603815205632e-10	7.919617824945e-10
6.634447365049e+02	3.780455291496e-10	7.726278044520e-09	1.166063108963e-08	1.375077921194e-08	1.515090442819e-08	1.624640676253e-08	1.718271830933e-08	1.804363872533e-08	1.891515837492e-08	2.006018126288e-08	-9.925382773078e-10	-8.567789995918e-10	2.890763287128e-09	6.362996589124e-09	8.676433432441e-09	1.032737782149e-08	1.168692674985e-08	1.292856569065e-08	1.418474497528e-08	1.583510937141e-08	-2.061063007765e-10	-1.210083398802e-09	-7.849666106354e-10	1.841822973410e-09	4.790078019052e-09	7.052585420901e-09	8.774381075248e-09	1.027777300846e-08	1.178595189048e-08	1.376628147887e-08	-2.781926886492e-11	-4.276974241202e-10	-1.139747987284e-09	-7.004197329962e-10	1.442958793886e-09	4.105823046780e-09	6.336194246620e-09	8.150188290552e-09	9.894423422693e-09	1.217115771768e-08	-2.645344581889e-12	-8.749060958584e-11	-5.022034332143e-10	-1.043679799196e-09	-6.241473322545e-10	1.297824929575e-09	3.848477182409e-09	6.116927367733e-09	8.142522843727e-09	1.070517271662e-08	-1.656727382176e-13	-1.109820393593e-11	-1.193566989351e-10	-4.949478085201e-10	-9.472259273704e-10	-5.586190483413e-10	1.300934050838e-09	3.908961180602e-09	6.369465253965e-09	9.250539827038e-09	-5.872631568755e-15	-7.990668843411e-13	-1.543117108574e-11	-1.155805017457e-10	-4.377601366260e-10	-8.540099710674e-10	-5.016227808019e-10	1.469793298469e-09	4.385666963148e-09	7.730713911521e-09	-8.946615694118e-17	-2.570154833126e-14	-9.046763093432e-13	-1.202302734581e-11	-8.411104672171e-11	-3.408264791576e-10	-7.473023821040e-10	-4.189462518502e-10	1.949478855046e-09	5.947035819102e-09	-3.268426565079e-19	-2.127989674443e-16	-1.463321169409e-14	-3.608263670485e-13	-4.740653519679e-12	-3.863985176020e-11	-1.998864795901e-10	-5.765127089205e-10	-2.683816999887e-10	3.487643810085e-09	-4.998729105089e-23	-8.516382830940e-20	-1.347072959077e-17	-7.245028759106e-16	-2.071216971538e-14	-3.881812798295e-13	-5.239780905672e-12	-5.074914672411e-11	-2.854255610519e-10	4.974550385786e-10
9.052181499767e+02	1.887447086840e-10	5.469337323453e-09	8.287744602567e-09	9.779922796652e-09	1.078043333444e-08	1.156376688653e-08	1.223336120835e-08	1.284904878710e-08	1.347231682403e-08	1.429118095252e-08	-7.043611899530e-10	-5.743708547328e-10	2.075478616884e-09	4.488642613081e-09	6.086749116751e-09	7.228487743373e-09	8.170225906058e-09	9.030668208261e-09	9.901227875215e-09	1.104496850256e-08	-1.432925829816e-10	-8.252425709622e-10	-5.059591509452e-10	1.289882716686e-09	3.269807362098e-09	4.778889141420e-09	5.928370712889e-09	6.933833293371e-09	7.942952362038e-09	9.268033711626e-09	-1.893309509459e-11	-2.866825991876e-10	-7.500695137831e-10	-4.382776987452e-10	9.800805168946e-10	2.715963589357e-09	4.162983642138e-09	5.340904901270e-09	6.474980063094e-09	7.955647636733e-09	-1.763132503447e-12	-5.755975861535e-11	-3.263374268618e-10	-6.688537005264e-10	-3.861008210279e-10	8.529207078214e-10	2.481104015184e-09	3.924218819982e-09	5.213544859470e-09	6.846106213740e-09	-1.082503413644e-13	-7.176362408546e-12	-7.655577196298e-11	-3.150240710003e-10	-5.974717555361e-10	-3.431680865025e-10	8.358054645288e-10	2.474471752600e-09	4.015016639766e-09	5.821275130435e-09	-3.772451487202e-15	-5.096035216969e-13	-9.787002723181e-12	-7.291967133335e-11	-2.745324762758e-10	-5.307852306016e-10	-3.020683583006e-10	9.260351060290e-10	2.726797869787e-09	4.792347217705e-09	-5.668799083761e-17	-1.619913945172e-14	-5.676015712605e-13	-7.506409300136e-12	-5.220692335244e-11	-2.100839246239e-10	-4.571831964574e-10	-2.518136802361e-10	1.199242186579e-09	3.642134664111e-09	-2.041666655481e-19	-1.322045705605e-16	-9.046659218294e-15	-2.221316309175e-13	-2.908161005479e-12	-2.363784864830e-11	-1.220301246412e-10	-3.509932502940e-10	-1.580739567201e-10	2.117896592366e-09	-3.060200857154e-23	-5.206093925591e-20	-8.227125134393e-18	-4.421545764263e-16	-1.262871716878e-14	-2.363017110922e-13	-3.179205836913e-12	-3.057475649303e-11	-1.695063287719e-10	2.971283639241e-10
1.235098952422e+03	3.619522017468e-11	3.740002599009e-09	5.755711160344e-09	6.819104390550e-09	7.531539719998e-09	8.089395955876e-09	8.566277121500e-09	9.004769090484e-09	9.448660011637e-09	1.003185429269e-08	-5.088892730477e-10	-4.029919091884e-10	1.509561451460e-09	3.230671712959e-09	4.365077094284e-09	5.176173770592e-09	5.845978768388e-09	6.458160062297e-09	7.077562597252e-09	7.891334451425e-09	-1.022909426168e-10	-5.806502946748e-10	-3.397647275872e-10	9.259090459177e-10	2.301886085089e-09	3.345121622226e-09	4.140129043337e-09	4.836503616339e-09	5.535701408938e-09	6.453856799371e-09	-1.329839957985e-11	-1.989188634950e-10	-5.127842809625e-10	-2.870116716546e-10	6.879482146720e-10	1.865742762429e-09	2.841890047901e-09	3.636731174831e-09	4.403108655995e-09	5.404018174076e-09	-1.217789355511e-12	-3.934542154508e-11	-2.207769478181e-10	-4.464209491429e-10	-2.468564849696e-10	5.858902909703e-10	1.664983178246e-09	2.615972261826e-09	3.466468513979e-09	4.544694917254e-09	-7.358643553505e-14	-4.832396502938e-12	-5.109457117709e-11	-2.081066467079e-10	-3.891757468964e-10	-2.136841446555e-10	5.594189243149e-10	1.619413139143e-09	2.611565079617e-09	3.776832922604e-09	-2.522695525085e-15	-3.375620192792e-13	-6.428974172456e-12	-4.748479097026e-11	-1.769976050313e-10	-3.377361534012e-10	-1.838769377979e-10	6.015084246718e-10	1.737926137748e-09	3.039559884868e-09	-3.718334549812e-17	-1.053065769298e-14	-3.662221703267e-13	-4.808579505169e-12	-3.318504808934e-11	-1.322904668780e-10	-2.841924343322e-10	-1.499520456228e-10	7.528783591825e-10	2.260843206774e-09	-1.308610258851e-19	-8.413761796572e-17	-5.720961534382e-15	-1.395948699131e-13	-1.815887878079e-12	-1.466120780150e-11	-7.515745042315e-11	-2.143072434469e-10	-9.271040095538e-11	1.292681214156e-09	-1.902282503146e-23	-3.222330414115e-20	-5.074215622452e-18	-2.718247467401e-16	-7.738718962746e-15	-1.443052585578e-13	-1.934171812698e-12	-1.852324445979e-11	-1.019615029665e-10	1.803650367614e-10
1.685195355743e+03	-4.863034145250e-11	2.426643564341e-09	3.828348907704e-09	4.566582940681e-09	5.059740858259e-09	5.445658447239e-09	5.775539264543e-09	6.078863813754e-09	6.385923065550e-09	6.789344695587e-09	-3.646517111979e-10	-2.969775793081e-10	1.079697597523e-09	2.318930272856e-09	3.133671257000e-09	3.715890731279e-09	4.196889900843e-09	4.636586680775e-09	5.081480681551e-09	5.665983624227e-09	-7.376359395408e-11	-4.175926081041e-10	-2.392584760002e-10	6.724067614981e-10	1.654492627941e-09	2.395512828572e-09	2.960234902405e-09	3.455461340209e-09	3.952870248770e-09	4.606065924173e-09	-9.551824853450e-12	-1.419170207041e-10	-3.617603734763e-10	-1.946501851977e-10	4.961638816200e-10	1.320377570942e-09	1.999769148726e-09	2.553174421820e-09	3.087491005539e-09	3.785525387733e-09	-8.659889464046e-13	-2.773618657738e-11	-1.541205934515e-10	-3.074988801451e-10	-1.627637238503e-10	4.145928022757e-10	1.153024747532e-09	1.800310732733e-09	2.379742694754e-09	3.115192968504e-09	-5.160694198974e-14	-3.357794478326e-12	-3.519547349281e-11	-1.419401721254e-10	-2.618880761285e-10	-1.373736431222e-10	3.863663771459e-10	1.094763261228e-09	1.755045177146e-09	2.531893922300e-09	-1.740946239774e-15	-2.308402746896e-13	-4.361663914946e-12	-3.194833649368e-11	-1.179215252276e-10	-2.219827056932e-10	-1.153293988140e-10	4.032714929715e-10	1.144673551235e-09	1.992463668464e-09	-2.519142347554e-17	-7.073479512353e-15	-2.441693761502e-13	-3.182573324244e-12	-2.179002553352e-11	-8.607665665860e-11	-1.827255880954e-10	-9.208072945583e-11	4.891295591774e-10	1.449958260280e-09	-8.666039864367e-20	-5.531095276056e-17	-3.737397809262e-15	-9.066786564700e-14	-1.172526330944e-12	-9.404322795071e-12	-4.780871403673e-11	-1.346595667038e-10	-5.423100016402e-11	8.106971511297e-10	-1.223207246836e-23	-2.062547845832e-20	-3.233785835073e-18	-1.724738877381e-16	-4.887683745475e-15	-9.067381528150e-14	-1.207631201786e-12	-1.146196765289e-11	-6.218477799561e-11	1.115677560805e-10
2.299316489134e+03	-7.258528687167e-11	1.484424967201e-09	2.410542212263e-09	2.898950062922e-09	3.223865187757e-09	3.477805724458e-09	3.694835425167e-09	3.894391120348e-09	4.096403771300e-09	4.361812715507e-09	-2.507159859553e-10	-2.201508350959e-10	7.343327411243e-10	1.605761591216e-09	2.179538545808e-09	2.588873076422e-09	2.926791906632e-09	3.235664416381e-09	3.548186927422e-09	3.958779903333e-09	-5.194008793648e-11	-2.977129374390e-10	-1.745260989001e-10	4.755036496597e-10	1.177746899597e-09	1.707065077872e-09	2.110081022808e-09	2.463532527135e-09	2.818582220731e-09	3.284838925639e-09	-6.809621189239e-12	-1.015740852304e-10	-2.592311542794e-10	-1.386821370608e-10	3.569778916635e-10	9.455715651961e-10	1.429106323684e-09	1.822873888825e-09	2.203338722900e-09	2.700473791807e-09	-6.201973052914e-13	-1.985556969245e-11	-1.100299368516e-10	-2.181290030833e-10	-1.124440652651e-10	2.986044219322e-10	8.196739834329e-10	1.274469598158e-09	1.681781958134e-09	2.199245189166e-09	-3.690298879077e-14	-2.391788424252e-12	-2.494839400485e-11	-9.996179870177e-11	-1.826090641389e-10	-9.223920776619e-11	2.749236397042e-10	7.657679147505e-10	1.221352987856e-09	1.758165743505e-09	-1.235530282714e-15	-1.628556503646e-13	-3.059562112904e-12	-2.226589594836e-11	-8.150616398969e-11	-1.515335321188e-10	-7.502578411110e-11	2.806462935328e-10	7.824604958231e-10	1.355031709788e-09	-1.765304564408e-17	-4.923195504131e-15	-1.688671512083e-13	-2.186418982402e-12	-1.485493103353e-11	-5.812251396429e-11	-1.216797762023e-10	-5.775917493517e-11	3.296190764920e-10	9.620344084997e-10	-5.957001823322e-20	-3.775243024968e-17	-2.534588237006e-15	-6.109640226372e-14	-7.846376742017e-13	-6.241470357147e-12	-3.139533136354e-11	-8.709519384440e-11	-3.211295311478e-11	5.235972621721e-10	-8.143407911324e-24	-1.365127702471e-20	-2.128487631345e-18	-1.128975097893e-16	-3.181250346257e-15	-5.865520596724e-14	-7.755873067649e-13	-7.291558264973e-12	-3.891387530843e-11	7.100314622960e-11
3.137236462934e+03	-6.331901175769e-11	8.602753221001e-10	1.435366673353e-09	1.740046246009e-09	1.941881798010e-09	2.099367247862e-09	2.233926336140e-09	2.357648785646e-09	2.482894415155e-09	2.647445048301e-09	-1.617423482339e-10	-1.563949501418e-10	4.652876871263e-10	1.047490649805e-09	1.432943436051e-09	1.707239207584e-09	1.933284070671e-09	2.139825033620e-09	2.348800334938e-09	2.623352438955e-09	-3.471257296607e-11	-2.039832336046e-10	-1.269355491805e-10	3.180547560203e-10	8.054088180543e-10	1.173834238492e-09	1.453952732615e-09	1.699371115309e-09	1.945856619117e-09	2.269542600324e-09	-4.672399642865e-12	-7.065368175204e-11	-1.826033137913e-10	-1.005854973835e-10	2.476249421349e-10	6.633171341307e-10	1.004946447495e-09	1.282903859471e-09	1.551406550183e-09	1.902250043891e-09	-4.331842897685e-13	-1.397322790517e-11	-7.784607592579e-11	-1.549530893180e-10	-8.040636124449e-11	2.113977342944e-10	5.810776232259e-10	9.032288103287e-10	1.191662532424e-09	1.558202603138e-09	-2.605366227827e-14	-1.694480675957e-12	-1.770389869535e-11	-7.095173742971e-11	-1.293772844684e-10	-6.458651996535e-11	1.959537360310e-10	5.425151920575e-10	8.633698453191e-10	1.241659922518e-09	-8.766628268826e-16	-1.155931541168e-13	-2.169805288879e-12	-1.576143255461e-11	-5.750743021519e-11	-1.062720367374e-10	-5.118085165343e-11	1.989125788732e-10	5.487225232546e-10	9.471334178438e-10	-1.251751971466e-17	-3.483381720309e-15	-1.191669726045e-13	-1.537989244800e-12	-1.040574751446e-11	-4.047348625046e-11	-8.390424171244e-11	-3.798493639201e-11	2.292812453968e-10	6.610673336974e-10	-4.191776091360e-20	-2.646454617653e-17	-1.769865609166e-15	-4.248199413025e-14	-5.428794469008e-13	-4.291505983847e-12	-2.140499730686e-11	-5.859183736027e-11	-1.965574910761e-11	3.514885614057e-10	-5.612678831792e-24	-9.366543572319e-21	-1.453985007583e-18	-7.676847584296e-17	-2.152427127295e-15	-3.945653069657e-14	-5.179280755996e-13	-4.820191192211e-12	-2.528628761011e-11	4.698666306074e-11
4.280512348289e+03	-4.578196363755e-11	4.770576076475e-10	8.143651588817e-10	9.940318066157e-10	1.112676100617e-09	1.205104916674e-09	1.284055430366e-09	1.356645766026e-09	1.430129694279e-09	1.526674593075e-09	-9.766257483124e-11	-1.024323663701e-10	2.755027638277e-10	6.391278878379e-10	8.818414465569e-10	1.054208122167e-09	1.195936565545e-09	1.325364444373e-09	1.456310492463e-09	1.628347295387e-09	-2.166625282351e-11	-1.308861907464e-10	-8.760493226249e-11	1.972480514794e-10	5.161257067503e-10	7.589476865974e-10	9.433136001960e-10	1.104510798479e-09	1.266331219894e-09	1.478827538104e-09	-3.005840153030e-12	-4.634566438289e-11	-1.224277958538e-10	-7.159414117279e-11	1.604066983987e-10	4.418701109474e-10	6.743465053143e-10	8.632326693418e-10	1.045439717379e-09	1.283474884928e-09	-2.861098370186e-13	-9.367280365705e-12	-5.290208100307e-11	-1.069487073332e-10	-5.799238265952e-11	1.422689711022e-10	3.985168492595e-10	6.222855214062e-10	8.223769224951e-10	1.076515939874e-09	-1.759854260883e-14	-1.157728540963e-12	-1.220614884547e-11	-4.933552929440e-11	-9.076553985135e-11	-4.642348835356e-11	1.357865036754e-10	3.790690549370e-10	6.042436010012e-10	8.695742767099e-10	-6.034183057380e-16	-8.020272409601e-14	-1.513801110301e-12	-1.104478188403e-11	-4.044143760634e-11	-7.493525964551e-11	-3.622158753902e-11	1.400553006472e-10	3.861619068773e-10	6.661203753495e-10	-8.741832406317e-18	-2.442774406208e-15	-8.376970733406e-14	-1.082742296825e-12	-7.330264250149e-12	-2.849448138765e-11	-5.889614225543e-11	-2.610520682672e-11	1.614779618105e-10	4.626431625195e-10	-2.951134969337e-20	-1.864387875680e-17	-1.246567890663e-15	-2.989437324598e-14	-3.813953243166e-13	-3.006743943193e-12	-1.492817842105e-11	-4.051490282013e-11	-1.263919442543e-11	2.425545767399e-10	-3.937145599070e-24	-6.555963195489e-21	-1.015205737291e-18	-5.345282362594e-17	-1.493889205322e-15	-2.727732024031e-14	-3.561826123928e-13	-3.288657487231e-12	-1.699206431853e-11	3.210903919390e-11
