# ells	P1-E1	P1-E2	P1-E3	P1-E4	P1-E5	P1-E6	P1-E7	P1-E8	P1-E9	P1-E10	P2-E1	P2-E2	P2-E3	P2-E4	P2-E5	P2-E6	P2-E7	P2-E8	P2-E9	P2-E10	P3-E1	P3-E2	P3-E3	P3-E4	P3-E5	P3-E6	P3-E7	P3-E8	P3-E9	P3-E10	P4-E1	P4-E2	P4-E3	P4-E4	P4-E5	P4-E6	P4-E7	P4-E8	P4-E9	P4-E10	P5-E1	P5-E2	P5-E3	P5-E4	P5-E5	P5-E6	P5-E7	P5-E8	P5-E9	P5-E10	P6-E1	P6-E2	P6-E3	P6-E4	P6-E5	P6-E6	P6-E7	P6-E8	P6-E9	P6-E10	P7-E1	P7-E2	P7-E3	P7-E4	P7-E5	P7-E6	P7-E7	P7-E8	P7-E9	P7-E10	P8-E1	P8-E2	P8-E3	P8-E4	P8-E5	P8-E6	P8-E7	P8-E8	P8-E9	P8-E10	P9-E1	P9-E2	P9-E3	P9-E4	P9-E5	P9-E6	P9-E7	P9-E8	P9-E9	P9-E10	P10-E1	P10-E2	P10-E3	P10-E4	P10-E5	P10-E6	P10-E7	P10-E8	P10-E9	P10-E10
1.168084470542e+01	8.997180803027e-08	5.576031639913e-07	7.597742668922e-07	8.663955613328e-07	9.392048846499e-07	9.965523673587e-07	1.045619217649e-06	1.090739549062e-06	1.136415587874e-06	1.196425829758e-06	-4.034944552578e-08	-1.746165127530e-08	1.281664006665e-07	2.461778634778e-07	3.219679378137e-07	3.767042611150e-07	4.222830037030e-07	4.640231728443e-07	5.062643269918e-07	5.617612392305e-07	-6.972430054868e-09	-3.510623064614e-08	-1.360999665014e-08	6.379446365175e-08	1.408155982973e-07	1.974004039919e-07	2.407548559788e-07	2.790731672889e-07	3.176355461136e-07	3.682832446846e-07	-7.978626135338e-10	-1.098279588030e-08	-2.559688453231e-08	-1.004334729973e-08	4.029096123599e-08	9.628379084797e-08	1.412308329948e-07	1.780031647716e-07	2.137632982930e-07	2.605431135046e-07	-6.523789852440e-11	-1.966390352080e-09	-1.028729278555e-08	-1.899045202652e-08	-7.547660957339e-09	2.938878294296e-08	7.363674697298e-08	1.114991973444e-07	1.455967852602e-07	1.891146010832e-07	-3.541178114889e-12	-2.183923449513e-10	-2.181626486061e-09	-8.344756401373e-09	-1.434109530317e-08	-5.715768719167e-09	2.395094829620e-08	6.161281139649e-08	9.605443377016e-08	1.369246241502e-07	-1.089757541973e-13	-1.376496023381e-11	-2.496075362628e-10	-1.752748488270e-09	-6.160767049204e-09	-1.083765141625e-08	-4.254315441912e-09	2.170960251225e-08	5.658245134375e-08	9.612353761686e-08	-1.430876718876e-15	-3.848518720536e-13	-1.280809855359e-11	-1.610585986836e-10	-1.060033508885e-09	-3.992931858683e-09	-7.920621061116e-09	-2.897700306455e-09	2.244200118421e-08	6.202998626895e-08	-4.397142895122e-18	-2.706632840238e-15	-1.771266021826e-13	-4.164965188620e-12	-5.209917147432e-11	-4.019833335041e-10	-1.945848421952e-09	-5.100181337107e-09	-1.203367655907e-09	3.048616354628e-08	-5.303286271262e-22	-8.703495500381e-19	-1.330279416461e-16	-6.916755345065e-15	-1.908628621063e-13	-3.437328087975e-12	-4.416115550152e-11	-3.991589937402e-10	-1.992542155929e-09	3.886761426248e-09
1.593759367225e+01	5.694541210271e-08	4.989470757854e-07	7.029692595996e-07	8.101696423680e-07	8.830191191558e-07	9.403307796572e-07	9.893595545122e-07	1.034444367746e-06	1.080084431726e-06	1.140047408682e-06	-4.363959811414e-08	-2.190540429011e-08	1.370093941180e-07	2.679928880681e-07	3.523495751162e-07	4.131513261020e-07	4.637221711100e-07	5.100232622117e-07	5.568791038491e-07	6.184388027090e-07	-7.756606909322e-09	-3.981619893462e-08	-1.656259656281e-08	7.110856879771e-08	1.592929510684e-07	2.242738796542e-07	2.740102873965e-07	3.179259119473e-07	3.621118229107e-07	4.201445875851e-07	-9.053936946394e-10	-1.260349697624e-08	-2.974201812659e-08	-1.223668355871e-08	4.603220041873e-08	1.113754199589e-07	1.639639512507e-07	2.069566514296e-07	2.487340594339e-07	3.033786707759e-07	-7.514434865195e-11	-2.283177968936e-09	-1.203419550343e-08	-2.241837242349e-08	-9.240224069392e-09	3.419445792242e-08	8.656374441843e-08	1.314656547448e-07	1.718729475918e-07	2.234186072070e-07	-4.128671030921e-12	-2.562297060192e-10	-2.573309695989e-09	-9.898011852652e-09	-1.713249625425e-08	-7.036041143693e-09	2.829120331026e-08	7.337903028244e-08	1.146651916416e-07	1.636198644104e-07	-1.284091650818e-13	-1.630261510709e-11	-2.968406340607e-10	-2.092819149171e-09	-7.388643226648e-09	-1.307352693675e-08	-5.267980848166e-09	2.598715007421e-08	6.815304091641e-08	1.159813522221e-07	-1.702946771283e-15	-4.598768982577e-13	-1.535460490454e-11	-1.936674899122e-10	-1.278725856558e-09	-4.834302473622e-09	-9.636908326798e-09	-3.616418443397e-09	2.719744664819e-08	7.549753358732e-08	-5.286436908497e-18	-3.263576735914e-15	-2.141018568557e-13	-5.046012997113e-12	-6.326855422588e-11	-4.894378549766e-10	-2.376605961174e-09	-6.256507425466e-09	-1.535566874742e-09	3.740314652614e-08	-6.451165463340e-22	-1.060615615707e-18	-1.623706755998e-16	-8.455636977127e-15	-2.336986847365e-13	-4.216039652947e-12	-5.427572238180e-11	-4.918802572449e-10	-2.465736124232e-09	4.792833575646e-09
2.174559276041e+01	3.009376256119e-08	4.106762388563e-07	5.999159254649e-07	6.991534530363e-07	7.661828148422e-07	8.188310443919e-07	8.638606363009e-07	9.052672876794e-07	9.471838642848e-07	1.002254836478e-06	-4.368015884629e-08	-2.617243960775e-08	1.348764827822e-07	2.708823431625e-07	3.588461046333e-07	4.220736542126e-07	4.745746305173e-07	5.226265400864e-07	5.712526754042e-07	6.351381385674e-07	-8.076133473663e-09	-4.258396247602e-08	-1.939004521029e-08	7.420428686825e-08	1.697920039206e-07	2.405310356041e-07	2.945994734786e-07	3.422740539231e-07	3.902274943442e-07	4.532071041708e-07	-9.691990353256e-10	-1.370362318710e-08	-3.289678164526e-08	-1.439388098065e-08	4.972927855759e-08	1.224448934953e-07	1.811774674742e-07	2.291461426850e-07	2.757098310689e-07	3.366043997889e-07	-8.212710394421e-11	-2.523067280701e-09	-1.343565302821e-08	-2.534048319478e-08	-1.094890210186e-08	3.788954525990e-08	9.729492342621e-08	1.483704392022e-07	1.942881869468e-07	2.528243535976e-07	-4.588405052446e-12	-2.872232439986e-10	-2.905622557346e-09	-1.126086961099e-08	-1.967931706909e-08	-8.401454454459e-09	3.200222908005e-08	8.394360575734e-08	1.315903286219e-07	1.880287144106e-07	-1.447894203997e-13	-1.850985147089e-11	-3.389033465673e-10	-2.402337632151e-09	-8.531843721888e-09	-1.521447122192e-08	-6.342485982742e-09	2.992987931201e-08	7.915839737071e-08	1.350271866551e-07	-1.946258637441e-15	-5.284392115299e-13	-1.772080317302e-11	-2.244269484222e-10	-1.488185941704e-09	-5.653793775675e-09	-1.134499899628e-08	-4.400730173310e-09	3.184905404031e-08	8.892611323243e-08	-6.124514760515e-18	-3.795884570223e-15	-2.498507365595e-13	-5.906799048413e-12	-7.429530635067e-11	-5.767556695564e-10	-2.812410405131e-09	-7.447488876463e-09	-1.923181730732e-09	4.453259952956e-08	-7.592742055314e-22	-1.251280440654e-18	-1.919759068091e-16	-1.001845927177e-14	-2.774875815530e-13	-5.017686965695e-12	-6.477304642373e-11	-5.891055411996e-10	-2.969766406823e-09	5.745200723058e-09
2.967015060279e+01	1.511777080798e-08	3.145416436768e-07	4.734800351076e-07	5.570445154574e-07	6.131307957672e-07	6.570968430062e-07	6.946898560904e-07	7.292574611546e-07	7.642507363580e-07	8.102257136992e-07	-3.928014876465e-08	-2.854819732921e-08	1.185811430930e-07	2.471266819380e-07	3.308248984568e-07	3.907698854692e-07	4.404263918656e-07	4.858518854214e-07	5.318180575180e-07	5.922087395889e-07	-7.652239122157e-09	-4.185245540924e-08	-2.134422327166e-08	7.041841401556e-08	1.662071597853e-07	2.375473502069e-07	2.919742911942e-07	3.398694598685e-07	3.880232343131e-07	4.512639362274e-07	-9.541152220604e-10	-1.378749443663e-08	-3.389777301349e-08	-1.606706709588e-08	4.954232875654e-08	1.251410480104e-07	1.865219341772e-07	2.365873091181e-07	2.851131971449e-07	3.485580055718e-07	-8.323359346529e-11	-2.597139675192e-09	-1.403058131072e-08	-2.692263329827e-08	-1.237752174361e-08	3.913146753054e-08	1.025727816440e-07	1.573345891743e-07	2.064997238133e-07	2.691165478870e-07	-4.760862976095e-12	-3.016511196170e-10	-3.082858230951e-09	-1.207445155316e-08	-2.138393907835e-08	-9.609472207849e-09	3.403205914380e-08	9.070889555884e-08	1.428311446467e-07	2.044826037050e-07	-1.533193816650e-13	-1.979142714862e-11	-3.651872833880e-10	-2.608249429637e-09	-9.339722816648e-09	-1.683504258792e-08	-7.339945191367e-09	3.264308987011e-08	8.736035729624e-08	1.495047899830e-07	-2.100200073248e-15	-5.745628418865e-13	-1.938452680792e-11	-2.468903780914e-10	-1.646858538540e-09	-6.298864873171e-09	-1.275359967500e-08	-5.166465099729e-09	3.554566200854e-08	1.000447424698e-07	-6.735146256368e-18	-4.197123776951e-15	-2.775266967519e-13	-6.589041472862e-12	-8.323525402088e-11	-6.492524009842e-10	-3.184074764555e-09	-8.498924764516e-09	-2.341247191202e-09	5.083562266614e-08	-8.532799333233e-22	-1.410780107814e-18	-2.170862860987e-16	-1.136129004799e-14	-3.155957393847e-13	-5.724729010552e-12	-7.417303402754e-11	-6.778298705068e-10	-3.442958543497e-09	6.617816779454e-09
4.048258635629e+01	8.083700658287e-09	2.328315417180e-07	3.553128161534e-07	4.201894531611e-07	4.635750347150e-07	4.975276841178e-07	5.265504090392e-07	5.532367659514e-07	5.802517128574e-07	6.157445766548e-07	-3.129122432908e-08	-2.652392199319e-08	9.221231441122e-08	2.000744715468e-07	2.710058771437e-07	3.216227180428e-07	3.634262877357e-07	4.016416493980e-07	4.403092721165e-07	4.911109472346e-07	-6.422439645084e-09	-3.664286147945e-08	-2.117409075181e-08	5.892617298866e-08	1.450350322949e-07	2.097653804241e-07	2.590443462296e-07	3.022905218037e-07	3.457420552048e-07	4.028045495794e-07	-8.378482089632e-10	-1.244907166652e-08	-3.158044118640e-08	-1.650772140221e-08	4.404559653618e-08	1.154060151145e-07	1.737917834367e-07	2.213349245277e-07	2.673174591193e-07	3.274148403934e-07	-7.588131462167e-11	-2.417748824584e-09	-1.332019810696e-08	-2.617033886987e-08	-1.302898659296e-08	3.653882592887e-08	9.869016357808e-08	1.526516296196e-07	2.010091884473e-07	2.625135470685e-07	-4.480191775843e-12	-2.886595739702e-10	-2.992223100963e-09	-1.189338716139e-08	-2.145782752415e-08	-1.031478867276e-08	3.311425295834e-08	9.034327772154e-08	1.431695408682e-07	2.055279895915e-07	-1.484001064579e-13	-1.941874050411e-11	-3.622362379683e-10	-2.614787041353e-09	-9.472323458162e-09	-1.733319254501e-08	-8.021375893291e-09	3.292661202964e-08	8.963385682719e-08	1.541113497264e-07	-2.087372839626e-15	-5.771758130403e-13	-1.963992217801e-11	-2.521498518049e-10	-1.696041557774e-09	-6.548772648542e-09	-1.342782986395e-08	-5.763186730402e-09	3.704685683518e-08	1.054657188257e-07	-6.875088247966e-18	-4.317382900618e-15	-2.873269321786e-13	-6.862741833897e-12	-8.722189831645e-11	-6.849384728550e-10	-3.386151063943e-09	-9.139207824124e-09	-2.738133169852e-09	5.469369991258e-08	-8.980523419010e-22	-1.491605173324e-18	-2.304762360300e-16	-1.211052862539e-14	-3.377804098645e-13	-6.154152727259e-12	-8.014885319461e-11	-7.373400816607e-10	-3.784723368367e-09	7.209356069705e-09
5.523530433110e+01	1.605386437611e-09	1.692457149407e-07	2.612058937865e-07	3.099589864488e-07	3.425813432886e-07	3.681015810964e-07	3.899136388766e-07	4.099695058509e-07	4.302723060262e-07	4.569465954069e-07	-2.347005270255e-08	-2.010581786183e-08	6.857275602953e-08	1.505094801436e-07	2.048904668342e-07	2.436666796812e-07	2.756249409656e-07	3.048226896167e-07	3.343640202160e-07	3.731754360227e-07	-4.863135144249e-09	-2.840257813316e-08	-1.785726276243e-08	4.404370343007e-08	1.124362638193e-07	1.644091092087e-07	2.039288080329e-07	2.385116843704e-07	2.732324395891e-07	3.188265407271e-07	-6.518706446282e-10	-9.913004068139e-09	-2.590853940035e-08	-1.485324982079e-08	3.433887283687e-08	9.385108672624e-08	1.430332953162e-07	1.830238268541e-07	2.215997912735e-07	2.719924377660e-07	-6.097582545402e-11	-1.984654742347e-09	-1.117154732455e-08	-2.255482185038e-08	-1.225482316894e-08	2.995571317353e-08	8.411835853379e-08	1.315264732228e-07	1.739206165754e-07	2.277414492448e-07	-3.720656897182e-12	-2.443795314280e-10	-2.576632046774e-09	-1.043001785653e-08	-1.926480445928e-08	-1.003677833512e-08	2.854056860957e-08	8.039671665744e-08	1.285233347261e-07	1.851826407449e-07	-1.273485647236e-13	-1.694784716984e-11	-3.205647960978e-10	-2.346104405869e-09	-8.630079750436e-09	-1.611224526427e-08	-8.036935373962e-09	2.975968206141e-08	8.298318830046e-08	1.436076170061e-07	-1.851860559145e-15	-5.192498495849e-13	-1.787097999375e-11	-2.319180171944e-10	-1.577735448971e-09	-6.171546320380e-09	-1.287552142069e-08	-5.955650797168e-09	3.502786006793e-08	1.013518239313e-07	-6.318791215844e-18	-4.009696396413e-15	-2.692212141076e-13	-6.483691782996e-12	-8.310238752125e-11	-6.587258702411e-10	-3.293303555367e-09	-9.027827850732e-09	-3.011921852996e-09	5.407810773565e-08	-8.608192607801e-22	-1.438911116255e-18	-2.236278531600e-16	-1.181702827445e-14	-3.314872093860e-13	-6.077034904110e-12	-7.972195987292e-11	-7.403527153557e-10	-3.856889181074e-09	7.251959981145e-09
7.536422741615e+01	-2.034544780586e-09	1.146648833362e-07	1.829883617850e-07	2.189231962291e-07	2.428791918536e-07	2.616123537343e-07	2.776230228560e-07	2.923445491016e-07	3.072473271741e-07	3.268269422570e-07	-1.825900590087e-08	-1.527673420588e-08	5.358983095130e-08	1.161135093506e-07	1.574810094359e-07	1.870450757633e-07	2.114337033947e-07	2.337174204697e-07	2.562632450379e-07	2.858839425562e-07	-3.720491832635e-09	-2.133126731644e-08	-1.296359560883e-08	3.343595031068e-08	8.454803583591e-08	1.235146011153e-07	1.531915857117e-07	1.791496032717e-07	2.052035179254e-07	2.394155120001e-07	-4.892593410044e-10	-7.396612115803e-09	-1.934657233078e-08	-1.131119091250e-08	2.530784480387e-08	7.011441193799e-08	1.074040720019e-07	1.377340787958e-07	1.669448673354e-07	2.050893128324e-07	-4.548271437011e-11	-1.485077010081e-09	-8.420710357117e-09	-1.723701694521e-08	-9.848304266614e-09	2.216947533924e-08	6.398671572399e-08	1.008748841431e-07	1.338232327523e-07	1.755832125969e-07	-2.793473256273e-12	-1.851102999956e-10	-1.971410683517e-09	-8.082752977453e-09	-1.521046335914e-08	-8.451583370995e-09	2.173011176722e-08	6.310268026039e-08	1.017440309019e-07	1.471219357560e-07	-9.720532807037e-14	-1.308913325828e-11	-2.502954502384e-10	-1.853608484548e-09	-6.915817988138e-09	-1.317059295077e-08	-7.062151739716e-09	2.361542920621e-08	6.765002146941e-08	1.179386292270e-07	-1.448715671747e-15	-4.112250787483e-13	-1.430609844307e-11	-1.876545220089e-10	-1.291815057718e-09	-5.125345400925e-09	-1.090564379304e-08	-5.472469918602e-09	2.918843455011e-08	8.617923220089e-08	-5.108418853239e-18	-3.277163972414e-15	-2.221661966511e-13	-5.400440657439e-12	-6.989609233118e-11	-5.602283529650e-10	-2.839397691391e-09	-7.936035415173e-09	-2.994952946574e-09	4.762408499169e-08	-7.291555444407e-22	-1.228203877266e-18	-1.922401415151e-16	-1.022970593602e-14	-2.890364745981e-13	-5.340835500192e-12	-7.072533097705e-11	-6.649682418575e-10	-3.533308321227e-09	6.524081627880e-09
1.028285594298e+02	-1.094461475425e-09	7.462170233833e-08	1.202853548934e-07	1.446906577075e-07	1.608526566511e-07	1.734578668395e-07	1.842273771729e-07	1.941295140269e-07	2.041535581575e-07	2.173233794218e-07	-1.273806246801e-08	-1.323095666909e-08	3.630465955303e-08	8.344661557612e-08	1.146699151940e-07	1.368594653920e-07	1.551355002813e-07	1.718318748308e-07	1.887246033860e-07	2.109182674605e-07	-2.815116526251e-09	-1.674112974472e-08	-1.055757167465e-08	2.589366772495e-08	6.587360919027e-08	9.616798235795e-08	1.192255165334e-07	1.394158728122e-07	1.596874060318e-07	1.863070437876e-07	-3.831419260390e-10	-5.804199857126e-09	-1.503739322453e-08	-8.433181657655e-09	2.011779434298e-08	5.453796184030e-08	8.303789433263e-08	1.062472535389e-07	1.286293919464e-07	1.578619342656e-07	-3.559937464440e-11	-1.151616239452e-09	-6.454886856568e-09	-1.301894356044e-08	-7.147720570874e-09	1.715182674908e-08	4.859033507803e-08	7.628704433672e-08	1.010605197425e-07	1.324704314241e-07	-2.152909294438e-12	-1.411436046953e-10	-1.489947089019e-09	-6.059619932871e-09	-1.131716564849e-08	-6.193025327936e-09	1.630363107158e-08	4.712169022064e-08	7.596069507066e-08	1.098334386545e-07	-7.358443711350e-14	-9.832591661824e-12	-1.871076829332e-10	-1.381108748472e-09	-5.144842945187e-09	-9.809034429300e-09	-5.326514863538e-09	1.749429798367e-08	5.048600010229e-08	8.824592893025e-08	-1.082020201665e-15	-3.062551769205e-13	-1.064561800810e-11	-1.397165632448e-10	-9.637666336001e-10	-3.839960160581e-09	-8.239475564336e-09	-4.305316274022e-09	2.187694858028e-08	6.540824937000e-08	-3.802374306927e-18	-2.443682208911e-15	-1.661014816063e-13	-4.051409099563e-12	-5.266669208561e-11	-4.246427249334e-10	-2.170633372075e-09	-6.151834563452e-09	-2.538153005345e-09	3.701466345556e-08	-5.513645682703e-22	-9.328393956549e-19	-1.466667948037e-16	-7.841964897290e-15	-2.227385892186e-13	-4.140981011702e-12	-5.526031914183e-11	-5.252245597192e-10	-2.843922641781e-09	5.149008121449e-09
1.403014798522e+02	-7.360002169567e-10	4.934646253644e-08	7.933436037323e-08	9.527454310560e-08	1.058745656532e-07	1.141440620995e-07	1.212081243776e-07	1.277030798805e-07	1.342779872128e-07	1.429162525036e-07	-8.250044442626e-09	-8.042567689689e-09	2.324827480919e-08	5.343388744876e-08	7.385448199590e-08	8.837586234715e-08	1.002879848159e-07	1.111579136191e-07	1.221544065611e-07	1.366015420133e-07	-1.788339714455e-09	-1.097715779405e-08	-8.023337966529e-09	1.577907582128e-08	4.348719327661e-08	6.489983992996e-08	8.112563635409e-08	9.525993310012e-08	1.094358728268e-07	1.280498540716e-07	-2.537529728390e-10	-4.033179804299e-09	-1.108410753228e-08	-7.180677238771e-09	1.360026408455e-08	3.958910121217e-08	6.126006905772e-08	7.883421027087e-08	9.574273272399e-08	1.178212266586e-07	-2.521360676329e-11	-8.488644195270e-10	-4.917582244780e-09	-1.022411218342e-08	-5.977625179279e-09	1.294090438891e-08	3.763722472256e-08	5.935870353202e-08	7.875335235036e-08	1.033451690674e-07	-1.617687092594e-12	-1.086820906188e-10	-1.164858124527e-09	-4.783880436423e-09	-8.973326328194e-09	-4.895846404712e-09	1.293546922589e-08	3.719206984131e-08	5.979916155470e-08	8.637605745277e-08	-5.740693148246e-14	-7.744626861656e-12	-1.478848511543e-10	-1.091505425351e-09	-4.050994427314e-09	-7.655135023998e-09	-4.004810512139e-09	1.385459357910e-08	3.937191412842e-08	6.853110913919e-08	-8.557309648642e-16	-2.419481279415e-13	-8.382472858515e-12	-1.094930396054e-10	-7.504937176343e-10	-2.965005044292e-09	-6.286002689967e-09	-3.139612106212e-09	1.684615490933e-08	4.980517653949e-08	-2.981554811791e-18	-1.904951502860e-15	-1.287454579895e-13	-3.122400609871e-12	-4.034845461324e-11	-3.231839443766e-10	-1.639575527655e-09	-4.604371722363e-09	-1.826691679614e-09	2.771564697229e-08	-4.206051745691e-22	-7.084450683535e-19	-1.109502959594e-16	-5.910912635323e-15	-1.673208411074e-13	-3.100500426465e-12	-4.124228631910e-11	-3.908331532999e-10	-2.113235250554e-09	3.812668312179e-09
1.914303317860e+02	-4.911433353946e-11	3.234740278719e-08	5.175566734973e-08	6.215202434636e-08	6.904265435436e-08	7.441476913403e-08	7.900400187027e-08	8.322355080025e-08	8.749504289065e-08	9.310702795781e-08	-5.392238864906e-09	-5.693387688357e-09	1.519780434159e-08	3.545091101804e-08	4.896156655908e-08	5.855985481812e-08	6.645245660415e-08	7.365826675331e-08	8.094814003507e-08	9.052553185562e-08	-1.205584362629e-09	-7.327359212507e-09	-4.913836700303e-09	1.096434146933e-08	2.876071673041e-08	4.242912740852e-08	5.284924717487e-08	6.194410126560e-08	7.106446606859e-08	8.303954530860e-08	-1.681087273117e-10	-2.591700380101e-09	-6.891524220264e-09	-4.260888232006e-09	8.624476804065e-09	2.479020857790e-08	3.845699656516e-08	4.958327038515e-08	6.026018144734e-08	7.419054317866e-08	-1.601076055566e-11	-5.292128698463e-10	-3.050513238920e-09	-6.427507334617e-09	-4.059022173907e-09	7.680228898252e-09	2.363084646464e-08	3.793980282708e-08	5.068518471777e-08	6.678320528753e-08	-1.003298455207e-12	-6.774487094738e-11	-7.370913435719e-10	-3.106080312789e-09	-6.078871130405e-09	-3.805835626088e-09	8.044964581868e-09	2.492883490704e-08	4.086256418455e-08	5.948271280880e-08	-3.615638788648e-14	-4.993722252512e-12	-9.775188075447e-11	-7.419302604011e-10	-2.846392468936e-09	-5.616344032398e-09	-3.353236879366e-09	9.584536414851e-09	2.866656966008e-08	5.050218287167e-08	-5.680976945440e-16	-1.653983460752e-13	-5.875942066925e-12	-7.859081980111e-11	-5.518030445151e-10	-2.235897898748e-09	-4.877477913375e-09	-2.656040570697e-09	1.280876474804e-08	3.857723176502e-08	-2.136542143437e-18	-1.396024981996e-15	-9.604192403161e-14	-2.364788049672e-12	-3.097864406452e-11	-2.513203665878e-10	-1.289952353707e-09	-3.658214199372e-09	-1.482769425818e-09	2.194970955713e-08	-3.257916975529e-22	-5.530485413537e-19	-8.712413378682e-17	-4.662755203254e-15	-1.324472221517e-13	-2.460290033449e-12	-3.276483999796e-11	-3.101571254535e-10	-1.665442861443e-09	3.036030018119e-09
