# ells	P1-E1	P1-E2	P1-E3	P1-E4	P1-E5	P1-E6	P1-E7	P1-E8	P1-E9	P1-E10	P2-E1	P2-E2	P2-E3	P2-E4	P2-E5	P2-E6	P2-E7	P2-E8	P2-E9	P2-E10	P3-E1	P3-E2	P3-E3	P3-E4	P3-E5	P3-E6	P3-E7	P3-E8	P3-E9	P3-E10	P4-E1	P4-E2	P4-E3	P4-E4	P4-E5	P4-E6	P4-E7	P4-E8	P4-E9	P4-E10	P5-E1	P5-E2	P5-E3	P5-E4	P5-E5	P5-E6	P5-E7	P5-E8	P5-E9	P5-E10	P6-E1	P6-E2	P6-E3	P6-E4	P6-E5	P6-E6	P6-E7	P6-E8	P6-E9	P6-E10	P7-E1	P7-E2	P7-E3	P7-E4	P7-E5	P7-E6	P7-E7	P7-E8	P7-E9	P7-E10	P8-E1	P8-E2	P8-E3	P8-E4	P8-E5	P8-E6	P8-E7	P8-E8	P8-E9	P8-E10	P9-E1	P9-E2	P9-E3	P9-E4	P9-E5	P9-E6	P9-E7	P9-E8	P9-E9	P9-E10	P10-E1	P10-E2	P10-E3	P10-E4	P10-E5	P10-E6	P10-E7	P10-E8	P10-E9	P10-E10
2.611916279594e+02	4.877257229246e-10	2.183584442056e-08	3.430441445851e-08	4.096689906367e-08	4.539445490043e-08	4.884922587246e-08	5.180057864063e-08	5.451416575542e-08	5.726115560444e-08	6.087021491265e-08	-3.401098427648e-09	-3.449184357650e-09	9.622091464598e-09	2.217264620246e-08	3.061933125904e-08	3.663720501050e-08	4.157694080564e-08	4.608420448788e-08	5.064385510066e-08	5.663429412012e-08	-7.474951452353e-10	-4.537363162526e-09	-3.210628545541e-09	6.561135952609e-09	1.791407028662e-08	2.674567358694e-08	3.344891257325e-08	3.928162163098e-08	4.512922788375e-08	5.280726607754e-08	-1.045645401026e-10	-1.649918315816e-09	-4.552792011632e-09	-3.052510431907e-09	5.454150627091e-09	1.628567897559e-08	2.537929254793e-08	3.274751349417e-08	3.982582345823e-08	4.906536745573e-08	-1.031645813507e-11	-3.499028873257e-10	-2.052456816595e-09	-4.343396699391e-09	-2.659300338108e-09	5.325076030790e-09	1.588348466220e-08	2.521668877746e-08	3.354777488173e-08	4.409803149096e-08	-6.710566900215e-13	-4.566199434637e-11	-4.948119537425e-10	-2.053788580641e-09	-3.899802723332e-09	-2.216021468268e-09	5.467657557536e-09	1.607862023527e-08	2.604999182884e-08	3.775258589785e-08	-2.433478318419e-14	-3.315880598813e-12	-6.378916753241e-11	-4.743340697399e-10	-1.777607844246e-09	-3.417020319217e-09	-1.926398087738e-09	5.977141379923e-09	1.759443803023e-08	3.095904240860e-08	-3.695793235185e-16	-1.052943406922e-13	-3.675937970593e-12	-4.845917966129e-11	-3.363134894843e-10	-1.353316522394e-09	-2.958647223046e-09	-1.685125774538e-09	7.708922438182e-09	2.374374404773e-08	-1.318084905875e-18	-8.516758783556e-16	-5.825645558257e-14	-1.431944539469e-12	-1.879856557867e-11	-1.536064805794e-10	-8.005732391717e-10	-2.342410751081e-09	-1.157730009726e-09	1.418939818721e-08	-1.983574165232e-22	-3.389593159398e-19	-5.384228773070e-17	-2.910621296641e-15	-8.368098502144e-14	-1.577847688197e-12	-2.143275181242e-11	-2.087928323020e-10	-1.177661263737e-09	2.055885048625e-09
3.563754284892e+02	6.147686419870e-10	1.519759347354e-08	2.344524335777e-08	2.784961302886e-08	3.078436732136e-08	3.307591530488e-08	3.503377020153e-08	3.683392097572e-08	3.865623182595e-08	4.105042633847e-08	-2.194489071127e-09	-2.150464798186e-09	6.236701133605e-09	1.425962216692e-08	1.965284105271e-08	2.349237553682e-08	2.664574115245e-08	2.952385393286e-08	3.243550557220e-08	3.626081597945e-08	-4.768366094647e-10	-2.887680609258e-09	-2.022357266249e-09	4.225002599646e-09	1.141481261574e-08	1.696780032337e-08	2.118390182189e-08	2.485889085816e-08	2.854423840533e-08	3.338315170289e-08	-6.654645860255e-11	-1.045045785886e-09	-2.849280601853e-09	-1.834437385524e-09	3.503260751516e-09	1.019433375145e-08	1.580685733347e-08	2.037207462861e-08	2.475887454512e-08	3.048345633231e-08	-6.513072703495e-12	-2.185480905547e-10	-1.266722544905e-09	-2.649483398912e-09	-1.606201625920e-09	3.245464241769e-09	9.719778129406e-09	1.551268638853e-08	2.068753680378e-08	2.722629003347e-08	-4.163554618859e-13	-2.805151071969e-11	-3.025819499592e-10	-1.258701985510e-09	-2.427090005053e-09	-1.484660555087e-09	3.249775677356e-09	1.001126984226e-08	1.642927729843e-08	2.392670109261e-08	-1.487948041990e-14	-2.030022087378e-12	-3.936139293303e-11	-2.968281045228e-10	-1.136897492616e-09	-2.257973037850e-09	-1.398387578422e-09	3.791449793537e-09	1.157680617345e-08	2.050890622664e-08	-2.283391370645e-16	-6.611112660704e-14	-2.348196897863e-12	-3.151563748413e-11	-2.228348679328e-10	-9.130668925088e-10	-2.025767846909e-09	-1.168212992904e-09	5.253567314430e-09	1.607458663204e-08	-8.560295614657e-19	-5.629446025436e-16	-3.901879561223e-14	-9.684340961179e-13	-1.279530570844e-11	-1.047832157826e-10	-5.434405247713e-10	-1.560012282708e-09	-6.703673179048e-10	9.362805989234e-09	-1.353890600207e-22	-2.312796378494e-19	-3.663087709248e-17	-1.969885043842e-15	-5.620552103455e-14	-1.048671956963e-12	-1.403398579946e-11	-1.337282069836e-10	-7.278848204774e-10	1.296735561964e-09
4.862462362330e+02	5.519710451415e-10	1.082509491797e-08	1.644701093091e-08	1.944373676358e-08	2.144618356469e-08	2.301136520698e-08	2.434887126576e-08	2.557866239197e-08	2.682359321828e-08	2.845921240991e-08	-1.453014841217e-09	-1.347496069966e-09	4.176237399694e-09	9.388404752145e-09	1.287662835204e-08	1.536248003976e-08	1.740675503054e-08	1.927309917759e-08	2.116123261938e-08	2.364185274443e-08	-3.095478574870e-10	-1.849780341919e-09	-1.250321624628e-09	2.757340064964e-09	7.311355656290e-09	1.082050298222e-08	1.348903879895e-08	1.581660901147e-08	1.815091955010e-08	2.121592271180e-08	-4.257298083190e-11	-6.616204543425e-10	-1.784102012910e-09	-1.128745697699e-09	2.215249702291e-09	6.403908316381e-09	9.922410387655e-09	1.278444008528e-08	1.553408280486e-08	1.912233280981e-08	-4.107500565489e-12	-1.369517665154e-10	-7.916856180997e-10	-1.657641598274e-09	-1.011798588209e-09	2.025580215676e-09	6.088763541838e-09	9.720629482843e-09	1.296160593444e-08	1.705792740921e-08	-2.603722054048e-13	-1.754108166347e-11	-1.895048322156e-10	-7.899386420919e-10	-1.525007698989e-09	-9.287122090612e-10	2.053193824043e-09	6.285975852605e-09	1.028403989451e-08	1.495823674036e-08	-9.315073601071e-15	-1.273444295920e-12	-2.471546002934e-11	-1.863102792506e-10	-7.116233393654e-10	-1.402362695094e-09	-8.391624733130e-10	2.394548112265e-09	7.173365409975e-09	1.264748898413e-08	-1.434084236530e-16	-4.148749639753e-14	-1.469864154219e-12	-1.964410474092e-11	-1.379973730355e-10	-5.599697566542e-10	-1.224389933013e-09	-6.754392515799e-10	3.200338414872e-09	9.714131141119e-09	-5.339423989649e-19	-3.490655851159e-16	-2.403777077908e-14	-5.924861589150e-13	-7.770920890677e-12	-6.315985698258e-11	-3.254923810233e-10	-9.342423367121e-10	-4.287625527411e-10	5.654700652504e-09	-8.179996517586e-23	-1.390649298255e-19	-2.195262829343e-17	-1.178445693058e-15	-3.362758243320e-14	-6.291337420798e-13	-8.480098444420e-12	-8.212760645048e-11	-4.646062613045e-10	7.995618398855e-10
6.634447365049e+02	3.800898219860e-10	7.770646326669e-09	1.172463934018e-08	1.382515153471e-08	1.523225550751e-08	1.633326303479e-08	1.727428831214e-08	1.813954370458e-08	1.901545173068e-08	2.016624017111e-08	-9.967178382079e-10	-8.590346939439e-10	2.905361814579e-09	6.389207691288e-09	8.709242365151e-09	1.036504769987e-08	1.172876358691e-08	1.297424087605e-08	1.423430556081e-08	1.588977466094e-08	-2.068430826379e-10	-1.212597536083e-09	-7.832845503185e-10	1.849058232018e-09	4.800001360511e-09	7.063872265206e-09	8.787078803271e-09	1.029180384754e-08	1.180132512042e-08	1.378341721012e-08	-2.787139726770e-11	-4.280346761967e-10	-1.139409321211e-09	-6.986551255366e-10	1.443806195036e-09	4.105475941852e-09	6.335684566146e-09	8.149532889500e-09	9.893566223774e-09	1.217001643418e-08	-2.646513576562e-12	-8.746730591719e-11	-5.018824398784e-10	-1.043347022318e-09	-6.252124471534e-10	1.296389192983e-09	3.847735857148e-09	6.117119385659e-09	8.143417064849e-09	1.070685219241e-08	-1.655788290300e-13	-1.109238437184e-11	-1.193474486756e-10	-4.951863722909e-10	-9.480148155749e-10	-5.596224243805e-10	1.301042284213e-09	3.911933828077e-09	6.374293347165e-09	9.257386262620e-09	-5.871491699033e-15	-7.993544735032e-13	-1.544049949709e-11	-1.156680592636e-10	-4.382041612948e-10	-8.551125670987e-10	-5.014727187394e-10	1.473110355179e-09	4.388804605179e-09	7.732976812330e-09	-8.952305547175e-17	-2.572147318369e-14	-9.055877614589e-13	-1.203706721886e-11	-8.419541003913e-11	-3.408744827921e-10	-7.460566639132e-10	-4.161009573260e-10	1.948061584912e-09	5.936921431658e-09	-3.272383583843e-19	-2.130380910513e-16	-1.464210122822e-14	-3.607574176169e-13	-4.735360194915e-12	-3.856177088230e-11	-1.993489057224e-10	-5.748701128789e-10	-2.694739415014e-10	3.481058567705e-09	-4.989882318587e-23	-8.496856393049e-20	-1.343560273455e-17	-7.224823912786e-16	-2.065307093796e-14	-3.871291049746e-13	-5.229110703736e-12	-5.075659607823e-11	-2.872872117741e-10	4.992316538285e-10
9.052181499767e+02	1.876173295535e-10	5.496510564946e-09	8.329842099632e-09	9.829289923342e-09	1.083474879377e-08	1.162201389337e-08	1.229497669715e-08	1.291376207276e-08	1.354016606557e-08	1.436315028680e-08	-7.076623513937e-10	-5.734398393324e-10	2.087925997458e-09	4.505999372221e-09	6.106818400714e-09	7.250825565914e-09	8.194537777923e-09	9.056795634511e-09	9.929193298472e-09	1.107534875107e-08	-1.436156882256e-10	-8.251456779825e-10	-5.038253637071e-10	1.291510184894e-09	3.270303669377e-09	4.778898842789e-09	5.928034587615e-09	6.933170122917e-09	7.941961723045e-09	9.266613822940e-09	-1.892987126544e-11	-2.864459262164e-10	-7.494888090579e-10	-4.385066048890e-10	9.789469326602e-10	2.714499360315e-09	4.161090981915e-09	5.338545959367e-09	6.472190169195e-09	7.952306229342e-09	-1.761633363557e-12	-5.752568394319e-11	-3.262801196419e-10	-6.689212910043e-10	-3.859928228119e-10	8.532422849945e-10	2.480897561892e-09	3.923135005136e-09	5.211726293858e-09	6.843430862201e-09	-1.082127601920e-13	-7.175974311605e-12	-7.655172445813e-11	-3.149224258128e-10	-5.969247451780e-10	-3.421610515507e-10	8.359398576610e-10	2.472549383386e-09	4.010815394640e-09	5.814554930856e-09	-3.772416107168e-15	-5.094779317536e-13	-9.781313092042e-12	-7.284735327093e-11	-2.741337135726e-10	-5.297605118299e-10	-3.009161223835e-10	9.251331051833e-10	2.721414510647e-09	4.782259959926e-09	-5.665176346484e-17	-1.618162897862e-14	-5.667975839407e-13	-7.493810949265e-12	-5.210388664709e-11	-2.095618177829e-10	-4.557258834872e-10	-2.511781134000e-10	1.195513707917e-09	3.633302366580e-09	-2.038270927209e-19	-1.319533754547e-16	-9.026522502999e-15	-2.215470684657e-13	-2.899577277848e-12	-2.356874969727e-11	-1.217564255367e-10	-3.506219017362e-10	-1.592011055710e-10	2.116515800350e-09	-3.050772530738e-23	-5.191249899284e-20	-8.207333408825e-18	-4.413105998961e-16	-1.261008947927e-14	-2.360465245618e-13	-3.177758364582e-12	-3.061620749838e-11	-1.706729915540e-10	2.985308575871e-10
1.235098952422e+03	3.614166303553e-11	3.752361913678e-09	5.775104018977e-09	6.841952811362e-09	7.556718315890e-09	8.116419336650e-09	8.594880128288e-09	9.034824804142e-09	9.480186332748e-09	1.006531273266e-08	-5.106224931210e-10	-4.030821792572e-10	1.515724618527e-09	3.240142445779e-09	4.376573119519e-09	5.189197581607e-09	5.860302614571e-09	6.473684460565e-09	7.094303352240e-09	7.909673345071e-09	-1.025029244673e-10	-5.810439431120e-10	-3.392265168256e-10	9.275495117172e-10	2.304236009555e-09	3.347597031669e-09	4.142647455063e-09	4.839129862438e-09	5.538458159804e-09	6.456787243289e-09	-1.330766772230e-11	-1.989853416523e-10	-5.126949091684e-10	-2.861287318892e-10	6.890708417090e-10	1.865603054455e-09	2.840163692659e-09	3.633780605181e-09	4.399077199948e-09	5.398596436944e-09	-1.218076207435e-12	-3.933370591084e-11	-2.205156834601e-10	-4.452498074952e-10	-2.451553200868e-10	5.858089011522e-10	1.661429518929e-09	2.609094336591e-09	3.456738691940e-09	4.531416324464e-09	-7.353296332640e-14	-4.824146537314e-12	-5.096015656087e-11	-2.073707108578e-10	-3.874273756596e-10	-2.121783745262e-10	5.576964655723e-10	1.612738897929e-09	2.600373862386e-09	3.760378175845e-09	-2.516502751780e-15	-3.364455059574e-13	-6.403892466959e-12	-4.727575536145e-11	-1.761405833433e-10	-3.359975227751e-10	-1.829695667360e-10	5.984583729911e-10	1.729595335584e-09	3.025075272411e-09	-3.703440579709e-17	-1.048336796823e-14	-3.644646866120e-13	-4.784672007220e-12	-3.302016566717e-11	-1.316675328593e-10	-2.829605911616e-10	-1.492425529638e-10	7.493299048168e-10	2.250551850645e-09	-1.302080931992e-19	-8.371633603594e-17	-5.693242304709e-15	-1.389507755894e-13	-1.807805329554e-12	-1.459535005072e-11	-7.480212831077e-11	-2.134056010074e-10	-9.335342680577e-11	1.288657809872e-09	-1.893892887257e-23	-3.207631669751e-20	-5.050092854024e-18	-2.705134781897e-16	-7.703014072068e-15	-1.437308065873e-13	-1.928861485780e-12	-1.851094884673e-11	-1.022377067837e-10	1.806851739006e-10
1.685195355743e+03	-4.769502660589e-11	2.433253630325e-09	3.837106575329e-09	4.576283675439e-09	5.070131260098e-09	5.456608864278e-09	5.786970114647e-09	6.090736504943e-09	6.398243042455e-09	6.802252327102e-09	-3.648973784439e-10	-2.958688760219e-10	1.081055219779e-09	2.319081236988e-09	3.133126355927e-09	3.714936267138e-09	4.195595060200e-09	4.634980400983e-09	5.079559512103e-09	5.663648772763e-09	-7.369390503244e-11	-4.168052900345e-10	-2.388135301474e-10	6.710645907211e-10	1.651969774615e-09	2.392183965576e-09	2.956204428692e-09	3.450806054768e-09	3.947591299630e-09	4.599968596612e-09	-9.534940920810e-12	-1.417185978960e-10	-3.615540252738e-10	-1.947807692069e-10	4.957655629794e-10	1.319382206325e-09	1.998017316302e-09	2.550793455828e-09	3.084543266424e-09	3.781846142821e-09	-8.650355273934e-13	-2.771895851436e-11	-1.540288307294e-10	-3.071247060940e-10	-1.621159149657e-10	4.146796078217e-10	1.151702949843e-09	1.797596787121e-09	2.375851741607e-09	3.109839291458e-09	-5.158021591334e-14	-3.354997517521e-12	-3.514749049877e-11	-1.416475166280e-10	-2.611083998738e-10	-1.366260537300e-10	3.856771721816e-10	1.091919160506e-09	1.750159290134e-09	2.524584700724e-09	-1.738794123314e-15	-2.304058620111e-13	-4.351057460521e-12	-3.185513709672e-11	-1.175335393350e-10	-2.212071818420e-10	-1.148452968062e-10	4.022229256517e-10	1.140787062083e-09	1.984940096447e-09	-2.512752302125e-17	-7.052224690230e-15	-2.433766816698e-13	-3.171881389922e-12	-2.171533234558e-11	-8.575952576810e-11	-1.818259231602e-10	-9.089989246179e-11	4.871018510458e-10	1.441519313991e-09	-8.636856245436e-20	-5.512266718845e-17	-3.724295353097e-15	-9.031950728151e-14	-1.167188524405e-12	-9.350246927422e-12	-4.745858633303e-11	-1.335326522231e-10	-5.401817994520e-11	8.048047248780e-10	-1.216776006630e-23	-2.049706847177e-20	-3.210828529738e-18	-1.711348520655e-16	-4.847987542441e-15	-8.994086960832e-14	-1.198589957802e-12	-1.139266261310e-11	-6.194446839905e-11	1.110841790007e-10
2.299316489134e+03	-7.167906344029e-11	1.488908168316e-09	2.416277593759e-09	2.905190983468e-09	3.230485605066e-09	3.484740133382e-09	3.702040235263e-09	3.901844703498e-09	4.104109195970e-09	4.369849015654e-09	-2.507976365435e-10	-2.191564172500e-10	7.352114235388e-10	1.605199485270e-09	2.177968511990e-09	2.586648330522e-09	2.924047052527e-09	3.232447479562e-09	3.544492650540e-09	3.954458515465e-09	-5.185805670416e-11	-2.968165358863e-10	-1.736512110269e-10	4.744535523617e-10	1.174543294020e-09	1.702223344694e-09	2.103996968921e-09	2.456361078626e-09	2.810320915141e-09	3.275146771820e-09	-6.789366942911e-12	-1.012478265058e-10	-2.583870106744e-10	-1.381888765188e-10	3.558755253628e-10	9.425430752270e-10	1.424435435936e-09	1.816841336170e-09	2.196008464889e-09	2.691451333727e-09	-6.182075111385e-13	-1.979093111652e-11	-1.096631326599e-10	-2.173776416685e-10	-1.119560607775e-10	2.977883243349e-10	8.168684612883e-10	1.269831649794e-09	1.675555757811e-09	2.191008899112e-09	-3.678120988401e-14	-2.383740738692e-12	-2.486162535103e-11	-9.958284397920e-11	-1.817840946391e-10	-9.162918119207e-11	2.738517061158e-10	7.624682055675e-10	1.216051693562e-09	1.750465311703e-09	-1.231296354278e-15	-1.622536938225e-13	-3.047000965671e-12	-2.216479674025e-11	-8.111511919498e-11	-1.508431134672e-10	-7.478132339213e-11	2.794309904241e-10	7.789987293174e-10	1.348795458826e-09	-1.757910925861e-17	-4.900400747242e-15	-1.680641039725e-13	-2.176290026387e-12	-1.479016719468e-11	-5.787756488680e-11	-1.210763228601e-10	-5.712482824751e-11	3.281164000933e-10	9.565195120678e-10	-5.929142161360e-20	-3.758691029276e-17	-2.523929425604e-15	-6.083349813588e-14	-7.808969731277e-13	-6.206158011755e-12	-3.118059933212e-11	-8.643302788802e-11	-3.193300123788e-11	5.199699686813e-10	-8.100323583148e-24	-1.356900877343e-20	-2.114267360511e-18	-1.120888513973e-16	-3.157682960254e-15	-5.822214454098e-14	-7.701199770108e-13	-7.244946463120e-12	-3.868737211891e-11	7.064953784842e-11
3.137236462934e+03	-6.210981509652e-11	8.638774121690e-10	1.440411311942e-09	1.745733033857e-09	1.948003671167e-09	2.105839689807e-09	2.240699940944e-09	2.364699422649e-09	2.490225499771e-09	2.655144591666e-09	-1.620827416554e-10	-1.560548169183e-10	4.668135787968e-10	1.048967463315e-09	1.434247282596e-09	1.708475846715e-09	1.934490700447e-09	2.141008514403e-09	2.349960766473e-09	2.624482609158e-09	-3.471750823203e-11	-2.035970017566e-10	-1.261957599494e-10	3.179470947320e-10	8.040589443996e-10	1.171510946194e-09	1.450911661813e-09	1.695708723166e-09	1.941572755601e-09	2.264443011612e-09	-4.663155261301e-12	-7.045918369986e-11	-1.820080108500e-10	-1.001511632433e-10	2.469574049238e-10	6.613054734933e-10	1.001802774791e-09	1.278817029665e-09	1.546420647533e-09	1.896093054990e-09	-4.319224447782e-13	-1.392852112321e-11	-7.758412809252e-11	-1.544211041196e-10	-8.007787504530e-11	2.108257408338e-10	5.791308825110e-10	8.999698533708e-10	1.187259544506e-09	1.552361481250e-09	-2.596736757448e-14	-1.688763542090e-12	-1.764311135110e-11	-7.068930979509e-11	-1.287940057066e-10	-6.409436343541e-11	1.952858667860e-10	5.401456044096e-10	8.594297628003e-10	1.235868479304e-09	-8.736872689219e-16	-1.151759686336e-13	-2.161026017637e-12	-1.568859029325e-11	-5.720905559508e-11	-1.056877298609e-10	-5.087309282315e-11	1.979672148699e-10	5.458444320863e-10	9.419140027834e-10	-1.246583152415e-17	-3.466831190335e-15	-1.185554249926e-13	-1.529833573627e-12	-1.035020653508e-11	-4.025335937542e-11	-8.337996701182e-11	-3.749921277499e-11	2.279815518528e-10	6.564286724258e-10	-4.169464377050e-20	-2.632353290255e-17	-1.760405676719e-15	-4.224695049999e-14	-5.396186456818e-13	-4.261950765984e-12	-2.122987937975e-11	-5.804628298912e-11	-1.948821925473e-11	3.484696603081e-10	-5.576177701665e-24	-9.298686934715e-21	-1.442394937933e-18	-7.610951292980e-17	-2.133086826029e-15	-3.909746454772e-14	-5.133461262747e-13	-4.780751733370e-12	-2.509689510089e-11	4.668060957764e-11
4.280512348289e+03	-4.311958652108e-11	4.805159452013e-10	8.185263262891e-10	9.985397060548e-10	1.117404212259e-09	1.210005885548e-09	1.289104372487e-09	1.361830792628e-09	1.435452482234e-09	1.532178375102e-09	-9.791617319046e-11	-1.026150656053e-10	2.763631250991e-10	6.406579135263e-10	8.837546944096e-10	1.056406827733e-09	1.198379018818e-09	1.328031449969e-09	1.459204914442e-09	1.631540513072e-09	-2.171037924954e-11	-1.310166942754e-10	-8.749565559553e-11	1.976452325656e-10	5.166804749109e-10	7.595783375860e-10	9.440057606052e-10	1.105262987373e-09	1.267146778448e-09	1.479726797297e-09	-3.008560120950e-12	-4.636312463794e-11	-1.224143094722e-10	-7.148311526529e-11	1.605340645753e-10	4.419101231253e-10	6.742425657803e-10	8.629932515417e-10	1.045086977392e-09	1.282979587329e-09	-2.861769960420e-13	-9.366186907955e-12	-5.287713569721e-11	-1.068479023167e-10	-5.780639034345e-11	1.423825971481e-10	3.982240930895e-10	6.214987731650e-10	8.211791516432e-10	1.074821969274e-09	-1.759304433924e-14	-1.157007610580e-12	-1.219401943559e-11	-4.925249491658e-11	-9.048207198930e-11	-4.603093496955e-11	1.356754502242e-10	3.780002171640e-10	6.022710397468e-10	8.665690980622e-10	-6.028893747417e-16	-8.008394106384e-14	-1.510340612377e-12	-1.100877665874e-11	-4.026678383806e-11	-7.453671096608e-11	-3.594283051888e-11	1.394775284017e-10	3.842994282318e-10	6.627574679402e-10	-8.720541033845e-18	-2.434301042596e-15	-8.341561320944e-14	-1.077578419239e-12	-7.292638158316e-12	-2.834140789111e-11	-5.855541130834e-11	-2.587101988948e-11	1.606108530421e-10	4.598081273051e-10	-2.937058142158e-20	-1.854870127889e-17	-1.240005484460e-15	-2.973275435531e-14	-3.792470030039e-13	-2.988605696869e-12	-1.482852486841e-11	-4.021106088752e-11	-1.253878935222e-11	2.408282425871e-10	-3.914093846215e-24	-6.515379775715e-21	-1.008562840493e-18	-5.308443509721e-17	-1.483122402711e-15	-2.707433754624e-14	-3.535254082133e-13	-3.266182793466e-12	-1.691532340513e-11	3.195543910200e-11
