6.19829009293016e6	-637324.3790411673	-6.7202797434667405e6	1.3778497539483893e6	273420.4669235032	1.813087224999939e6	2.6659931441560704e6	1.1489391744961688e7	4596.495975939628	6639.460516546229	-1202.0894763809183	656119.1780699061	795321.6562540276	412577.04573650524	249009.84908527316	210434.99248639445	212582.9735665696	234943.77773618215	319073.94913715863	345682.3964637442	313522.63770406984	-262.2690830477584	11808.761352060024	28520.772754314923	55477.00226928542	94155.7428418549	134335.35114322577	184991.59746631555	256880.1708138259	334865.2205344589	512260.7756414333	-1.487211867464904e6	-3.240483852138696e6	423164.43833249656	450354.3335845145	643996.8968421494	476380.49333677464	708949.3032899577	14073.963447869639	336950.8411745273	-213145.6618697854
-637324.3790411673	2.4583955118324133e6	5.786456143866636e6	-2.577370855665837e6	-543513.8093612947	-1.3992420510714715e6	-1.2981826939084237e6	-1.3327411876400696e7	-1091.163649457117	-1430.635877805941	669.1889514485741	-99801.69652135675	-359071.6363946929	-609494.1408020164	-763681.3849185728	-800331.6244176214	-745030.8152612166	-732690.5400964115	-679340.4257795834	-585174.5420137185	-387457.45663813123	-365.5394551773844	-523.2122656276968	282.6216244990817	2237.543996590154	6151.027950006453	11749.900524486591	20601.406577749796	35568.048830180705	53977.2194282799	101709.68319838031	342038.5779174479	1.590022809966304e6	1.002042534474754e6	1.1229129324801853e6	1.185179300057966e6	989923.8648475653	49106.71718751931	736314.7761938475	-290813.6492113345	-91239.33313906068
-6.7202797434667405e6	5.786456143866636e6	1.988418161049709e7	-6.693287970879878e6	-1.382120302953909e6	-4.952749632835329e6	-5.751909038111534e6	-3.80500470629985e7	-112.46693277009095	-112.36068680202735	142.2507011354647	-828457.9192603631	-1.6348534169464642e6	-1.813300216060247e6	-1.9627157049338687e6	-1.9137195567913593e6	-1.6450190352343146e6	-1.6931094777983192e6	-1.5900842395799982e6	-1.4854181218997065e6	-1.0024040449349176e6	609.8970733749959	-6572.987940849875	-15866.824169409003	-30167.452925881873	-48286.321912132706	-63826.12785121694	-79596.74276402874	-97509.20187862321	-113881.4094272146	-145615.66682284288	2.063429238092468e6	6.311738859533674e6	1.7404640527256124e6	1.9981580089249145e6	1.4340126921894727e6	2.210404224965485e6	-258420.5463100586	1.60557509569839e6	-488007.9606421565	330835.20855781547
1.3778497539483893e6	-2.577370855665837e6	-6.693287970879878e6	2.811731338336004e6	584418.0965743641	1.6530613685728137e6	1.710144484013834e6	1.5226405826366147e7	450.5044698037071	545.556605924257	-390.7448691819295	229182.63326139696	542752.2328850115	745957.3590154208	860267.6587621334	857747.1719455228	780064.7112703179	756848.8274227036	704174.2240559672	607443.9242338302	410531.4322752848	15.870954779631518	1151.713376719973	2112.3126889544765	3225.00822747874	3929.8804139912936	3434.2971451621747	1374.9401476278608	-3227.37976143687	-9429.905534141184	-25975.350735781944	-687672.2338074568	-2.2970989558593873e6	-953355.5026683941	-1.063860094992862e6	-1.0985317190716811e6	-893430.9580034916	38056.490368795334	-724019.0898890315	320698.1381924992	-16268.639004344772
273420.4669235032	-543513.8093612947	-1.382120302953909e6	584418.0965743641	124465.66089180681	337036.3705191382	319785.3945803264	3.0875270444701337e6	149.43299146430812	195.56778285550766	-92.51247882583705	26308.2424964847	78683.82960506534	125209.63323803853	151040.58264496102	166890.7499472166	161036.19539772483	163845.16336101756	162892.68818860137	144737.19914377533	104151.15483363712	39.74497741876195	250.58096991907559	384.1298904065316	477.944175135736	414.9980266093586	89.44140052092945	-616.410254276478	-1990.6231594905416	-3775.122959965014	-8501.140093391437	-72940.61147496827	-383172.04920155206	-173548.3845346936	-203929.36368430807	-249569.7700069469	-219752.92811946842	-1584.2112588285536	-182586.87638826255	73519.4528544059	-1356.6165781726731
1.813087224999939e6	-1.3992420510714715e6	-4.952749632835329e6	1.6530613685728137e6	337036.3705191382	1.272197611743037e6	1.5970862593132965e6	9.563034539608268e6	19.62607054121714	10.120627764224976	-44.42579516763101	279980.52696233476	489975.4187474515	490405.0939527632	492589.1073935671	452735.43727473484	394996.6020255153	391595.28095055366	368154.6394175949	338469.57103800506	238270.29541468353	-313.74469861720206	2027.3396919396446	5243.830920870767	10009.704834098691	15791.117582730347	20541.46779717398	25176.29864702873	30260.20123577199	34735.50775476067	43057.58768726563	-613524.5516209026	-1.7869557877023297e6	-310367.66281351086	-380382.6805209556	-407557.37559968675	-350264.27531446825	-5409.506413905156	-368105.3469368897	84093.9571926561	-87654.00222874769
2.6659931441560704e6	-1.2981826939084237e6	-5.751909038111534e6	1.710144484013834e6	319785.3945803264	1.5970862593132965e6	2.5829969870094014e6	1.0820678362894868e7	-17.28346853927904	-67.253987464328	-80.24817881616909	624723.0065280716	952659.0613119513	781012.4578789554	666120.7368171917	505556.72596517537	361867.98061260325	282752.44011975924	229506.2537046818	161875.10743607703	95998.85848959276	-897.1427909324514	4229.474224501087	11644.762934880237	22241.832391625772	34498.67201334365	44019.88373425794	52817.74000412978	61809.308235188684	69041.17010814497	80808.3959987188	-1.1682666887530016e6	-3.098450241622179e6	-2901.2639564535457	-185464.3331743933	-113660.68382763733	-40555.59790975468	11937.521610636068	-188812.23252147363	-38036.534445590594	-98273.1148307125
1.1489391744961688e7	-1.3327411876400696e7	-3.80500470629985e7	1.5226405826366147e7	3.0875270444701337e6	9.563034539608268e6	1.0820678362894868e7	8.77374371293574e7	257.5384741071723	270.0098615358755	-303.5831678543411	2.144396233074247e6	4.261457334993392e6	4.799543169859223e6	5.03523593308369e6	4.705965406245258e6	4.105261028656717e6	3.822866765696996e6	3.4954576910798578e6	2.9253401285562003e6	1.955546409472154e6	-894.5533544914424	14640.56856395664	33967.688326137024	64590.610596479455	104947.5972619873	140976.88158408643	178648.77164885332	222747.72434458247	263655.0832447615	342937.0622220204	-7.521471734288267e6	-1.7468992160928644e7	-4.1792051225190377e6	-4.725921355803657e6	-4.646708557033427e6	-3.551978298036629e6	1.0440673328666473e6	-3.0881296550568067e6	1.8168956778257943e6	-376826.50186234934
4596.495975939628	-1091.163649457117	-112.46693277009095	450.5044698037071	149.43299146430812	19.62607054121714	-17.28346853927904	257.5384741071723	1110.2491958970795	1539.6735097483706	-461.5717351234972	36.98672969550389	30.833708446837505	-0.7597841856034742	35.638058100889005	26.593696286788045	-16.322272859079384	47.77524579113148	8.303191337124288	10.141330246034112	-123.9013072059278	-81.37592418549563	-59.05981586740013	-47.08626922513463	-45.78958430647433	-32.49289649575078	-47.259019504070906	-17.51516535055336	93.49115779947756	226.83032219304218	230.6620056948429	-506.8143440161096	1494.6284636598543	757.4666465450415	1273.6974056270121	531.7951765147347	-744.2881509479395	650.6434692496287	573.6471752706731	2871.679433725387	43497.512447405665
6639.460516546229	-1430.635877805941	-112.36068680202735	545.556605924257	195.56778285550766	10.120627764224976	-67.253987464328	270.0098615358755	1539.6735097483706	2193.2782718992476	-489.92599101134476	-156.77263416013642	156.12632634559463	-11.750769178124838	41.0936154953087	29.227390210805872	-14.45425086178697	63.37846703124635	12.499821975114912	35.532744220219726	-193.60587878063953	-24.691682646239297	-27.878425190568034	-30.475830589701037	-37.793522918260635	-35.7878201505753	-55.64006763693745	-36.83483732759979	81.24284854945618	262.44084983408453	270.9082390511509	-594.744065345894	1043.9585103120473	876.1827513146776	1376.7044683910194	989.1393264054125	-330.4493214593457	1209.9860096373682	1137.0172405214214	5093.318493084487	60520.640304063025
