1.	1.9667630735393915e-26	3.016992185149901e-23	3.739614175716852e-21	1.3709658306550003e-19	2.2757883908140557e-18	1.953854660255248e-17	7.855744993696425e-17	1.02130794404373e-16	1.9600497032900812e-17	5.198454699218431e-20	4.65039279945845e-20	5.794297418269895e-18	2.1366283031186108e-16	3.5710574816498645e-15	3.0936267084167314e-14	1.2612264819690092e-13	1.6795301571292218e-13	3.375565605568217e-14	1.0337521485792056e-16	7.26055724793418e-16	2.694488022492856e-14	4.5376641549784294e-13	3.970901456633582e-12	1.6446296523108576e-11	2.2518387079222654e-11	4.7777386578151994e-12	1.7179441562453624e-14	1.0072922340299159e-12	1.7112302596544315e-11	1.5152533254448865e-10	6.394035183137758e-10	9.052796024623825e-10	2.050890039027456e-10	8.831304006391513e-13	2.9380304343369797e-10	2.639344002681651e-9	1.139798048777313e-8	1.682919720656952e-8	4.136108265626926e-9	2.178331124073139e-11	2.418514099396421e-8	1.0784417208969844e-7	1.6878313781888652e-7	4.6262269613164494e-8	3.0735377629261327e-10	5.064828867274055e-7	8.697503922227564e-7	2.8007878620187653e-7	2.4647486150185255e-9	1.748034907534998e-6	7.138455612804827e-7	8.685941606758119e-9	3.88208713364339e-7	6.399991372998053e-9	1.3890417173244185e-10
1.027	2.0541669593888438e-26	3.1510949658666046e-23	3.9058719566110456e-21	1.4319313576097024e-19	2.3770185077747022e-18	2.0407965092075526e-17	8.205504197382412e-17	1.0668238631348663e-16	2.0475674246019755e-17	5.431990293252579e-20	4.85714316438456e-20	6.0519643004844155e-18	2.2316671240738683e-16	3.729950214094402e-15	3.23133348092355e-14	1.3174039399016574e-13	1.7544251781042895e-13	3.5264285677340634e-14	1.0802711359747468e-16	7.583510996145231e-16	2.8143758041529594e-14	4.739632932124473e-13	4.147727928673172e-12	1.7179209608459116e-11	2.3523245592146595e-11	4.991503316302731e-12	1.795388970118486e-14	1.0521254542361594e-12	1.787425672285269e-11	1.582759707374373e-10	6.679148272307045e-10	9.457108633538916e-10	2.14277162432016e-10	9.23015110902535e-13	3.068913140406707e-10	2.7569973589832533e-9	1.190659910054803e-8	1.758161466011655e-8	4.321706563033239e-9	2.2768945998688914e-11	2.5264091848719274e-8	1.1266154091798303e-7	1.7634030484658587e-7	4.8342461762717417e-8	3.212874221858034e-10	5.291451770959859e-7	9.087815264353605e-7	2.927083679128039e-7	2.5767145802196942e-9	1.826766356862308e-6	7.461557409435416e-7	9.081338922412122e-9	4.0584850711741257e-7	6.691851819522364e-9	1.4524889234600347e-10
1.054	2.143702974311757e-26	3.288472271489982e-23	4.076193618766029e-21	1.494388745759565e-19	2.4807288978611946e-18	2.129871916638011e-17	8.563866024949955e-17	1.113463238763949e-16	2.1372582050067137e-17	5.671425674288613e-20	5.0689472714878386e-20	6.3159364711389895e-18	2.329034398165789e-16	3.8927410866481505e-15	3.372424398156267e-14	1.3749653662149132e-13	1.8311724597423235e-13	3.681047672597417e-14	1.1279711696692244e-16	7.914376999615319e-16	2.937204577641938e-14	4.946563476419101e-13	4.32890652745663e-12	1.7930210073238786e-11	2.4553009865271728e-11	5.210606806138065e-12	1.8748106839090196e-14	1.0980600175419177e-12	1.8654958169372782e-11	1.6519303889653832e-10	6.97131144251193e-10	9.871467492195599e-10	2.2369564687729648e-10	9.639240179759299e-13	3.2030217225655726e-10	2.8775570125159946e-9	1.2427823673733178e-8	1.8352784992879798e-8	4.511978505566595e-9	2.3780054773988265e-11	2.636976301323797e-8	1.175986736394917e-7	1.840865982799101e-7	5.0475350760379617e-8	3.355837787986749e-10	5.523735539624723e-7	9.487957260393153e-7	3.0566068648342653e-7	2.691619750775524e-9	1.9075022584087488e-6	7.793021443447763e-7	9.487218119298472e-9	4.239520133542568e-7	6.9915280626036715e-9	1.5176546615667632e-10
1.081	2.235169405080686e-26	3.4288147929771223e-23	4.2501960291159025e-21	1.558197698105489e-19	2.5866871133307506e-18	2.220881994873332e-17	8.930036528508745e-17	1.1611246199713054e-16	2.2289359249337113e-17	5.916352152200173e-20	5.2853286745081995e-20	6.585620949535951e-18	2.428511854314526e-16	4.059066317203032e-15	3.51658584047245e-14	1.4337841631851257e-13	1.9096072766646895e-13	3.8391105735967924e-14	1.17677546393717e-16	8.252413501153369e-16	3.0626997897293127e-14	5.157995283741619e-13	4.51403698431742e-12	1.8697662274835594e-11	2.560550784334308e-11	5.434621118427095e-12	1.9560890050830115e-14	1.1449936755163332e-12	1.9452679722936843e-11	1.7226138492820116e-10	7.269896792642441e-10	1.0295018562904616e-9	2.3332681928598985e-10	1.005798827354371e-12	3.3400619854828287e-10	3.000762048121616e-9	1.2960554620619159e-8	1.914116758161059e-8	4.706586209041625e-9	2.4815276811633273e-11	2.7499806605612416e-8	1.2264544664705834e-7	1.9200723361071547e-7	5.2657404580867775e-8	3.5022455307234717e-10	5.76122728552128e-7	9.897221421550376e-7	3.189162631763805e-7	2.809322569292487e-9	1.9901163441635335e-6	8.132404092612557e-7	9.903083336693047e-9	4.4249687397671886e-7	7.298640680791262e-9	1.5844485844682055e-10
1.108	2.325599795843215e-26	3.5675811921209525e-23	4.422263340303564e-21	1.621305318885922e-19	2.6914980257044488e-18	2.3109279253222376e-17	9.292476076560052e-17	1.2083399506250227e-16	2.319938159604742e-17	6.161482399333713e-20	5.499303996894122e-20	6.852341109240159e-18	2.526911235671301e-16	4.223621833581593e-15	3.659254861772599e-14	1.4920238502639708e-13	1.987352926748491e-13	3.9961859644350815e-14	1.2257420904797327e-16	8.586785591910677e-16	3.186857973857411e-14	5.367225673867386e-13	4.697306236242549e-12	1.945789115025583e-11	2.664952777543626e-11	5.657550374752308e-12	2.037852404410487e-14	1.191438069875559e-12	2.024232718634554e-11	1.7926140648217023e-10	7.565841978665996e-10	1.071556605840627e-9	2.429284851918833e-10	1.0480381916637485e-12	3.475768613494857e-10	3.122840992598187e-9	1.3488990657950788e-8	1.9924988135299052e-8	4.901037501706725e-9	2.586234475903314e-11	2.86204302568728e-8	1.2765752018056378e-7	1.9989723339761953e-7	5.484424054382803e-8	3.6507281601858373e-10	5.997586275560595e-7	1.0306201844555156e-6	3.3225660542898016e-7	2.929015780272373e-9	2.073114827405566e-6	8.475821328863476e-7	1.0327010598379054e-8	4.6136051601081514e-7	7.612230979218634e-9	1.6527199201106127e-10
1.135	2.4198487519698494e-26	3.712199658768575e-23	4.60157500787245e-21	1.6870639216409274e-19	2.800697711900141e-18	2.4047248907189952e-17	9.669859180357197e-17	1.2574542040159716e-16	2.4143490941839083e-17	6.412730813288499e-20	5.722287965354394e-20	7.130265915084868e-18	2.62943189584336e-16	4.395039822172852e-15	3.807831887909106e-14	1.5526415741474054e-13	2.0681665587963544e-13	4.158886641841452e-14	1.2757411051508638e-16	8.935163314173155e-16	3.3161957408925206e-14	5.58513373696583e-13	4.888103707069836e-12	2.0248751252516328e-11	2.7733687964886484e-11	5.887992820752197e-12	2.1210047852784412e-14	1.2398093459549266e-12	2.106447252277028e-11	1.865457065373179e-10	7.873488602388721e-10	1.1151698790562728e-9	2.5282761423812273e-10	1.0908170340842309e-12	3.616997229085815e-10	3.249795040368375e-9	1.4037748539729517e-8	2.073633894766668e-8	5.100833997572681e-9	2.6918423250451756e-11	2.978457840685835e-8	1.328537517978003e-7	2.0804139225078845e-7	5.7081026183166026e-8	3.799882354454759e-10	6.241884883876168e-7	1.0726355083553781e-6	3.4581484960180893e-7	3.0487737919579193e-9	2.1576921535790253e-6	8.82196958565262e-7	1.074972752364618e-8	4.802275828611339e-7	7.924284426205783e-9	1.720602016547917e-10
1.162	2.515134453197822e-26	3.858417081270461e-23	4.782881056963357e-21	1.7535592690896434e-19	2.911132433413561e-18	2.499597542213074e-17	1.0051678692085742e-16	1.3071765739370122e-16	2.510079255246044e-17	6.669226334454103e-20	5.947752233035096e-20	7.411304324506936e-18	2.733111363325687e-16	4.568418158560713e-15	3.9581379976957686e-14	1.61398727467461e-13	2.150016943211668e-13	4.32401078111241e-14	1.3268913263406326e-16	9.287478075621786e-16	3.447011348813608e-14	5.805568465019705e-13	5.081163030381968e-12	2.1049369894156252e-11	2.883239051235919e-11	6.12213756370106e-12	2.2062607586651868e-14	1.288741053013248e-12	2.189632320278562e-11	1.9391847511073187e-10	8.185068291981067e-10	1.1594023996680957e-9	2.629006378019207e-10	1.1347789097871779e-12	3.75993412082329e-10	3.3783425294128507e-9	1.4593864257640626e-8	2.1560085977064906e-8	5.304524085950397e-9	2.800618849274126e-11	3.096407974387846e-8	1.381246847713618e-7	2.163230853849958e-7	5.936713336723711e-8	3.953858867535299e-10	6.490123487855227e-7	1.115473572070198e-6	3.597210228134372e-7	3.172679267310551e-9	2.24431329445784e-6	9.178632763569368e-7	1.1187932533297577e-8	4.997521338930291e-7	8.248166566223253e-9	1.7910970795352354e-10
1.189	2.611077002153723e-26	4.0056472858744715e-23	4.965449415211303e-21	1.8205202517296598e-19	3.022345716506553e-18	2.59514504311252e-17	1.0436251935895341e-16	1.3572662339999827e-16	2.6065496881586512e-17	6.928000109996699e-20	6.174786380432012e-20	7.694310717250373e-18	2.837521525131124e-16	4.743027724685519e-15	4.1095223793865084e-14	1.6757800985173363e-13	2.2324807620855004e-13	4.490440511016322e-14	1.378512496062852e-16	9.642275578535814e-16	3.578755481328155e-14	6.027581392874453e-13	5.275620723858796e-12	2.1855895054168777e-11	2.9939467239203306e-11	6.3581817363182696e-12	2.2923309450862437e-14	1.3380229386810502e-12	2.273418634824771e-11	2.0134525585586004e-10	8.498980121973268e-10	1.2039789473632382e-9	2.730578778455425e-10	1.1791764292390179e-12	3.903916179870262e-10	3.5078450092033034e-9	1.515421786533448e-8	2.2390402495756793e-8	5.50997913638847e-9	2.910513440606813e-11	3.215251414785757e-8	1.43436790434211e-7	2.2467309620952656e-7	6.167395117001373e-8	4.1094772930909836e-10	6.740378554471792e-7	1.158683458704755e-6	3.737608146018106e-7	3.2979576450608133e-9	2.3317469232763654e-6	9.538986124026906e-7	1.1631184296138163e-8	5.194941387256374e-7	8.575905459311025e-9	1.862457402389951e-10
1.216	2.7072398075867947e-26	4.1532226719851645e-23	5.148455339288822e-21	1.8876455958004231e-19	3.133839430307659e-18	2.6909417985777365e-17	1.0821879057100101e-16	1.407504224525634e-16	2.703345365586923e-17	7.187970781691332e-20	6.402364860080962e-20	7.978011809585461e-18	2.9421946376491615e-16	4.918090007281136e-15	4.2613140067076013e-14	1.737748345582142e-13	2.3151995963247116e-13	4.65746425598225e-14	1.4303899303251445e-16	9.997966299345275e-16	3.710840586798513e-14	6.250187344867848e-13	5.470619169468443e-12	2.2664799602074812e-11	3.105013449311801e-11	6.595122355236469e-12	2.378858780461606e-14	1.387436266406921e-12	2.3574362707644907e-11	2.0879346916024576e-10	8.813859103999601e-10	1.2487080878156163e-9	2.8325644371701867e-10	1.2238262007498498e-12	4.0483112322031816e-10	3.637737702403473e-9	1.5716387897486522e-8	2.3223746123267995e-8	5.71633701040928e-9	3.0210729947093663e-11	3.334473525109782e-8	1.4876728343581898e-7	2.3305607077928808e-7	6.399186198859549e-8	4.266096480674945e-10	6.991587087212476e-7	1.2020839159208302e-6	3.878760668059255e-7	3.424092474073862e-9	2.419630022559796e-6	9.901543673076572e-7	1.2077651445192757e-8	5.393721750695724e-7	8.906142960678667e-9	1.9343867731742757e-10
1.2429999999999999	2.8031216210152673e-26	4.30037336235001e-23	5.33094333722974e-21	1.9545845576228917e-19	3.2450305682639138e-18	2.7864865438438103e-17	1.1206541421489661e-16	1.4576278184364516e-16	2.7999631260611385e-17	7.447837897944014e-20	6.629299441363521e-20	8.260925182682506e-18	3.0465833646356536e-16	5.092689053157497e-15	4.412718339059745e-14	1.7995676826739653e-13	2.3977414373104534e-13	4.8242175697302015e-14	1.4822676813375794e-16	1.0352690329918322e-15	3.842575586066873e-14	6.472221161994566e-13	5.665137621105093e-12	2.347185257639504e-11	3.21586045473343e-11	6.831740482234813e-12	2.4654239677870594e-14	1.4367224000405877e-12	2.441245420758984e-11	2.1622414140796068e-10	9.128060469369969e-10	1.293357541018582e-9	2.9344430219432136e-10	1.26851506052477e-12	4.192363658800168e-10	3.767341630329651e-9	1.6277444827909058e-8	2.4055812104111824e-8	5.922556721016397e-9	3.131779396196166e-11	3.4534524885357845e-8	1.5408850541136068e-7	2.414290754139909e-7	6.630936007835788e-8	4.422997013111692e-10	7.242457139241083e-7	1.245456119145327e-6	4.01998421919211e-7	3.5505170217190035e-9	2.507532463218555e-6	1.026461238593669e-6	1.2525372934225381e-8	5.592971805966034e-7	9.237454426829153e-9	2.0065783815753002e-10
1.27	2.8981591810606103e-26	4.446237043760161e-23	5.511846778108959e-21	2.0209469733302627e-19	3.355273060428766e-18	2.881226291179231e-17	1.1588025119351598e-16	1.5073509874512263e-16	2.895859127164677e-17	7.706183407970066e-20	6.854263766039459e-20	8.541401857455966e-18	3.150081081714732e-16	5.265813626788097e-15	4.562862159861585e-14	1.8608837140089842e-13	2.479637465406486e-13	4.9897673000995104e-14	1.5338644785924172e-16	1.0704386221265165e-15	3.9731973528823614e-14	6.692401249203046e-13	5.858058381349177e-12	2.4272446844885047e-11	3.325861320292688e-11	7.066720200045624e-12	2.551559979030613e-14	1.4855968091285595e-12	2.5243641290597826e-11	2.2359475088343317e-10	9.439798938109352e-10	1.3376763895783202e-9	3.0356517353611405e-10	1.3130035015157006e-12	4.3352485660043074e-10	3.8959186086189535e-9	1.6834217804703985e-8	2.4881954129107756e-8	6.127507332680309e-9	3.242042334249142e-11	3.5715146607123735e-8	1.5937058647424862e-7	2.497457206312475e-7	6.861384079071986e-8	4.5793462933720777e-10	7.491594016568123e-7	1.2885623042314072e-6	4.160518204040396e-7	3.6765637086994634e-9	2.594978998989462e-6	1.062625774360553e-6	1.2971997375610859e-8	5.791640218559962e-7	9.568110962953003e-9	2.078659259881349e-10
