# ells	E1-E1	E1-E2	E1-E3	E1-E4	E1-E5	E1-E6	E1-E7	E1-E8	E1-E9	E1-E10	E2-E2	E2-E3	E2-E4	E2-E5	E2-E6	E2-E7	E2-E8	E2-E9	E2-E10	E3-E3	E3-E4	E3-E5	E3-E6	E3-E7	E3-E8	E3-E9	E3-E10	E4-E4	E4-E5	E4-E6	E4-E7	E4-E8	E4-E9	E4-E10	E5-E5	E5-E6	E5-E7	E5-E8	E5-E9	E5-E10	E6-E6	E6-E7	E6-E8	E6-E9	E6-E10	E7-E7	E7-E8	E7-E9	E7-E10	E8-E8	E8-E9	E8-E10	E9-E9	E9-E10	E10-E10
2.611916279594e+02	5.405972946505e-11	5.697672271670e-11	2.324630477742e-11	5.366573833896e-12	-5.655969006769e-12	-1.405910993742e-11	-2.121203288519e-11	-2.778662726217e-11	-3.444206211058e-11	-4.318612471453e-11	2.909581791790e-10	3.327769196118e-10	3.240623845687e-10	3.177626482671e-10	3.161538715830e-10	3.159809731965e-10	3.160336755839e-10	3.161062426630e-10	3.162024320971e-10	5.277060491536e-10	6.018555699845e-10	6.225506436886e-10	6.361838356688e-10	6.520776202822e-10	6.685894882080e-10	6.856455960562e-10	7.080828930883e-10	7.949865874696e-10	8.928791491376e-10	9.395178948054e-10	9.764045914124e-10	1.015258632315e-09	1.056767303642e-09	1.111661404108e-09	1.097999159371e-09	1.223050772331e-09	1.300307523779e-09	1.369107254215e-09	1.444379441390e-09	1.545548103347e-09	1.455909914154e-09	1.617145792015e-09	1.735332769682e-09	1.854725346930e-09	2.018928465643e-09	1.893560791225e-09	2.105756001852e-09	2.288133916064e-09	2.533338506919e-09	2.453868013007e-09	2.753976462568e-09	3.109222022519e-09	3.249797094922e-09	3.813057723942e-09	4.868937348072e-09
3.563754284892e+02	2.766876010417e-11	2.801235005689e-11	9.049973867857e-12	-1.094778740876e-12	-7.366657801852e-12	-1.214405719334e-11	-1.620965617209e-11	-1.994648256185e-11	-2.372925551642e-11	-2.869914911622e-11	1.521829110105e-10	1.738650942183e-10	1.672824575926e-10	1.623762329178e-10	1.604857153769e-10	1.595805452773e-10	1.588707779905e-10	1.581633255740e-10	1.572343666033e-10	2.808071291290e-10	3.202087048983e-10	3.294665100202e-10	3.353436416820e-10	3.428737099549e-10	3.508833256595e-10	3.591889980804e-10	3.701187419034e-10	4.279399752107e-10	4.819033426359e-10	5.069472453848e-10	5.265910742436e-10	5.473923391639e-10	5.697219406052e-10	5.992852012690e-10	5.987523518031e-10	6.697444124286e-10	7.128109632630e-10	7.505410080327e-10	7.920308898970e-10	8.480107113209e-10	8.033243173982e-10	8.947160753284e-10	9.595821130377e-10	1.024661031463e-09	1.115034129359e-09	1.053549313529e-09	1.173291466358e-09	1.273002712649e-09	1.407948747068e-09	1.376841625672e-09	1.549122456502e-09	1.750103295662e-09	1.848006866163e-09	2.183947428877e-09	2.836345213939e-09
4.862462362330e+02	1.382828532296e-11	1.349683749794e-11	3.242593444288e-12	-2.286259572364e-12	-5.709101254860e-12	-8.314668458987e-12	-1.053177039900e-11	-1.256955272191e-11	-1.463238846911e-11	-1.734258916508e-11	7.744525672453e-11	8.829791448335e-11	8.398679010939e-11	8.077289472653e-11	7.933072606479e-11	7.849110343332e-11	7.778827429747e-11	7.708319693268e-11	7.615715031161e-11	1.449335668731e-10	1.653901878456e-10	1.695675436968e-10	1.719861076846e-10	1.754275394683e-10	1.792101945028e-10	1.831548454350e-10	1.883478429709e-10	2.235513429063e-10	2.523493177292e-10	2.650190192530e-10	2.747244608181e-10	2.852120677585e-10	2.965784785147e-10	3.116463708460e-10	3.160386435898e-10	3.541706303383e-10	3.764666692316e-10	3.958200789458e-10	4.173745333339e-10	4.465663322441e-10	4.276726539375e-10	4.772808849007e-10	5.115980242627e-10	5.460836081082e-10	5.942784384078e-10	5.658182470438e-10	6.318765150412e-10	6.863442116106e-10	7.602658488087e-10	7.469588672699e-10	8.439441115244e-10	9.566460593703e-10	1.014344113491e-09	1.204490823842e-09	1.578044607056e-09
6.634447365049e+02	6.767549714127e-12	6.387086654708e-12	1.026916815415e-12	-1.880966518734e-12	-3.683028816408e-12	-5.054214375469e-12	-6.220805223500e-12	-7.293025814158e-12	-8.378427594881e-12	-9.804453197743e-12	3.846899548020e-11	4.376537265589e-11	4.120381557790e-11	3.927570236086e-11	3.833712120244e-11	3.774572724262e-11	3.723956615162e-11	3.673073165090e-11	3.606238016729e-11	7.291383678988e-11	8.324044383476e-11	8.501649519907e-11	8.592291645894e-11	8.742643878999e-11	8.914813261999e-11	9.095543392010e-11	9.333568974677e-11	1.135760760087e-10	1.284566485583e-10	1.346673582406e-10	1.393040596800e-10	1.444374971838e-10	1.500525544513e-10	1.575041322138e-10	1.620571593134e-10	1.818653126404e-10	1.930886472678e-10	2.028038804751e-10	2.137278040443e-10	2.285626311068e-10	2.208922252545e-10	2.470448876580e-10	2.648663564504e-10	2.827276823381e-10	3.077915747050e-10	2.947184230735e-10	3.300222458510e-10	3.587213301606e-10	3.977018016690e-10	3.923783508479e-10	4.444413994826e-10	5.043304495381e-10	5.376149320507e-10	6.405605793874e-10	8.486189300731e-10
9.052181499767e+02	3.251111691582e-12	2.976263183710e-12	2.550584333057e-13	-1.229011012724e-12	-2.149330234712e-12	-2.849339387165e-12	-3.444824828265e-12	-3.992130201594e-12	-4.546163311164e-12	-5.274064625954e-12	1.871181373821e-11	2.124190204138e-11	1.980941047622e-11	1.872423480794e-11	1.816751431554e-11	1.780163168766e-11	1.748499993246e-11	1.716635780563e-11	1.674780815794e-11	3.585596668995e-11	4.095466104781e-11	4.167467741927e-11	4.197239483166e-11	4.260700080196e-11	4.336918351926e-11	4.417508789285e-11	4.523702024121e-11	5.634117465339e-11	6.379992043630e-11	6.677275676980e-11	6.894624433569e-11	7.140118234042e-11	7.411064113246e-11	7.771050980828e-11	8.100413765204e-11	9.105897210257e-11	9.659695365891e-11	1.013519339563e-10	1.067533996084e-10	1.141098455447e-10	1.112022796421e-10	1.245629544685e-10	1.335103954696e-10	1.424776692321e-10	1.551141180171e-10	1.493484378768e-10	1.676057364510e-10	1.822728544288e-10	2.021919931831e-10	2.003640432044e-10	2.274596437752e-10	2.583052294083e-10	2.766863691617e-10	3.306965152080e-10	4.424924479758e-10
1.235098952422e+03	1.536355311083e-12	1.368022652839e-12	2.097283352105e-14	-7.169886119740e-13	-1.174875762631e-12	-1.523030311953e-12	-1.819164952357e-12	-2.091335701605e-12	-2.366851874998e-12	-2.728831290777e-12	8.935728187797e-12	1.012381250133e-11	9.359216353576e-12	8.776971826860e-12	8.467540049251e-12	8.258782948989e-12	8.076948954531e-12	7.893848493178e-12	7.653333389013e-12	1.728569045564e-11	1.975000899843e-11	2.002893253798e-11	2.010639295242e-11	2.036505196131e-11	2.069441112292e-11	2.104555260773e-11	2.150851016900e-11	2.736673749146e-11	3.102168170652e-11	3.241405946687e-11	3.341052304302e-11	3.456052959425e-11	3.584068277664e-11	3.754348211428e-11	3.960747319459e-11	4.458288418331e-11	4.725709323540e-11	4.953719449289e-11	5.214920310665e-11	5.571673341301e-11	5.470689824793e-11	6.137423267016e-11	6.576522402208e-11	7.015688049142e-11	7.637507653573e-11	7.391987446937e-11	8.309340707468e-11	9.037476763497e-11	1.002817895309e-10	9.978538752993e-11	1.135083276921e-10	1.290171844177e-10	1.388104592169e-10	1.663590895606e-10	2.244307838219e-10
1.685195355743e+03	7.155821025956e-13	6.213967901321e-13	-3.132994192138e-14	-3.903009065698e-13	-6.131271137156e-13	-7.825000974656e-13	-9.265514596553e-13	-1.058944158141e-12	-1.192964081196e-12	-1.369042501878e-12	4.199265259082e-12	4.748681003079e-12	4.355190572241e-12	4.054370283782e-12	3.890405576600e-12	3.777807157837e-12	3.679312516003e-12	3.580092645779e-12	3.449758748451e-12	8.190325114363e-12	9.360310207473e-12	9.463394933907e-12	9.471775352134e-12	9.573993397091e-12	9.713655059629e-12	9.863943563696e-12	1.006221511002e-11	1.305278279343e-11	1.480896724376e-11	1.545040026065e-11	1.589968772021e-11	1.642937814724e-11	1.702397295691e-11	1.781575736979e-11	1.899991370387e-11	2.141074283099e-11	2.267776038869e-11	2.375058431858e-11	2.498960340030e-11	2.668640760690e-11	2.638315112475e-11	2.963656018324e-11	3.174685571907e-11	3.385389362337e-11	3.685016514436e-11	3.583539901090e-11	4.034037346551e-11	4.387753056997e-11	4.869672795012e-11	4.863912618869e-11	5.542175660408e-11	6.303451649567e-11	6.808810206305e-11	8.179840181838e-11	1.111498848365e-10
2.299316489134e+03	3.290270540095e-13	2.793095882277e-13	-3.114962929594e-14	-2.024569040404e-13	-3.088307057725e-13	-3.896639260208e-13	-4.584061242367e-13	-5.215840044769e-13	-5.855383550396e-13	-6.695630330623e-13	1.945595643670e-12	2.196384686266e-12	1.999814140344e-12	1.849033765536e-12	1.765277298630e-12	1.707024752162e-12	1.655917151819e-12	1.604419133981e-12	1.536771400991e-12	3.822129942540e-12	4.368854160106e-12	4.404549144311e-12	4.396366643260e-12	4.435358384795e-12	4.493501731348e-12	4.556733194794e-12	4.640212303256e-12	6.126410989253e-12	6.955752945030e-12	7.246929932424e-12	7.446550847977e-12	7.686961499252e-12	7.959031613716e-12	8.321719049675e-12	8.962642189059e-12	1.010964717936e-11	1.070029454112e-11	1.119717488765e-11	1.177539363018e-11	1.256920846963e-11	1.250363670313e-11	1.406113997562e-11	1.505777882255e-11	1.605128948999e-11	1.746961485905e-11	1.706111398851e-11	1.922982663861e-11	2.091610084642e-11	2.321631373179e-11	2.326739173720e-11	2.655017401763e-11	3.021241275124e-11	3.274957390281e-11	3.942505305506e-11	5.391014933437e-11
3.137236462934e+03	1.495733422008e-13	1.243876333709e-13	-2.093424921768e-14	-1.013526832830e-13	-1.513029468652e-13	-1.892504367715e-13	-2.215191292472e-13	-2.511755366593e-13	-2.811964103049e-13	-3.206385153050e-13	8.903088993122e-13	1.003489567200e-12	9.076592319839e-13	8.339502910423e-13	7.924019242212e-13	7.632292557669e-13	7.375788232404e-13	7.117272901286e-13	6.777685224048e-13	1.760091407394e-12	2.012102472016e-12	2.023377267502e-12	2.014572574639e-12	2.028891812657e-12	2.052728307065e-12	2.078961744578e-12	2.113623183628e-12	2.835509960262e-12	3.221364344544e-12	3.351966795684e-12	3.439614917713e-12	3.547408441275e-12	3.670354025916e-12	3.834417064526e-12	4.166533955058e-12	4.703669344697e-12	4.975185164030e-12	5.202192238091e-12	5.468236325597e-12	5.834319928089e-12	5.836447366806e-12	6.569738795270e-12	7.033226593660e-12	7.494568259391e-12	8.155545205800e-12	7.995667023523e-12	9.021674792861e-12	9.812457420102e-12	1.089232046678e-11	1.094970832478e-11	1.251013329316e-11	1.424149242070e-11	1.548595585923e-11	1.867574698573e-11	2.567872321507e-11
4.280512348289e+03	6.730310266417e-14	5.493608993718e-14	-1.213658159179e-14	-4.934697929547e-14	-7.246502788727e-14	-9.002392986829e-14	-1.049540764880e-13	-1.186754390667e-13	-1.325654247513e-13	-1.508144029139e-13	4.029094561130e-13	4.534790291225e-13	4.077113935380e-13	3.724260583988e-13	3.523037817162e-13	3.380710868755e-13	3.255360141931e-13	3.129007655310e-13	2.963029256435e-13	8.009786688246e-13	9.157359933650e-13	9.187335705429e-13	9.126434776338e-13	9.176523045309e-13	9.272804862425e-13	9.380217058729e-13	9.522264974112e-13	1.296137175157e-12	1.473300246143e-12	1.531255162876e-12	1.569336117144e-12	1.617148852359e-12	1.672093788770e-12	1.745486290750e-12	1.911977026378e-12	2.160022277640e-12	2.283305265400e-12	2.385783541080e-12	2.506680427410e-12	2.673393088721e-12	2.687941292917e-12	3.028174123751e-12	3.240846918922e-12	3.452242447460e-12	3.756110224395e-12	3.695343477176e-12	4.173422362190e-12	4.539002324374e-12	5.038708202531e-12	5.079187440462e-12	5.809299551881e-12	6.615458084875e-12	7.213656993676e-12	8.712939967946e-12	1.203843652958e-11
