# ells	P1-E1	P1-E2	P1-E3	P1-E4	P1-E5	P1-E6	P1-E7	P1-E8	P1-E9	P1-E10	P2-E1	P2-E2	P2-E3	P2-E4	P2-E5	P2-E6	P2-E7	P2-E8	P2-E9	P2-E10	P3-E1	P3-E2	P3-E3	P3-E4	P3-E5	P3-E6	P3-E7	P3-E8	P3-E9	P3-E10	P4-E1	P4-E2	P4-E3	P4-E4	P4-E5	P4-E6	P4-E7	P4-E8	P4-E9	P4-E10	P5-E1	P5-E2	P5-E3	P5-E4	P5-E5	P5-E6	P5-E7	P5-E8	P5-E9	P5-E10	P6-E1	P6-E2	P6-E3	P6-E4	P6-E5	P6-E6	P6-E7	P6-E8	P6-E9	P6-E10	P7-E1	P7-E2	P7-E3	P7-E4	P7-E5	P7-E6	P7-E7	P7-E8	P7-E9	P7-E10	P8-E1	P8-E2	P8-E3	P8-E4	P8-E5	P8-E6	P8-E7	P8-E8	P8-E9	P8-E10	P9-E1	P9-E2	P9-E3	P9-E4	P9-E5	P9-E6	P9-E7	P9-E8	P9-E9	P9-E10	P10-E1	P10-E2	P10-E3	P10-E4	P10-E5	P10-E6	P10-E7	P10-E8	P10-E9	P10-E10
2.611916279594e+02	-1.562617322382e-09	1.252069181471e-08	2.214190842531e-08	2.730598342412e-08	3.069872954365e-08	3.333647645135e-08	3.558852388084e-08	3.765902631974e-08	3.975501026764e-08	4.250876269010e-08	-2.909014163996e-09	-3.381339956491e-09	8.012041166701e-09	1.927369025085e-08	2.690341526912e-08	3.233291350302e-08	3.677906386571e-08	4.083320480382e-08	4.493419048866e-08	5.032202656897e-08	-6.734028510056e-10	-4.184700168122e-09	-3.120861551674e-09	5.830912976494e-09	1.647984242646e-08	2.484271505892e-08	3.118008511312e-08	3.668183575522e-08	4.219508042556e-08	4.943388995515e-08	-9.653722706826e-11	-1.548957111127e-09	-4.373805856434e-09	-3.094139303682e-09	5.043030869657e-09	1.557394975044e-08	2.443697106462e-08	3.160562263270e-08	3.848644510401e-08	4.746738310039e-08	-9.755676632245e-12	-3.365009331443e-10	-2.002109642357e-09	-4.288196603723e-09	-2.677527524463e-09	5.180536323831e-09	1.559270532296e-08	2.479023997103e-08	3.299807457595e-08	4.339227455872e-08	-6.507781686965e-13	-4.473974529486e-11	-4.875442363982e-10	-2.029253595641e-09	-3.854623923406e-09	-2.184915195452e-09	5.404768308518e-09	1.587056463506e-08	2.570701328083e-08	3.725401576504e-08	-2.396181254368e-14	-3.274175222377e-12	-6.301926869399e-11	-4.683736521866e-10	-1.753328020499e-09	-3.366326917010e-09	-1.896726984033e-09	5.886599693765e-09	1.734696482132e-08	3.054354698785e-08	-3.651446497684e-16	-1.039510361317e-13	-3.625911043487e-12	-4.776815618489e-11	-3.314349093512e-10	-1.334474409894e-09	-2.924382735143e-09	-1.686448314203e-09	7.601240112511e-09	2.351737828776e-08	-1.299261513400e-18	-8.392647337808e-16	-5.742271630667e-14	-1.412541008982e-12	-1.856845597285e-11	-1.520390642443e-10	-7.948419416502e-10	-2.336288741917e-09	-1.175298784850e-09	1.415593683887e-08	-1.961612010098e-22	-3.357439935894e-19	-5.341928365769e-17	-2.892656797306e-15	-8.331049769796e-14	-1.573748553907e-12	-2.141792937289e-11	-2.090062738736e-10	-1.179496943137e-09	2.058718190578e-09
3.563754284892e+02	-9.291210232472e-10	6.602125136927e-09	1.187325352674e-08	1.471242226240e-08	1.657528898995e-08	1.802178640808e-08	1.925646576624e-08	2.039159279153e-08	2.154068910605e-08	2.305039852372e-08	-1.620735396729e-09	-1.959435994817e-09	4.383652560556e-09	1.080237153965e-08	1.518172153480e-08	1.828824913734e-08	2.082799781890e-08	2.314353247236e-08	2.548580944925e-08	2.856306695443e-08	-3.825223045662e-10	-2.434441428823e-09	-1.900357682270e-09	3.330991974041e-09	9.599287010817e-09	1.449449779619e-08	1.819856362714e-08	2.141801730383e-08	2.464454837684e-08	2.888080423115e-08	-5.630154343797e-11	-9.134276676755e-10	-2.580393337273e-09	-1.782098591633e-09	3.023423553440e-09	9.142645382704e-09	1.429002299246e-08	1.847498905930e-08	2.249182855947e-08	2.773197905450e-08	-5.760695597732e-12	-1.978134455564e-10	-1.165065503193e-09	-2.464677453659e-09	-1.529130959696e-09	2.949885629548e-09	8.975491796291e-09	1.439904293087e-08	1.924391364536e-08	2.535817276165e-08	-3.805962866569e-13	-2.589880301682e-11	-2.808834206753e-10	-1.174365837176e-09	-2.285236391580e-09	-1.448640944773e-09	2.981291563288e-09	9.411442765879e-09	1.554743609247e-08	2.270076220342e-08	-1.379920217935e-14	-1.891167647417e-12	-3.685895231074e-11	-2.799581948389e-10	-1.083415389929e-09	-2.184643779414e-09	-1.411925294115e-09	3.589711191107e-09	1.118507083923e-08	1.990239970728e-08	-2.139945178503e-16	-6.245299426130e-14	-2.236432893661e-12	-3.026941018163e-11	-2.159451001015e-10	-8.932277894261e-10	-2.001865564602e-09	-1.183252677767e-09	5.157548626155e-09	1.586582034602e-08	-8.215959806133e-19	-5.448516385120e-16	-3.801905940611e-14	-9.489305439543e-13	-1.259854926719e-11	-1.036027371648e-10	-5.390196894451e-10	-1.549530167471e-09	-6.627394336757e-10	9.285574600706e-09	-1.337061760408e-22	-2.289513495421e-19	-3.631835727277e-17	-1.954926250712e-15	-5.580307850333e-14	-1.041096471408e-12	-1.392272360910e-11	-1.324360456879e-10	-7.185729653402e-10	1.280453433384e-09
4.862462362330e+02	-5.224517162329e-10	3.378271347835e-09	6.169275817380e-09	7.677536848840e-09	8.665578043581e-09	9.431987700039e-09	1.008606183098e-08	1.068738820048e-08	1.129611413227e-08	1.209587237647e-08	-8.712924647367e-10	-1.089595773555e-09	2.326781542903e-09	5.840338405107e-09	8.242622609022e-09	9.944781355850e-09	1.133564365770e-08	1.260336917749e-08	1.388567858952e-08	1.557035893180e-08	-2.089890859159e-10	-1.349093293263e-09	-1.071337403054e-09	1.825795027975e-09	5.301928836264e-09	8.029715053261e-09	1.009739410148e-08	1.189249601199e-08	1.369066610943e-08	1.605146028793e-08	-3.121552914065e-11	-5.079503473120e-10	-1.438983068178e-09	-1.018205754827e-09	1.644950936617e-09	5.095150502910e-09	8.022476490536e-09	1.040149109481e-08	1.268043091141e-08	1.565239778339e-08	-3.203617318478e-12	-1.105059369993e-10	-6.574788819644e-10	-1.416096421587e-09	-9.234815253248e-10	1.631996959937e-09	5.131107893035e-09	8.294888399787e-09	1.111406807565e-08	1.466880845310e-08	-2.136008468720e-13	-1.471477287717e-11	-1.615593258856e-10	-6.843502649897e-10	-1.351337619900e-09	-8.832561536147e-10	1.729219346055e-09	5.539333316566e-09	9.160825222598e-09	1.338030343601e-08	-7.916646215260e-15	-1.098458545378e-12	-2.160849074198e-11	-1.653822394669e-10	-6.434719836935e-10	-1.298072700948e-09	-8.238172359192e-10	2.153549643545e-09	6.608067519465e-09	1.170863502076e-08	-1.256578473845e-16	-3.694198005853e-14	-1.327481655308e-12	-1.797406132953e-11	-1.278266100660e-10	-5.244446455513e-10	-1.157277235051e-09	-6.508110093184e-10	3.003366746954e-09	9.159447135067e-09	-4.881488755509e-19	-3.228641552249e-16	-2.241397008686e-14	-5.556585952489e-13	-7.318115557073e-12	-5.964859400193e-11	-3.079762439720e-10	-8.861623496148e-10	-4.160503228730e-10	5.371665530265e-09	-7.719926531547e-23	-1.314210333020e-19	-2.076302891239e-17	-1.115374458725e-15	-3.185606457818e-14	-5.968120922979e-13	-8.063378723254e-12	-7.842472996466e-11	-4.475466375368e-10	7.621622798242e-10
6.634447365049e+02	-2.809565988541e-10	1.684643618134e-09	3.118526380236e-09	3.895523448318e-09	4.403824651946e-09	4.797783189304e-09	5.133942919814e-09	5.442988292950e-09	5.755836314209e-09	6.166863290353e-09	-4.534776853180e-10	-5.828452970649e-10	1.198941205571e-09	3.052217678274e-09	4.324271591713e-09	5.224739279740e-09	5.959978736098e-09	6.629952821587e-09	7.307606354538e-09	8.197896841591e-09	-1.101784140929e-10	-7.187671209352e-10	-5.842121504064e-10	9.596288843373e-10	2.823838624661e-09	4.290698025122e-09	5.404117583955e-09	6.369712933754e-09	7.336578382823e-09	8.605934913871e-09	-1.665368374397e-11	-2.729080090955e-10	-7.773137697483e-10	-5.585882365233e-10	8.699050006066e-10	2.744752806373e-09	4.346914685604e-09	5.646703139208e-09	6.890306474584e-09	8.511920871840e-09	-1.724318036141e-12	-5.969146751099e-11	-3.573333609974e-10	-7.802182217909e-10	-5.279521804565e-10	8.792711643021e-10	2.822006851698e-09	4.574268048066e-09	6.135082519130e-09	8.103236959597e-09	-1.156579471116e-13	-8.038391546235e-12	-8.914616365445e-11	-3.810432680158e-10	-7.549808883925e-10	-4.898275197535e-10	9.653696826624e-10	3.077152911610e-09	5.089932809446e-09	7.436425909654e-09	-4.359671882039e-15	-6.104667411669e-13	-1.204564602649e-11	-9.208459023578e-11	-3.568629491443e-10	-7.180329960815e-10	-4.609565599366e-10	1.182520654395e-09	3.672386405195e-09	6.532573974805e-09	-7.009204662435e-17	-2.055492309750e-14	-7.362904096230e-13	-9.954220310546e-12	-7.089897122896e-11	-2.927617792288e-10	-6.550286618511e-10	-3.879953441103e-10	1.681563436287e-09	5.212609874130e-09	-2.702260704109e-19	-1.789236631757e-16	-1.246998647198e-14	-3.109328457508e-13	-4.125019949758e-12	-3.392313457762e-11	-1.770466184398e-10	-5.166785712929e-10	-2.585656750621e-10	3.136421203312e-09	-4.376075093973e-23	-7.496184325925e-20	-1.190953837971e-17	-6.431661198979e-16	-1.846639793336e-14	-3.479129266934e-13	-4.731239369710e-12	-4.638060599136e-11	-2.667947226943e-10	4.567831337194e-10
9.052181499767e+02	-1.457525446505e-10	8.216841933025e-10	1.539386427595e-09	1.929272627567e-09	2.184016889047e-09	2.381318266258e-09	2.549648758228e-09	2.704399504539e-09	2.861054263728e-09	3.066870910989e-09	-2.295140919912e-10	-3.019697188703e-10	6.016142490264e-10	1.550364957628e-09	2.203630452207e-09	2.665916978041e-09	3.043068486977e-09	3.386658749605e-09	3.734177137612e-09	4.190740641031e-09	-5.638942254490e-11	-3.710199353953e-10	-3.072017232451e-10	4.884762124178e-10	1.457103057172e-09	2.221636880094e-09	2.801847187700e-09	3.304696307230e-09	3.808076136072e-09	4.468924900443e-09	-8.604300974655e-12	-1.418805889595e-10	-4.070882233958e-10	-2.973931384534e-10	4.489855340211e-10	1.434196726459e-09	2.278745058291e-09	2.964254063270e-09	3.619521520899e-09	4.473814493864e-09	-8.985367025372e-13	-3.127112485265e-11	-1.880888331520e-10	-4.128555575767e-10	-2.839053405927e-10	4.572990848663e-10	1.490387884911e-09	2.425431761097e-09	3.257167608795e-09	4.305511752987e-09	-6.075318285866e-14	-4.238930164255e-12	-4.718512488268e-11	-2.027620966410e-10	-4.052968451340e-10	-2.685061136829e-10	5.122233072628e-10	1.648389373044e-09	2.730376602902e-09	3.992274507201e-09	-2.305266666664e-15	-3.243699157316e-13	-6.434531899950e-12	-4.945549664835e-11	-1.924597661347e-10	-3.874774638232e-10	-2.479363061132e-10	6.350206675273e-10	1.977445880075e-09	3.526110129347e-09	-3.747683015182e-17	-1.105116556310e-14	-3.969123407667e-13	-5.368260075047e-12	-3.819609077755e-11	-1.576513913083e-10	-3.548910724220e-10	-2.199982838868e-10	9.049341037744e-10	2.851583005004e-09	-1.457769172067e-19	-9.640459831470e-17	-6.712996482341e-15	-1.675507180570e-13	-2.231455971892e-12	-1.849744250515e-11	-9.778794148073e-11	-2.897428499899e-10	-1.474416385288e-10	1.750256222700e-09	-2.377276290947e-23	-4.100068430410e-20	-6.560884175033e-18	-3.567658734784e-16	-1.030375431007e-14	-1.949218902593e-13	-2.653414458865e-12	-2.589665389589e-11	-1.473512635180e-10	2.515738712385e-10
1.235098952422e+03	-7.336349658000e-11	3.931538890565e-10	7.442848549181e-10	9.354612297132e-10	1.060243660623e-09	1.156829099044e-09	1.239221744266e-09	1.314966486663e-09	1.391643119425e-09	1.492382652108e-09	-1.133498048128e-10	-1.521202485619e-10	2.948352743945e-10	7.680659209290e-10	1.094839061112e-09	1.326010424622e-09	1.514476688523e-09	1.686134842724e-09	1.859750823753e-09	2.087844156199e-09	-2.811880553381e-11	-1.864074840795e-10	-1.568528298576e-10	2.424187631148e-10	7.318486858159e-10	1.119212996147e-09	1.413183450721e-09	1.667788282452e-09	1.922606134855e-09	2.257130171437e-09	-4.326594317414e-12	-7.173299231314e-11	-2.070914373060e-10	-1.534283764163e-10	2.253319913923e-10	7.282801529069e-10	1.160549157205e-09	1.511392336261e-09	1.846557640457e-09	2.283460551623e-09	-4.551840930407e-13	-1.591234759232e-11	-9.612173891159e-11	-2.121111303057e-10	-1.478343960243e-10	2.319737876390e-10	7.642239763224e-10	1.246989358890e-09	1.676366980825e-09	2.217290781127e-09	-3.098604841783e-14	-2.170484452855e-12	-2.424601793013e-11	-1.045896913941e-10	-2.100489696106e-10	-1.408936738938e-10	2.625330092683e-10	8.529219873321e-10	1.416419965517e-09	2.073102505223e-09	-1.183643334819e-15	-1.671557306196e-13	-3.325610149241e-12	-2.563381846219e-11	-1.000949453258e-10	-2.025819222839e-10	-1.317707934134e-10	3.293419584412e-10	1.033800995854e-09	1.846644743463e-09	-1.937907862225e-17	-5.731104181194e-15	-2.063823274059e-13	-2.799509406793e-12	-1.998814203277e-11	-8.282465260722e-11	-1.871641835847e-10	-1.169647525157e-10	4.753464303253e-10	1.504051860999e-09	-7.599660552875e-20	-5.042172783708e-17	-3.521001310710e-15	-8.808482707906e-14	-1.175221680309e-12	-9.755070360989e-12	-5.164905939417e-11	-1.537552880183e-10	-8.147267694906e-11	9.321900708428e-10	-1.253210431825e-23	-2.162876037615e-20	-3.463302882727e-18	-1.885221539578e-16	-5.454549727692e-15	-1.035019159685e-13	-1.415988208808e-12	-1.392386171833e-11	-7.976110925942e-11	1.356719123727e-10
1.685195355743e+03	-3.603096671883e-11	1.850207208916e-10	3.535075119517e-10	4.454238516287e-10	5.053648195218e-10	5.517360894940e-10	5.912888705209e-10	6.276498732562e-10	6.644582038491e-10	7.128178388175e-10	-5.483084334754e-11	-7.483781514955e-11	1.416696031317e-10	3.725445327702e-10	5.323494249910e-10	6.453748631576e-10	7.374663723809e-10	8.213289739979e-10	9.061460426018e-10	1.017576955397e-09	-1.371524150993e-11	-9.149867934337e-11	-7.801998633033e-11	1.177436005886e-10	3.591157798854e-10	5.506193685536e-10	6.959563037798e-10	8.217579674727e-10	9.476403669899e-10	1.112895318303e-09	-2.125191979261e-12	-3.539503118005e-11	-1.027201341503e-10	-7.703352417021e-11	1.104277675115e-10	3.606982664152e-10	5.762974061936e-10	7.512819262286e-10	9.183555068324e-10	1.136115216000e-09	-2.249721029425e-13	-7.895001112913e-12	-4.787428912544e-11	-1.061477288642e-10	-7.485303692947e-11	1.147507762011e-10	3.817698879464e-10	6.244495365183e-10	8.402443721547e-10	1.111982723170e-09	-1.540545577551e-14	-1.082926791294e-12	-1.213514116058e-11	-5.252459538232e-11	-1.059406420177e-10	-7.186888787204e-11	1.311475887489e-10	4.296112682158e-10	7.149293800528e-10	1.047259968066e-09	-5.920130175831e-16	-8.387236475518e-14	-1.673121092080e-12	-1.293102688599e-11	-5.064620601984e-11	-1.029160388077e-10	-6.772369028307e-11	1.661930080321e-10	5.250291903193e-10	9.393890299278e-10	-9.753974893831e-18	-2.892553167550e-15	-1.044043296461e-13	-1.419407242559e-12	-1.015928451539e-11	-4.221726511150e-11	-9.575522918084e-11	-6.058180467728e-11	2.423202213824e-10	7.705157467341e-10	-3.852395146447e-20	-2.561783848675e-17	-1.792467312285e-15	-4.492513064817e-14	-6.005158658330e-13	-4.995427397283e-12	-2.652531769738e-11	-7.932240982405e-11	-4.278678744409e-11	4.811515031169e-10	-6.412088203000e-24	-1.108313522047e-20	-1.777384710655e-18	-9.690884494982e-17	-2.808872307683e-15	-5.340189677463e-14	-7.320799755401e-13	-7.214393597964e-12	-4.148070556332e-11	7.016395261671e-11
2.299316489134e+03	-1.732024080309e-11	8.580276924092e-11	1.652753127013e-10	2.087072186758e-10	2.370085277004e-10	2.588925113722e-10	2.775567730138e-10	2.947147054057e-10	3.120837119802e-10	3.349035137391e-10	-2.604439989250e-11	-3.606654250051e-11	6.689229530801e-11	1.773714160948e-10	2.540060613604e-10	3.081967883962e-10	3.523274835336e-10	3.925081573260e-10	4.331452938162e-10	4.865334744715e-10	-6.561702490283e-12	-4.401771460274e-11	-3.797088095405e-11	5.611457168309e-11	1.727208852970e-10	2.654299605526e-10	3.357897856095e-10	3.966620078484e-10	4.575631777622e-10	5.375112871564e-10	-1.023016009575e-12	-1.710676343182e-11	-4.987228190738e-11	-3.778657812448e-11	5.306225968551e-11	1.748970955237e-10	2.800554674068e-10	3.654045992443e-10	4.468579561734e-10	5.530106173263e-10	-1.088894207242e-13	-3.834033626938e-12	-2.332412150413e-11	-5.191773228154e-11	-3.696251703537e-11	5.558150155882e-11	1.864505062686e-10	3.055965870188e-10	4.115250274766e-10	5.448660085603e-10	-7.494331629393e-15	-5.283592471551e-13	-5.936018589305e-12	-2.576482868167e-11	-5.215453956094e-11	-3.571939878627e-11	6.403599374148e-11	2.112691883368e-10	3.522114766078e-10	5.163079143620e-10	-2.894266539813e-16	-4.111229086111e-14	-8.219576199455e-13	-6.367117739393e-12	-2.500265394989e-11	-5.098227500694e-11	-3.388159857260e-11	8.183880832227e-11	2.600279236315e-10	4.659297656466e-10	-4.793618985598e-18	-1.424892488478e-15	-5.153270908191e-14	-7.019586745186e-13	-5.034778042425e-12	-2.097451963273e-11	-4.773669897618e-11	-3.053822615319e-11	1.204317268332e-10	3.845537173221e-10	-1.904848972640e-20	-1.269156032021e-17	-8.895448800608e-16	-2.233206376806e-14	-2.990380876805e-13	-2.492571976690e-12	-1.326830036183e-11	-3.981912769443e-11	-2.182494513151e-11	2.416982524015e-10	-3.197028444359e-24	-5.533673267972e-21	-8.885772004491e-19	-4.851063313885e-17	-1.407964356173e-15	-2.680853809223e-14	-3.681940932741e-13	-3.637436631812e-12	-2.099786311448e-11	3.534449232380e-11
3.137236462934e+03	-8.180599998754e-12	3.929177721030e-11	7.623075181190e-11	9.644952723092e-11	1.096158566995e-10	1.197924997201e-10	1.284711169840e-10	1.364492360168e-10	1.445254965710e-10	1.551362739889e-10	-1.217871236948e-11	-1.707666831346e-11	3.111601628056e-11	8.311092066950e-11	1.192447833860e-10	1.447920365727e-10	1.655872578124e-10	1.845183803542e-10	2.036642095218e-10	2.288175598740e-10	-3.087570675667e-12	-2.081135926317e-11	-1.813068225605e-11	2.631379881366e-11	8.164359281067e-11	1.257157163026e-10	1.591645562550e-10	1.880903300107e-10	2.170255690619e-10	2.550098133583e-10	-4.839370276429e-13	-8.120297689540e-12	-2.376687985777e-11	-1.816832791741e-11	2.505489776691e-11	8.325465477050e-11	1.335752324618e-10	1.744165486384e-10	2.133778305623e-10	2.641485058787e-10	-5.175281341984e-14	-1.827523396456e-12	-1.114929180843e-11	-2.490460949348e-11	-1.788106904901e-11	2.643127263298e-11	8.932337905094e-11	1.466669777853e-10	1.976414414828e-10	2.617869132338e-10	-3.577685831756e-15	-2.528918074554e-13	-2.847770824113e-12	-1.239123766503e-11	-2.516164562915e-11	-1.737246882382e-11	3.067418208599e-11	1.018276353248e-10	1.700223113451e-10	2.493913635188e-10	-1.387814500044e-16	-1.975987264766e-14	-3.958298361496e-13	-3.072210383140e-12	-1.209079776050e-11	-2.472658610213e-11	-1.657132048674e-11	3.948930607452e-11	1.260925982697e-10	2.262232499986e-10	-2.309203447108e-18	-6.877851053454e-16	-2.491656110992e-14	-3.399647086576e-13	-2.442792461879e-12	-1.019837666463e-11	-2.327868862496e-11	-1.503094959660e-11	5.857449753069e-11	1.877033626467e-10	-9.223963064984e-21	-6.155971104811e-18	-4.321064494150e-16	-1.086354125209e-14	-1.456860437532e-13	-1.216404996369e-12	-6.488700464068e-12	-1.953098435149e-11	-1.084485359307e-11	1.186153858491e-10	-1.559190549013e-24	-2.701945386304e-21	-4.343444645329e-19	-2.373826532307e-17	-6.897559967759e-16	-1.314985655006e-14	-1.808754457964e-13	-1.790513418841e-12	-1.037085145592e-11	1.738269611791e-11
4.280512348289e+03	-3.802998481786e-12	1.778878083534e-11	3.473352485708e-11	4.402130258574e-11	5.006593354096e-11	5.473628334251e-11	5.871883087563e-11	6.237989394387e-11	6.608599131918e-11	7.095514749348e-11	-5.616351272441e-12	-7.961228492214e-12	1.428227494975e-11	3.839638821542e-11	5.518226085532e-11	6.704847069745e-11	7.670358209362e-11	8.549207151907e-11	9.438009067632e-11	1.060569573367e-10	-1.431705894902e-12	-9.690822553902e-12	-8.515723806367e-12	1.216433658202e-11	3.801071164810e-11	5.863105586561e-11	7.428128289882e-11	8.781017873726e-11	1.013417741098e-10	1.191049253379e-10	-2.254535649991e-13	-3.794509708701e-12	-1.114393978114e-11	-8.583401750088e-12	1.165507917246e-11	3.899858092804e-11	6.267505208070e-11	8.189193455093e-11	1.002178415840e-10	1.240963891437e-10	-2.420987767123e-14	-8.570515674795e-13	-5.241277455532e-12	-1.174194667948e-11	-8.490357734985e-12	1.236839022359e-11	4.206735028884e-11	6.918299632903e-11	9.328383351357e-11	1.236033539813e-10	-1.680003294416e-15	-1.190129407772e-13	-1.342783388726e-12	-5.855122135874e-12	-1.192227769903e-11	-8.291186640803e-12	1.444169707827e-11	4.821028193638e-11	8.060837024525e-11	1.183030500041e-10	-6.541053646301e-17	-9.331873400727e-15	-1.872563785947e-13	-1.455934213477e-12	-5.741397233132e-12	-1.177247694803e-11	-7.947377230598e-12	1.871630072520e-11	6.002191659613e-11	1.078039137795e-10	-1.092728167948e-18	-3.260553468923e-16	-1.183024491741e-14	-1.616523213379e-13	-1.163382886394e-12	-4.865984441511e-12	-1.113485052482e-11	-7.247207467571e-12	2.795410504672e-11	8.985910105815e-11	-4.385403223118e-21	-2.931062017362e-18	-2.060025079869e-16	-5.185429749408e-15	-6.962875337720e-14	-5.822195833542e-13	-3.111425697036e-12	-9.389829254080e-12	-5.273417108956e-12	5.705457313648e-11	-7.458760502712e-25	-1.293856001091e-21	-2.081891074497e-19	-1.138901880934e-17	-3.312569267640e-16	-6.322235989731e-15	-8.707827950484e-14	-8.635557561366e-13	-5.016773811196e-12	8.377302924853e-12
