# ells	P1-E1	P1-E2	P1-E3	P1-E4	P1-E5	P1-E6	P1-E7	P1-E8	P1-E9	P1-E10	P2-E1	P2-E2	P2-E3	P2-E4	P2-E5	P2-E6	P2-E7	P2-E8	P2-E9	P2-E10	P3-E1	P3-E2	P3-E3	P3-E4	P3-E5	P3-E6	P3-E7	P3-E8	P3-E9	P3-E10	P4-E1	P4-E2	P4-E3	P4-E4	P4-E5	P4-E6	P4-E7	P4-E8	P4-E9	P4-E10	P5-E1	P5-E2	P5-E3	P5-E4	P5-E5	P5-E6	P5-E7	P5-E8	P5-E9	P5-E10	P6-E1	P6-E2	P6-E3	P6-E4	P6-E5	P6-E6	P6-E7	P6-E8	P6-E9	P6-E10	P7-E1	P7-E2	P7-E3	P7-E4	P7-E5	P7-E6	P7-E7	P7-E8	P7-E9	P7-E10	P8-E1	P8-E2	P8-E3	P8-E4	P8-E5	P8-E6	P8-E7	P8-E8	P8-E9	P8-E10	P9-E1	P9-E2	P9-E3	P9-E4	P9-E5	P9-E6	P9-E7	P9-E8	P9-E9	P9-E10	P10-E1	P10-E2	P10-E3	P10-E4	P10-E5	P10-E6	P10-E7	P10-E8	P10-E9	P10-E10
2.611916279594e+02	4.721250394488e-10	2.175814132166e-08	3.420121821421e-08	4.085008915771e-08	4.526835313459e-08	4.871580328678e-08	5.166089122414e-08	5.436871727754e-08	5.710987510758e-08	6.071127217207e-08	-3.396233811165e-09	-3.446663603528e-09	9.606451139518e-09	2.214228031266e-08	3.057981916546e-08	3.659107900578e-08	4.152527975231e-08	4.602746722210e-08	5.058198006676e-08	5.656566901185e-08	-7.466146345365e-10	-4.533090652808e-09	-3.209758829224e-09	6.552708866463e-09	1.789726236248e-08	2.672295227630e-08	3.342160928274e-08	3.925021697986e-08	4.509368913748e-08	5.276629744867e-08	-1.044698385620e-10	-1.648744275627e-09	-4.550414919446e-09	-3.052200812553e-09	5.449597874885e-09	1.627639361496e-08	2.536621089311e-08	3.273123482406e-08	3.980643113105e-08	4.904190493335e-08	-1.030975190641e-11	-3.497195741527e-10	-2.051605540785e-09	-4.342044876471e-09	-2.658904753306e-09	5.322835052125e-09	1.587778572292e-08	2.520784952718e-08	3.353613054949e-08	4.408283767143e-08	-6.707467930943e-13	-4.564482717101e-11	-4.946499722713e-10	-2.053154686973e-09	-3.898553535142e-09	-2.215201004846e-09	5.465970440895e-09	1.607336685978e-08	2.604139837947e-08	3.774008520747e-08	-2.432670259658e-14	-3.314844287768e-12	-6.376896566844e-11	-4.741781161196e-10	-1.777002300958e-09	-3.415836887745e-09	-1.925726450722e-09	5.975097389597e-09	1.758844041569e-08	3.094852265478e-08	-3.694617699966e-16	-1.052594011519e-13	-3.674689997782e-12	-4.844257138260e-11	-3.361981569448e-10	-1.352855056931e-09	-2.957651324682e-09	-1.684599759932e-09	7.706282570635e-09	2.373586193485e-08	-1.317632742024e-18	-8.513836465294e-16	-5.823653551712e-14	-1.431457341613e-12	-1.879221382190e-11	-1.535551567183e-10	-8.003111177746e-10	-2.341672921909e-09	-1.157534150496e-09	1.418510756143e-08	-1.982907827968e-22	-3.388464979571e-19	-5.382456844738e-17	-2.909675739907e-15	-8.365418103228e-14	-1.577351645063e-12	-2.142628674058e-11	-2.087382654757e-10	-1.177500578790e-09	2.055437134894e-09
3.563754284892e+02	6.044588261892e-10	1.512759838011e-08	2.334905800899e-08	2.773952386858e-08	3.066483138348e-08	3.294894354927e-08	3.490043600613e-08	3.669473603985e-08	3.851112409300e-08	4.089753709550e-08	-2.189106769027e-09	-2.147449147373e-09	6.219548931297e-09	1.422603535634e-08	1.960896960600e-08	2.344106295973e-08	2.658820818039e-08	2.946062142851e-08	3.236650509389e-08	3.618423746921e-08	-4.758518737959e-10	-2.882846220024e-09	-2.021127077220e-09	4.215748140511e-09	1.139582476719e-08	1.694167459170e-08	2.115222440516e-08	2.482230172743e-08	2.850270834706e-08	3.333513224863e-08	-6.643866010659e-11	-1.043667318460e-09	-2.846299909121e-09	-1.833424035580e-09	3.498445931071e-09	1.018276762945e-08	1.578968652583e-08	2.035036231993e-08	2.473276610353e-08	3.045159711916e-08	-6.505090879898e-12	-2.183156158726e-10	-1.265499818434e-09	-2.647066462682e-09	-1.604909402683e-09	3.242019367411e-09	9.710440138200e-09	1.549842385460e-08	2.066886129483e-08	2.720196846916e-08	-4.159388431736e-13	-2.802488858908e-11	-3.023011848641e-10	-1.257569983973e-09	-2.425117120893e-09	-1.483987961443e-09	3.246403269783e-09	1.000309394713e-08	1.641674380101e-08	2.390894662670e-08	-1.486560555840e-14	-2.028175628960e-12	-3.932742278513e-11	-2.965936538776e-10	-1.136113909507e-09	-2.256701776671e-09	-1.398023601649e-09	3.788739567405e-09	1.156994097813e-08	2.049730365775e-08	-2.281437649736e-16	-6.606003609239e-14	-2.346563955029e-12	-3.149593277959e-11	-2.227097534993e-10	-9.126036750313e-10	-2.024827408464e-09	-1.167824315641e-09	5.250880514341e-09	1.606720710956e-08	-8.554909618958e-19	-5.626244250322e-16	-3.899817288205e-14	-9.679486763015e-13	-1.278914455238e-11	-1.047347043825e-10	-5.432047995309e-10	-1.559423859711e-09	-6.703685965319e-10	9.359429773101e-09	-1.353253200469e-22	-2.311736855759e-19	-3.661467950284e-17	-1.969053338082e-15	-5.618305916746e-14	-1.048278471534e-12	-1.402915731954e-11	-1.336910034418e-10	-7.278246731295e-10	1.296483526314e-09
4.862462362330e+02	5.466504219663e-10	1.076701131282e-08	1.636424132255e-08	1.934792187230e-08	2.134154030035e-08	2.289978078211e-08	2.423134871510e-08	2.545567936734e-08	2.669508247194e-08	2.832343921293e-08	-1.447609910945e-09	-1.344234717510e-09	4.159253863446e-09	9.354624001613e-09	1.283222143841e-08	1.531040561966e-08	1.734828765968e-08	1.920877666490e-08	2.109098474971e-08	2.356382007222e-08	-3.085431954210e-10	-1.844698214727e-09	-1.248652930070e-09	2.747954628212e-09	7.291323117408e-09	1.079262855493e-08	1.345511419633e-08	1.577733913378e-08	1.810627170329e-08	2.116421136421e-08	-4.245891901088e-11	-6.601060655110e-10	-1.780680807474e-09	-1.127434147129e-09	2.209851043076e-09	6.390833084557e-09	9.903081758516e-09	1.276003678764e-08	1.550475254195e-08	1.908655558311e-08	-4.098609724215e-12	-1.366866313445e-10	-7.902841798362e-10	-1.654949282662e-09	-1.010552841810e-09	2.021540692101e-09	6.078373405416e-09	9.704936850950e-09	1.294113558417e-08	1.703134109654e-08	-2.598937324140e-13	-1.751088891499e-11	-1.891947253976e-10	-7.887286291855e-10	-1.522964554749e-09	-9.280760747963e-10	2.049608237070e-09	6.277343475926e-09	1.027079724492e-08	1.493947903048e-08	-9.299652508779e-15	-1.271455093298e-12	-2.467957619072e-11	-1.860654035780e-10	-7.108059302316e-10	-1.401015890596e-09	-8.387235778800e-10	2.391720723731e-09	7.166077463781e-09	1.263510056564e-08	-1.432028579937e-16	-4.143419682757e-14	-1.468158846985e-12	-1.962337060288e-11	-1.378639469276e-10	-5.594680444250e-10	-1.223362192492e-09	-6.749838583839e-10	3.197459147553e-09	9.705986984856e-09	-5.333764612939e-19	-3.487247843215e-16	-2.401556243250e-14	-5.919596634323e-13	-7.764216369844e-12	-6.310680886889e-11	-3.252290321729e-10	-9.335488781455e-10	-4.287266567236e-10	5.650776506399e-09	-8.173056889228e-23	-1.389489718298e-19	-2.193467230890e-17	-1.177504965472e-15	-3.360158501742e-14	-6.286697632461e-13	-8.474370533462e-12	-8.208340716923e-11	-4.644978892278e-10	7.992550965009e-10
6.634447365049e+02	3.786492449395e-10	7.726610485763e-09	1.165914933336e-08	1.374837115171e-08	1.514787171461e-08	1.624290892366e-08	1.717882760859e-08	1.803938724486e-08	1.891054168703e-08	2.005508475730e-08	-9.916963480743e-10	-8.557366775307e-10	2.889786314701e-09	6.357722505185e-09	8.667611582736e-09	1.031611172584e-08	1.167374956673e-08	1.291366199878e-08	1.416809516934e-08	1.581616552622e-08	-2.058913560499e-10	-1.207671136752e-09	-7.814002807668e-10	1.840213772762e-09	4.780537842339e-09	7.036562297785e-09	8.753750823550e-09	1.025316234749e-08	1.175733742382e-08	1.373240788313e-08	-2.776035124748e-11	-4.265204184758e-10	-1.135882958735e-09	-6.971998350091e-10	1.438326272733e-09	4.092146891801e-09	6.316028839342e-09	8.124716381993e-09	9.863735640104e-09	1.213362669500e-08	-2.637535988509e-12	-8.719511480812e-11	-5.004389484293e-10	-1.040629640510e-09	-6.240655910775e-10	1.292263288146e-09	3.837276931762e-09	6.101268936072e-09	8.122713380061e-09	1.067995072262e-08	-1.650852170593e-13	-1.106152418931e-11	-1.190359561963e-10	-4.939874081276e-10	-9.459591128218e-10	-5.588375220016e-10	1.297575369453e-09	3.903140616513e-09	6.360636717607e-09	9.237946537839e-09	-5.855953532696e-15	-7.973793266676e-13	-1.540469075968e-11	-1.154179605883e-10	-4.373342836210e-10	-8.536047301128e-10	-5.009097594341e-10	1.470055316156e-09	4.380884868613e-09	7.719525426954e-09	-8.931777552953e-17	-2.566665152015e-14	-9.037781446297e-13	-1.201448529734e-11	-8.404773483075e-11	-3.403200662039e-10	-7.449513235883e-10	-4.156733079323e-10	1.944927644547e-09	5.928221354902e-09	-3.266217113014e-19	-2.126608440251e-16	-1.461748765941e-14	-3.601786774766e-13	-4.728096700320e-12	-3.850533507502e-11	-1.990734194742e-10	-5.741510700200e-10	-2.694090087906e-10	3.476919852018e-09	-4.982457492012e-23	-8.484599012066e-20	-1.341677933699e-17	-7.215013282789e-16	-2.062603398487e-14	-3.866465055192e-13	-5.223101960071e-12	-5.070802955482e-11	-2.871245897079e-10	4.988163784340e-10
9.052181499767e+02	1.887106986029e-10	5.466769483142e-09	8.282956060662e-09	9.773415680561e-09	1.077286492117e-08	1.155541953846e-08	1.222435425814e-08	1.283943568369e-08	1.346209011522e-08	1.428014807493e-08	-7.033029875284e-10	-5.702356020693e-10	2.074597848186e-09	4.478506151732e-09	6.070253685532e-09	7.207741385387e-09	8.146036494892e-09	9.003336171638e-09	9.870716406759e-09	1.101027991323e-08	-1.427665389106e-10	-8.206679442221e-10	-5.019610504138e-10	1.283627792945e-09	3.252633836053e-09	4.753961149112e-09	5.897529491063e-09	6.897757324310e-09	7.901612389006e-09	9.219781007128e-09	-1.882875353461e-11	-2.850461360475e-10	-7.461720711793e-10	-4.370430628601e-10	9.739241699063e-10	2.702029583326e-09	4.142604709407e-09	5.315162117243e-09	6.444050517806e-09	7.917946079682e-09	-1.753291734296e-12	-5.726986016148e-11	-3.249072227320e-10	-6.662989261898e-10	-3.848425182115e-10	8.493186200646e-10	2.470879913493e-09	3.907924678680e-09	5.191835581975e-09	6.817567724019e-09	-1.077458629149e-13	-7.146473710445e-12	-7.625177191421e-11	-3.137638140458e-10	-5.949399975084e-10	-3.413952927283e-10	8.326302200051e-10	2.464065135482e-09	3.997571990580e-09	5.795670785108e-09	-3.757465201736e-15	-5.075707936274e-13	-9.746746043073e-12	-7.260596967142e-11	-2.732899387360e-10	-5.282683567242e-10	-3.002937711168e-10	9.221658013384e-10	2.713573952438e-09	4.768914186943e-09	-5.645365235940e-17	-1.612871984361e-14	-5.650421960162e-13	-7.471680123290e-12	-5.195700460598e-11	-2.090018267596e-10	-4.546054049460e-10	-2.507763440773e-10	1.192339894296e-09	3.624650909951e-09	-2.032236358235e-19	-1.315788815264e-16	-9.001800346281e-15	-2.209619464756e-13	-2.892235792760e-12	-2.351223710751e-11	-1.214859669481e-10	-3.499355119696e-10	-1.592043700493e-10	2.112602431735e-09	-3.043299135761e-23	-5.179033341388e-20	-8.188782936647e-18	-4.403543298246e-16	-1.258399248375e-14	-2.355851743266e-13	-3.172110366434e-12	-3.057345861641e-11	-1.705846484303e-10	2.982496668945e-10
1.235098952422e+03	3.798435875607e-11	3.734740858555e-09	5.745221875331e-09	6.805640213563e-09	7.516148554147e-09	8.072521855859e-09	8.548138066838e-09	8.985467136246e-09	9.428180852102e-09	1.000982849367e-08	-5.071898627414e-10	-4.001096397881e-10	1.505468970902e-09	3.218214338051e-09	4.347124242758e-09	5.154361570702e-09	5.820999885543e-09	6.430295162231e-09	7.046778806250e-09	7.856715877855e-09	-1.018012457160e-10	-5.772274167825e-10	-3.374496578844e-10	9.210277171661e-10	2.289213592382e-09	3.326233941269e-09	4.116437030431e-09	4.808653007245e-09	5.503691209966e-09	6.416385957036e-09	-1.322131256548e-11	-1.977651225822e-10	-5.097410277359e-10	-2.847406619642e-10	6.847151115111e-10	1.854587370740e-09	2.823750872118e-09	3.612977006237e-09	4.374014382624e-09	5.367963614248e-09	-1.210755471512e-12	-3.910629053229e-11	-2.192831080832e-10	-4.428719836436e-10	-2.440730266297e-10	5.823158716197e-10	1.652390177129e-09	2.595312441358e-09	3.438688053177e-09	4.507921996722e-09	-7.311552484248e-14	-4.797578277683e-12	-5.068844901392e-11	-2.063140460564e-10	-3.855973316420e-10	-2.114367646243e-10	5.546913852175e-10	1.604945012475e-09	2.588174204510e-09	3.742960766860e-09	-2.502976238344e-15	-3.347094851783e-13	-6.372234539432e-12	-4.705319258549e-11	-1.753571560207e-10	-3.346039454683e-10	-1.823786327583e-10	5.957090766777e-10	1.722294094951e-09	3.012637614160e-09	-3.685275717124e-17	-1.043451522935e-14	-3.628359966424e-13	-4.764074609790e-12	-3.288320671408e-11	-1.311444440885e-10	-2.819097221681e-10	-1.488651441178e-10	7.463474693153e-10	2.242479506134e-09	-1.296463985440e-19	-8.336722263795e-17	-5.670172697801e-15	-1.384039221403e-13	-1.800930083638e-12	-1.454237216088e-11	-7.454987643228e-11	-2.127778718989e-10	-9.334305033480e-11	1.285021834158e-09	-1.886882700285e-23	-3.196173201135e-20	-5.032745497217e-18	-2.696248410510e-16	-7.678974895842e-15	-1.433092735420e-13	-1.923689083222e-12	-1.846982285728e-11	-1.021260696393e-10	1.803510559224e-10
1.685195355743e+03	-4.626316034936e-11	2.424169479430e-09	3.820384882629e-09	4.555518524539e-09	5.046722263701e-09	5.431141582906e-09	5.759744425455e-09	6.061894028825e-09	6.367763874769e-09	6.769622835864e-09	-3.625301327245e-10	-2.933468852144e-10	1.074229882708e-09	2.303611591349e-09	3.112031481911e-09	3.689830534241e-09	4.167174985293e-09	4.603530238239e-09	5.045043368516e-09	5.625104527815e-09	-7.317275278337e-11	-4.138353268424e-10	-2.372152624547e-10	6.662238934158e-10	1.640323989900e-09	2.375420708308e-09	2.935540224882e-09	3.426717205230e-09	3.920060703553e-09	4.567917995297e-09	-9.467549523995e-12	-1.407371466528e-10	-3.590981275167e-10	-1.935131094649e-10	4.922985396280e-10	1.310328295689e-09	1.984411909501e-09	2.533491027034e-09	3.063660446892e-09	3.756282168656e-09	-8.590855982861e-13	-2.753024566695e-11	-1.529887862251e-10	-3.050834925060e-10	-1.611311854781e-10	4.117660335700e-10	1.144003071029e-09	1.785791083571e-09	2.360356936224e-09	3.089643395667e-09	-5.123047007718e-14	-3.332453893446e-12	-3.491462292419e-11	-1.407323711330e-10	-2.595022251351e-10	-1.359427770786e-10	3.830863913315e-10	1.085117653345e-09	1.739484145008e-09	2.509325060583e-09	-1.727224074810e-15	-2.289065111261e-13	-4.323502183495e-12	-3.166004093021e-11	-1.168424453559e-10	-2.199714987419e-10	-1.143148107023e-10	3.997998009278e-10	1.134335782843e-09	1.973936285818e-09	-2.496917895277e-17	-7.009345148679e-15	-2.419409587310e-13	-3.153674322371e-12	-2.159408192898e-11	-8.529616764128e-11	-1.808938004899e-10	-9.055481595307e-11	4.844661335673e-10	1.434322707947e-09	-8.587202234318e-20	-5.481361604192e-17	-3.703864830102e-15	-8.983509315445e-14	-1.161093105175e-12	-9.303146009258e-12	-4.723259321989e-11	-1.329613873738e-10	-5.400833599405e-11	8.015231925563e-10	-1.210554245653e-23	-2.039508260231e-20	-3.195321379047e-18	-1.703359001414e-16	-4.826235056524e-15	-8.955735549591e-14	-1.193882970632e-12	-1.135592900515e-11	-6.185457932465e-11	1.108028571573e-10
2.299316489134e+03	-7.099594311757e-11	1.484678578805e-09	2.408002476392e-09	2.894722596827e-09	3.218601237389e-09	3.471759401263e-09	3.688123722215e-09	3.887067845483e-09	4.088461403973e-09	4.353056970365e-09	-2.494254142883e-10	-2.173176395104e-10	7.314658949962e-10	1.595913125946e-09	2.165014701892e-09	2.571094604444e-09	2.906356129771e-09	3.212804980466e-09	3.522875684066e-09	3.930247493915e-09	-5.152373263625e-11	-2.947807431944e-10	-1.723416736002e-10	4.713723828408e-10	1.166593193577e-09	1.690561971062e-09	2.089516992052e-09	2.439416478299e-09	2.790901710020e-09	3.252477912483e-09	-6.742946872118e-12	-1.005415579124e-10	-2.565322329657e-10	-1.371045301710e-10	3.534298239322e-10	9.358135281797e-10	1.414181272541e-09	1.803729907385e-09	2.180137826649e-09	2.671974785431e-09	-6.138592323126e-13	-1.964866194502e-11	-1.088588629456e-10	-2.157553557824e-10	-1.110988681761e-10	2.955857576625e-10	8.108178756059e-10	1.260458346943e-09	1.663206197438e-09	2.174872026383e-09	-3.651368768688e-14	-2.366149041259e-12	-2.467682948804e-11	-9.884291260933e-11	-1.804529401738e-10	-9.101237358096e-11	2.717766349222e-10	7.568873845277e-10	1.207242417650e-09	1.737841214538e-09	-1.222147090832e-15	-1.610473778158e-13	-3.024507418200e-12	-2.200337142024e-11	-8.053619638518e-11	-1.497965461301e-10	-7.431645996653e-11	2.774076261108e-10	7.735637753921e-10	1.339502675879e-09	-1.744949457353e-17	-4.864831960058e-15	-1.668630004269e-13	-2.160968571219e-12	-1.468769122326e-11	-5.748443618251e-11	-1.202809029724e-10	-5.682067118297e-11	3.258763624163e-10	9.503738572822e-10	-5.887359768634e-20	-3.732584304192e-17	-2.506626414590e-15	-6.042221544895e-14	-7.757068294158e-13	-6.165910615359e-12	-3.098669384361e-11	-8.594091208625e-11	-3.192431445148e-11	5.171500492680e-10	-8.047224908806e-24	-1.348175251899e-20	-2.100971249424e-18	-1.114025638466e-16	-3.138971287992e-15	-5.789196919569e-14	-7.660689736118e-13	-7.213446432864e-12	-3.861217739223e-11	7.041138195565e-11
3.137236462934e+03	-6.201391029124e-11	8.615830862087e-10	1.436215405809e-09	1.740469958981e-09	1.942054351193e-09	2.099361434139e-09	2.233770666717e-09	2.357355529706e-09	2.482461887030e-09	2.646829541359e-09	-1.614211861724e-10	-1.549775244618e-10	4.651367200770e-10	1.044311148332e-09	1.427567983138e-09	1.700369319261e-09	1.925219010943e-09	2.130674767750e-09	2.338552711229e-09	2.611663137466e-09	-3.453839736010e-11	-2.024180487113e-10	-1.252824268349e-10	3.163406171055e-10	7.994682962478e-10	1.164595769266e-09	1.442236640641e-09	1.685503809843e-09	1.929834153104e-09	2.250690603105e-09	-4.636069081952e-12	-7.002377942076e-11	-1.807909252498e-10	-9.932473315738e-11	2.455105442864e-10	6.569721676401e-10	9.950515096354e-10	1.270110425592e-09	1.535834754995e-09	1.883053121012e-09	-4.291874408109e-13	-1.383516033387e-11	-7.703636410973e-11	-1.532673833673e-10	-7.938238031191e-11	2.093864903879e-10	5.748961804149e-10	8.932933501038e-10	1.178405838443e-09	1.540744242209e-09	-2.578814393174e-14	-1.676602089120e-12	-1.751176613134e-11	-7.014695060151e-11	-1.277793138638e-10	-6.356304039246e-11	1.937933132951e-10	5.359556192898e-10	8.527470917476e-10	1.226249118394e-09	-8.672228131094e-16	-1.142987756238e-13	-2.144281018998e-12	-1.556579282770e-11	-5.675955092411e-11	-1.048578292675e-10	-5.047790878841e-11	1.964062970469e-10	5.415684056950e-10	9.345615114571e-10	-1.236892059209e-17	-3.439665242235e-15	-1.176247012784e-13	-1.517826275788e-12	-1.026910483839e-11	-3.993920441597e-11	-8.273591469663e-11	-3.723314411564e-11	2.261893309192e-10	6.514310028423e-10	-4.136732779197e-20	-2.611717026003e-17	-1.746637663306e-15	-4.191772855531e-14	-5.354369469608e-13	-4.229248813052e-12	-2.107031050118e-11	-5.763297784548e-11	-1.946903296498e-11	3.461094229861e-10	-5.533181455501e-24	-9.227582474021e-21	-1.431485813177e-18	-7.554220285161e-17	-2.117497769213e-15	-3.882032345105e-14	-5.099253707474e-13	-4.754083403235e-12	-2.503334085000e-11	4.647918442471e-11
4.280512348289e+03	-4.312083344035e-11	4.786844159578e-10	8.156634520716e-10	9.950887303689e-10	1.113566720364e-09	1.205869036995e-09	1.284712159030e-09	1.357203821935e-09	1.430587866327e-09	1.527001535406e-09	-9.761891593573e-11	-1.021149302573e-10	2.756311172509e-10	6.385364074893e-10	8.806682298895e-10	1.052638457150e-09	1.194056745633e-09	1.323205213884e-09	1.453869026100e-09	1.625535055499e-09	-2.162726567985e-11	-1.304453387376e-10	-8.699575148097e-11	1.969420777765e-10	5.144562941667e-10	7.561345521531e-10	9.396379496395e-10	1.100097297280e-09	1.261183056047e-09	1.472715423645e-09	-2.995336529178e-12	-4.614055908411e-11	-1.217523691963e-10	-7.096179318719e-11	1.598494625221e-10	4.395934219803e-10	6.705176192556e-10	8.581310644260e-10	1.039139576696e-09	1.275616957365e-09	-2.847513243740e-13	-9.315201760640e-12	-5.256391788860e-11	-1.061480347560e-10	-5.730972050699e-11	1.416195057596e-10	3.957033707477e-10	6.174119136520e-10	8.157045303827e-10	1.067593164641e-09	-1.749272876487e-14	-1.149903455379e-12	-1.211415134596e-11	-4.890743229126e-11	-8.979872548131e-11	-4.561208707023e-11	1.347586392420e-10	3.752323764699e-10	5.977814349236e-10	8.600606081819e-10	-5.989935329603e-16	-7.953223085029e-14	-1.499434721901e-12	-1.092615579031e-11	-3.995453002811e-11	-7.394004105465e-11	-3.562769934484e-11	1.384041698578e-10	3.812602717117e-10	6.574806782968e-10	-8.657030450916e-18	-2.415911758888e-15	-8.277088889577e-14	-1.069103716538e-12	-7.234440472722e-12	-2.811236799476e-11	-5.807601126514e-11	-2.564698900169e-11	1.593058514617e-10	4.560471939845e-10	-2.913974326629e-20	-1.840091265016e-17	-1.230036325446e-15	-2.949209162682e-14	-3.761582960491e-13	-2.964097665855e-12	-1.470595445304e-11	-3.987968795445e-11	-1.250201148291e-11	2.389447352607e-10	-3.882078381755e-24	-6.461824908453e-21	-1.000235224898e-18	-5.264460277323e-17	-1.470832397049e-15	-2.685219725357e-14	-3.507440281743e-13	-3.244315594611e-12	-1.686327448131e-11	3.179053448653e-11
