1.	3.5924101228417553e-6	6.653343489074054e-6	1.3146171328544445e-6	6.835662692106532e-8	9.537149597024397e-10	2.4375574919936346e-12	5.680703872971601e-16	3.0989095690713693e-21	0.	0.	0.000017160060116025935	5.2260844431668835e-6	3.7712674936635467e-7	6.331535314419669e-9	1.798492549915811e-11	4.486012948042641e-15	2.57227964935338e-20	0.	0.	2.3588870420851537e-6	2.1748399936549158e-7	4.20811237060875e-9	1.3079194021736048e-11	3.4758597403638926e-15	2.09268237485997e-20	0.	0.	2.343615136589562e-8	5.021368387068077e-10	1.6780345334047698e-12	4.713045617110936e-16	2.9660085025531887e-21	0.	0.	1.159532319669018e-11	4.106547486438448e-14	1.2086893396425148e-17	7.904649869130512e-23	0.	0.	1.525398397644068e-16	4.6720749226571815e-20	3.1583446957620727e-25	0.	0.	1.480229911571486e-23	1.0293274690007621e-28	0.	0.	7.328274628757589e-34	0.	0.	0.	0.	0.
1.027	3.688517411458481e-6	6.837978323751162e-6	1.3531203757249204e-6	7.044982624975104e-8	9.83648740096103e-10	2.5150707505477843e-12	5.862774045935764e-16	3.1987832649991244e-21	0.	0.	0.000017657296823177142	5.384427509068788e-6	3.8887999677084806e-7	6.531901605716338e-9	1.8559218769704368e-11	4.6301199491754995e-15	2.6552794175861728e-20	0.	0.	2.4322126085143927e-6	2.2434830081072996e-7	4.3421579637476615e-9	1.3498384303731261e-11	3.587760990023361e-15	2.160289239052068e-20	0.	0.	2.418208493550385e-8	5.182115435664242e-10	1.7319823824527317e-12	4.865072501457922e-16	3.0619388565099843e-21	0.	0.	1.1967929753011009e-11	4.2389063213226333e-14	1.2477427690134683e-17	8.16057051970973e-23	0.	0.	1.5746678474705785e-16	4.8232480345177925e-20	3.2606889937056003e-25	0.	0.	1.5281834937385934e-23	1.062707287612723e-28	0.	0.	7.566069999628009e-34	0.	0.	0.	0.	0.
1.054	3.7800694999558543e-6	7.0150017635763715e-6	1.3903730540444986e-6	7.248942712915701e-8	1.0129260285252141e-9	2.5910334890677307e-12	6.041416950580365e-16	3.2968631483546683e-21	0.	0.	0.000018137537328487727	5.538461284878093e-6	4.0036318959092454e-7	6.728116381307088e-9	1.9122379464163106e-11	4.771564736860043e-15	2.7368045623648234e-20	0.	0.	2.5038252650569347e-6	2.310677048694539e-7	4.473556235428047e-9	1.3909682666337062e-11	3.697633340681102e-15	2.2267086407580002e-20	0.	0.	2.4913196982920758e-8	5.33980746530986e-10	1.7849403395977218e-12	5.014390635528951e-16	3.1562028515841402e-21	0.	0.	1.2333671753222078e-11	4.36888988276124e-14	1.2861111574935814e-17	8.412090456182113e-23	0.	0.	1.62307020673283e-16	4.9718061153963806e-20	3.361289264228514e-25	0.	0.	1.5753177215924299e-23	1.0955227847558186e-28	0.	0.	7.79987220587979e-34	0.	0.	0.	0.	0.
1.081	3.866166818047006e-6	7.182729832027572e-6	1.4260381085055003e-6	7.44579705543508e-8	1.0413065974701586e-9	2.664837310654214e-12	6.215215784609936e-16	3.392370836507622e-21	0.	0.	0.00001859638985749874	5.686846999511875e-6	4.114808581029671e-7	6.918594569246627e-9	1.9669925073540548e-11	4.9092263890790745e-15	2.8162066779847864e-20	0.	0.	2.5731268318057088e-6	2.3758766058380555e-7	4.601257756237688e-9	1.4309827382378247e-11	3.804605353088782e-15	2.2914107078881306e-20	0.	0.	2.562364108615993e-8	5.493192865685629e-10	1.836488710786585e-12	5.159812715389859e-16	3.248045664653298e-21	0.	0.	1.2689650986454413e-11	4.4954659341433617e-14	1.3234882277630001e-17	8.657187340566164e-23	0.	0.	1.6702194717930632e-16	5.1165575400032576e-20	3.4593332119843606e-25	0.	0.	1.6212524881788715e-23	1.1275078973418298e-28	0.	0.	8.027778412267076e-34	0.	0.	0.	0.	0.
1.108	3.945604566909845e-6	7.33902773373083e-6	1.4597231969502054e-6	7.633620844515798e-8	1.0685289102804896e-9	2.735822729607789e-12	6.38265193557336e-16	3.484489758926906e-21	0.	0.	0.00001902865684752741	5.828093789884772e-6	4.221288548662554e-7	7.101613945871625e-9	2.0197016579699665e-11	5.04191175124334e-15	2.892811197579459e-20	0.	0.	2.6394641772211674e-6	2.438488523880906e-7	4.72412638392832e-9	1.469532169218288e-11	3.907758203200046e-15	2.3538497214961344e-20	0.	0.	2.6307083136114527e-8	5.640926116067781e-10	1.886182094012957e-12	5.300101526055272e-16	3.3366985263739644e-21	0.	0.	1.3032785785187394e-11	4.617553187081184e-14	1.359559052215032e-17	8.89382488688116e-23	0.	0.	1.7157175259428352e-16	5.256294413813271e-20	3.5540120858592345e-25	0.	0.	1.6656080780432603e-23	1.1584005326455715e-28	0.	0.	8.247932123114081e-34	0.	0.	0.	0.	0.
1.135	4.017330906371575e-6	7.481936694112476e-6	1.4910384625837975e-6	7.810390642897745e-8	1.0943130274127358e-9	2.8032785868458235e-12	6.542070981564898e-16	3.5723154969148245e-21	0.	0.	0.000019429255007541067	5.960652069370968e-6	4.3219613910073137e-7	7.2753233422060606e-9	2.0698413989656613e-11	5.168313836736402e-15	2.9658662533927686e-20	0.	0.	2.7021420195761984e-6	2.497876131697594e-7	4.8409352090960115e-9	1.506235659927775e-11	4.006078081566593e-15	2.413412751558103e-20	0.	0.	2.6956688204883017e-8	5.781544854300713e-10	1.9335314635933928e-12	5.433879754837825e-16	3.421290579053915e-21	0.	0.	1.3359697638323912e-11	4.7339526737414603e-14	1.3939694780942963e-17	9.1196759244316e-23	0.	0.	1.7591177035916636e-16	5.3896434186262194e-20	3.6443934517838413e-25	0.	0.	1.707947848927598e-23	1.187895965572382e-28	0.	0.	8.458158300448873e-34	0.	0.	0.	0.	0.
1.162	4.080005785385171e-6	7.6090427864905755e-6	1.519530610486006e-6	7.973857285406132e-8	1.1183530111222555e-9	2.866433912868391e-12	6.691694899315588e-16	3.654887719942702e-21	0.	0.	0.00001979220292934394	6.0827829125324604e-6	4.415608593456146e-7	7.437709141737879e-9	2.1168458295787755e-11	5.287033777580245e-15	3.0345771048821314e-20	0.	0.	2.7603961953711433e-6	2.5533457993656347e-7	4.95035598163385e-9	1.540683821842758e-11	4.0984856023173405e-15	2.4694554743348956e-20	0.	0.	2.7565051535157195e-8	5.913474578362229e-10	1.9780143051384286e-12	5.559690308918725e-16	3.500912004268572e-21	0.	0.	1.3666772799592959e-11	4.843392376681657e-14	1.426347549706321e-17	9.33232482444994e-23	0.	0.	1.7999501006509639e-16	5.515173632134168e-20	3.729515684160848e-25	0.	0.	1.7478206181402825e-23	1.2156818902341048e-28	0.	0.	8.656240525422867e-34	0.	0.	0.	0.	0.
1.189	4.132485618873308e-6	7.71818685344921e-6	1.5447611798601659e-6	8.121706063882685e-8	1.1403254689314268e-9	2.9244628619824877e-12	6.829597294870552e-16	3.73115233832444e-21	0.	0.	0.000020111806463333598	6.192720956204589e-6	4.5009510341045026e-7	7.586625732571046e-9	2.1601055156501667e-11	5.396548914226039e-15	3.0980674944681616e-20	0.	0.	2.8134266103594903e-6	2.60416036864649e-7	5.050962998465041e-9	1.5724331359308056e-11	4.183799293309806e-15	2.5212636688235554e-20	0.	0.	2.8124233146891457e-8	6.035013081888852e-10	2.019060810188907e-12	5.675928031974068e-16	3.574548300911734e-21	0.	0.	1.3950074961515814e-11	4.944474961953676e-14	1.4562806078925408e-17	9.529061485090497e-23	0.	0.	1.8376942306349558e-16	5.631285440969447e-20	3.80829332977756e-25	0.	0.	1.7847180296660416e-23	1.2414037109478868e-28	0.	0.	8.839648720712218e-34	0.	0.	0.	0.	0.
1.216	4.173330685902423e-6	7.806751258265342e-6	1.566230413048758e-6	8.251415132172827e-8	1.1598837007476529e-9	2.976487188190736e-12	6.953749217532749e-16	3.800013905419245e-21	0.	0.	0.000020381494650566875	6.288524857451435e-6	4.576612110608871e-7	7.71978333548346e-9	2.1989750578226055e-11	5.4952628997825074e-15	3.155431265059587e-20	0.	0.	2.8603709367290224e-6	2.6495319105474414e-7	5.141242349630177e-9	1.601016428827323e-11	4.2607877173198884e-15	2.568103100654557e-20	0.	0.	2.8625795259626033e-8	6.144363823459981e-10	2.056074728359696e-12	5.780931474190314e-16	3.641163369174367e-21	0.	0.	1.4205480228371992e-11	5.0357496327339103e-14	1.4833448386746258e-17	9.70713686156416e-23	0.	0.	1.8718145828370883e-16	5.736349777694527e-20	3.8796327702117906e-25	0.	0.	1.8181268692035004e-23	1.264706480814097e-28	0.	0.	9.005865289952963e-34	0.	0.	0.	0.	0.
1.2429999999999999	4.201402266990101e-6	7.872517434744679e-6	1.58346888781367e-6	8.36043481353015e-8	1.176666806790053e-9	3.021579098845939e-12	7.061974146282767e-16	3.8602732828039754e-21	0.	0.	0.0000205952179858026	6.368262173051023e-6	4.641169378433642e-7	7.834777731555419e-9	2.2327679920724936e-11	5.581451217480841e-15	3.2056694115112795e-20	0.	0.	2.900340597045581e-6	2.6886355100883075e-7	5.219590745574683e-9	1.625932617987276e-11	4.328108894422923e-15	2.6091574545602285e-20	0.	0.	2.906081331265867e-8	6.239605734614851e-10	2.088410090636597e-12	5.8728715160728915e-16	3.699594624489707e-21	0.	0.	1.4428528852013016e-11	5.1156263148923097e-14	1.507068425013657e-17	9.863437244304596e-23	0.	0.	1.9017164977724298e-16	5.828531571865649e-20	3.9422838619543424e-25	0.	0.	1.8474620709511275e-23	1.2851808945717345e-28	0.	0.	9.15196411448664e-34	0.	0.	0.	0.	0.
1.27	4.21523700228184e-6	7.912806101344525e-6	1.5959582601804121e-6	8.44610304639399e-8	1.1903037155198894e-9	3.0587913378378682e-12	7.152078584854968e-16	3.910749235961037e-21	0.	0.	0.000020746182135538416	6.429893789978079e-6	4.693155750279703e-7	7.929145834843118e-9	2.26078697871002e-11	5.6533888062229785e-15	3.24780644092901e-20	0.	0.	2.932417984926228e-6	2.7206249447966323e-7	5.2843739294741075e-9	1.6466766183123037e-11	4.384433834683086e-15	2.6436380573646487e-20	0.	0.	2.9420182077652682e-8	6.318796534588145e-10	2.115422778711899e-12	5.949959037793936e-16	3.748732039283587e-21	0.	0.	1.4614764787177113e-11	5.1825410974570593e-14	1.5269963059713412e-17	9.995025620463324e-23	0.	0.	1.926824586396581e-16	5.906087527710368e-20	3.995081495568189e-25	0.	0.	1.8721764112577686e-23	1.302449831416099e-28	0.	0.	9.275276991004215e-34	0.	0.	0.	0.	0.
1.297	4.218674487081142e-6	7.930501542257858e-6	1.603518054959879e-6	8.505987775196913e-8	1.2004176558054215e-9	3.0871437808578644e-12	7.22174667488876e-16	3.9501530088905464e-21	0.	0.	0.000020833555361792614	6.471735832481471e-6	4.7311054805913366e-7	8.000356404343269e-9	2.2823045146794265e-11	5.709234526634331e-15	3.280765026860085e-20	0.	0.	2.9556929401918946e-6	2.744633445141887e-7	5.333896142697347e-9	1.6627153105634172e-11	4.428323643751381e-15	2.6706610597378345e-20	0.	0.	2.9694467868638383e-8	6.37989528535361e-10	2.1364221773306803e-12	6.010223003130251e-16	3.787311434673586e-21	0.	0.	1.475942426038055e-11	5.234784284816207e-14	1.5426173270974147e-17	1.0098501779370546e-22	0.	0.	1.9464953824377864e-16	5.967018686706428e-20	4.0366549758937574e-25	0.	0.	1.891629170395538e-23	1.3160628483506884e-28	0.	0.	9.372573198676389e-34	0.	0.	0.	0.	0.
1.3239999999999998	4.2074147216504265e-6	7.923902483653366e-6	1.6062410675616326e-6	8.538838513213705e-8	1.2066739820367502e-9	3.1056857236539213e-12	7.268754879536424e-16	3.977298582754953e-21	0.	0.	0.00002085851568552206	6.493255822195878e-6	4.7538430953444134e-7	8.045995070811731e-9	2.296614274370785e-11	5.747243808543982e-15	3.30357021967328e-20	0.	0.	2.9694686522175696e-6	2.7598470612603335e-7	5.3665081938254315e-9	1.6735365994202038e-11	4.458440396195893e-15	2.689442734913332e-20	0.	0.	2.9874499022294685e-8	6.420931813359342e-10	2.1507577295277814e-12	6.05187367209659e-16	3.814236870203832e-21	0.	0.	1.4858002657157933e-11	5.2707868885906696e-14	1.5534797024848895e-17	1.0170985446639426e-22	0.	0.	1.9601566358666945e-16	6.009608660160462e-20	4.065869329762654e-25	0.	0.	1.9052862110458252e-23	1.325654927130522e-28	0.	0.	9.441285193037267e-34	0.	0.	0.	0.	0.
1.351	4.1761117106340195e-6	7.88353795653306e-6	1.603266476626727e-6	8.543594668457874e-8	1.208869033657036e-9	3.1135897525276476e-12	7.290844722990127e-16	3.9908648607078884e-21	0.	0.	0.000020806905646898926	6.493293426098807e-6	4.760751770462115e-7	8.064210846494675e-9	2.303043830117691e-11	5.765578999463206e-15	3.31510910004656e-20	0.	0.	2.9733929993851263e-6	2.765688675897136e-7	5.380716265745656e-9	1.6786203805952382e-11	4.473322326711989e-15	2.699062215650357e-20	0.	0.	2.995211623187519e-8	6.439943036273001e-10	2.1577352783487593e-12	6.072880282710939e-16	3.828179878643961e-21	0.	0.	1.4905730429501617e-11	5.2887973115058084e-14	1.5590503602771564e-17	1.0208874722252126e-22	0.	0.	1.967139003913471e-16	6.031749853371755e-20	4.081261963799811e-25	0.	0.	1.912465313356869e-23	1.3307423322453362e-28	0.	0.	9.477924522751759e-34	0.	0.	0.	0.	0.
